time,"I(LQ|XSSA1)"
6.892000e-10,2.356455e-06
6.894000e-10,2.249355e-06
6.896000e-10,2.133761e-06
6.898000e-10,2.023705e-06
6.900000e-10,1.932165e-06
6.902000e-10,1.869373e-06
6.904000e-10,1.841587e-06
6.906000e-10,1.850480e-06
6.908000e-10,1.893199e-06
6.910000e-10,1.963026e-06
6.912000e-10,2.050506e-06
6.914000e-10,2.144846e-06
6.916000e-10,2.235357e-06
6.918000e-10,2.312742e-06
6.920000e-10,2.370059e-06
6.922000e-10,2.403275e-06
6.924000e-10,2.411382e-06
6.926000e-10,2.396119e-06
6.928000e-10,2.361415e-06
6.930000e-10,2.312657e-06
6.932000e-10,2.255923e-06
6.934000e-10,2.197285e-06
6.936000e-10,2.142243e-06
6.938000e-10,2.095327e-06
6.940000e-10,2.059867e-06
6.942000e-10,2.037898e-06
6.944000e-10,2.030175e-06
6.946000e-10,2.036264e-06
6.948000e-10,2.054689e-06
6.950000e-10,2.083118e-06
6.952000e-10,2.118602e-06
6.954000e-10,2.157832e-06
6.956000e-10,2.197433e-06
6.958000e-10,2.234241e-06
6.960000e-10,2.265555e-06
6.962000e-10,2.289334e-06
6.964000e-10,2.304296e-06
6.966000e-10,2.309942e-06
6.968000e-10,2.306486e-06
6.970000e-10,2.294738e-06
6.972000e-10,2.275953e-06
6.974000e-10,2.251695e-06
6.976000e-10,2.223734e-06
6.978000e-10,2.193979e-06
6.980000e-10,2.164441e-06
6.982000e-10,2.137202e-06
6.984000e-10,2.114354e-06
6.986000e-10,2.097892e-06
6.988000e-10,2.089540e-06
6.990000e-10,2.090533e-06
6.992000e-10,2.101389e-06
6.994000e-10,2.121707e-06
6.996000e-10,2.150059e-06
6.998000e-10,2.184020e-06
7.000000e-10,2.220341e-06
7.002000e-10,2.255281e-06
7.004000e-10,2.285040e-06
7.006000e-10,2.306242e-06
7.008000e-10,2.316392e-06
7.010000e-10,2.314220e-06
7.012000e-10,2.299878e-06
7.014000e-10,2.274940e-06
7.016000e-10,2.242205e-06
7.018000e-10,2.205350e-06
7.020000e-10,2.168467e-06
7.022000e-10,2.135561e-06
7.024000e-10,2.110080e-06
7.026000e-10,2.094528e-06
7.028000e-10,2.090210e-06
7.030000e-10,2.097139e-06
7.032000e-10,2.114089e-06
7.034000e-10,2.138799e-06
7.036000e-10,2.168275e-06
7.038000e-10,2.199160e-06
7.040000e-10,2.228124e-06
7.042000e-10,2.252215e-06
7.044000e-10,2.269163e-06
7.046000e-10,2.277571e-06
7.048000e-10,2.277008e-06
7.050000e-10,2.267993e-06
7.052000e-10,2.251866e-06
7.054000e-10,2.230601e-06
7.056000e-10,2.206547e-06
7.058000e-10,2.182163e-06
7.060000e-10,2.159761e-06
7.062000e-10,2.141282e-06
7.064000e-10,2.128136e-06
7.066000e-10,2.121101e-06
7.068000e-10,2.120306e-06
7.070000e-10,2.125272e-06
7.072000e-10,2.135015e-06
7.074000e-10,2.148191e-06
7.076000e-10,2.163257e-06
7.078000e-10,2.178637e-06
7.080000e-10,2.192873e-06
7.082000e-10,2.204739e-06
7.084000e-10,2.213327e-06
7.086000e-10,2.218078e-06
7.088000e-10,2.218785e-06
7.090000e-10,2.215560e-06
7.092000e-10,2.208785e-06
7.094000e-10,2.199055e-06
7.096000e-10,2.187111e-06
7.098000e-10,2.173796e-06
7.100000e-10,2.160002e-06
7.102000e-10,2.146631e-06
7.104000e-10,2.134556e-06
7.106000e-10,2.124571e-06
7.108000e-10,2.117347e-06
7.110000e-10,2.113373e-06
7.112000e-10,2.112901e-06
7.114000e-10,2.115904e-06
7.116000e-10,2.122041e-06
7.118000e-10,2.130665e-06
7.120000e-10,2.140857e-06
7.122000e-10,2.151494e-06
7.124000e-10,2.161362e-06
7.126000e-10,2.169275e-06
7.128000e-10,2.174205e-06
7.130000e-10,2.175407e-06
7.132000e-10,2.172508e-06
7.134000e-10,2.165555e-06
7.136000e-10,2.155019e-06
7.138000e-10,2.141748e-06
7.140000e-10,2.126868e-06
7.142000e-10,2.111666e-06
7.144000e-10,2.097440e-06
7.146000e-10,2.085362e-06
7.148000e-10,2.076347e-06
7.150000e-10,2.070963e-06
7.152000e-10,2.069377e-06
7.154000e-10,2.071343e-06
7.156000e-10,2.076245e-06
7.158000e-10,2.083171e-06
7.160000e-10,2.091026e-06
7.162000e-10,2.098652e-06
7.164000e-10,2.104959e-06
7.166000e-10,2.109035e-06
7.168000e-10,2.110241e-06
7.170000e-10,2.108261e-06
7.172000e-10,2.103120e-06
7.174000e-10,2.095162e-06
7.176000e-10,2.084988e-06
7.178000e-10,2.073378e-06
7.180000e-10,2.061192e-06
7.182000e-10,2.049270e-06
7.184000e-10,2.038348e-06
7.186000e-10,2.028988e-06
7.188000e-10,2.021534e-06
7.190000e-10,2.016099e-06
7.192000e-10,2.012582e-06
7.194000e-10,2.010701e-06
7.196000e-10,2.010045e-06
7.198000e-10,2.010136e-06
7.200000e-10,2.010483e-06
7.202000e-10,2.010634e-06
7.204000e-10,2.010216e-06
7.206000e-10,2.008949e-06
7.208000e-10,2.006657e-06
7.210000e-10,2.003258e-06
7.212000e-10,1.998749e-06
7.214000e-10,1.993182e-06
7.216000e-10,1.986645e-06
7.218000e-10,1.979243e-06
7.220000e-10,1.971092e-06
7.222000e-10,1.962309e-06
7.224000e-10,1.953019e-06
7.226000e-10,1.943360e-06
7.228000e-10,1.933485e-06
7.230000e-10,1.923567e-06
7.232000e-10,1.913795e-06
7.234000e-10,1.904366e-06
7.236000e-10,1.895467e-06
7.238000e-10,1.887256e-06
7.240000e-10,1.879837e-06
7.242000e-10,1.873247e-06
7.244000e-10,1.867434e-06
7.246000e-10,1.862258e-06
7.248000e-10,1.857493e-06
7.250000e-10,1.852844e-06
7.252000e-10,1.847972e-06
7.254000e-10,1.842525e-06
7.256000e-10,1.836173e-06
7.258000e-10,1.828642e-06
7.260000e-10,1.819739e-06
7.262000e-10,1.809369e-06
7.264000e-10,1.797547e-06
7.266000e-10,1.784385e-06
7.268000e-10,1.770083e-06
7.270000e-10,1.754899e-06
7.272000e-10,1.739120e-06
7.274000e-10,1.723029e-06
7.276000e-10,1.706875e-06
7.278000e-10,1.690844e-06
7.280000e-10,1.675046e-06
7.282000e-10,1.659505e-06
7.284000e-10,1.644158e-06
7.286000e-10,1.628873e-06
7.288000e-10,1.613460e-06
7.290000e-10,1.597697e-06
7.292000e-10,1.581351e-06
7.294000e-10,1.564205e-06
7.296000e-10,1.546066e-06
7.298000e-10,1.526784e-06
7.300000e-10,1.506250e-06
7.302000e-10,1.484394e-06
7.304000e-10,1.461170e-06
7.306000e-10,1.436549e-06
7.308000e-10,1.410494e-06
7.310000e-10,1.382947e-06
7.312000e-10,1.353819e-06
7.314000e-10,1.322976e-06
7.316000e-10,1.290241e-06
7.318000e-10,1.255393e-06
7.320000e-10,1.218184e-06
7.322000e-10,1.178341e-06
7.324000e-10,1.135590e-06
7.326000e-10,1.089664e-06
7.328000e-10,1.040322e-06
7.330000e-10,9.873562e-07
7.332000e-10,9.306050e-07
7.334000e-10,8.699596e-07
7.336000e-10,8.053732e-07
7.338000e-10,7.368717e-07
7.340000e-10,6.645697e-07
7.342000e-10,5.886915e-07
7.344000e-10,5.095989e-07
7.346000e-10,4.278236e-07
7.348000e-10,3.441023e-07
7.350000e-10,2.594087e-07
7.352000e-10,1.749771e-07
7.354000e-10,9.231037e-08
7.356000e-10,1.316549e-08
7.358000e-10,-6.048652e-08
7.360000e-10,-1.265303e-07
7.362000e-10,-1.828031e-07
7.364000e-10,-2.272144e-07
7.366000e-10,-2.578797e-07
7.368000e-10,-2.732587e-07
7.370000e-10,-2.722844e-07
7.372000e-10,-2.544731e-07
7.374000e-10,-2.200056e-07
7.376000e-10,-1.697717e-07
7.378000e-10,-1.053772e-07
7.380000e-10,-2.911226e-08
7.382000e-10,5.611492e-08
7.384000e-10,1.468745e-07
7.386000e-10,2.393365e-07
7.388000e-10,3.294128e-07
7.390000e-10,4.129161e-07
7.392000e-10,4.857333e-07
7.394000e-10,5.440116e-07
7.396000e-10,5.843525e-07
7.398000e-10,6.040108e-07
7.400000e-10,6.010885e-07
7.402000e-10,5.747138e-07
7.404000e-10,5.251901e-07
7.406000e-10,4.540983e-07
7.408000e-10,3.643362e-07
7.410000e-10,2.600789e-07
7.412000e-10,1.466481e-07
7.414000e-10,3.028515e-08
7.416000e-10,-8.217182e-08
7.418000e-10,-1.836931e-07
7.420000e-10,-2.675254e-07
7.422000e-10,-3.276906e-07
7.424000e-10,-3.594787e-07
7.426000e-10,-3.598927e-07
7.428000e-10,-3.280035e-07
7.430000e-10,-2.651750e-07
7.432000e-10,-1.751277e-07
7.434000e-10,-6.381946e-08
7.436000e-10,6.086561e-08
7.438000e-10,1.896108e-07
7.440000e-10,3.123181e-07
7.442000e-10,4.188741e-07
7.444000e-10,4.999756e-07
7.446000e-10,5.479459e-07
7.448000e-10,5.574713e-07
7.450000e-10,5.261866e-07
7.452000e-10,4.550441e-07
7.454000e-10,3.484169e-07
7.456000e-10,2.139067e-07
7.458000e-10,6.185085e-08
7.460000e-10,-9.544659e-08
7.462000e-10,-2.447083e-07
7.464000e-10,-3.728233e-07
7.466000e-10,-4.680358e-07
7.468000e-10,-5.210766e-07
7.470000e-10,-5.261263e-07
7.472000e-10,-4.815100e-07
7.474000e-10,-3.900414e-07
7.476000e-10,-2.589610e-07
7.478000e-10,-9.944993e-08
7.480000e-10,7.425789e-08
7.482000e-10,2.461016e-07
7.484000e-10,3.996548e-07
7.486000e-10,5.196913e-07
7.488000e-10,5.937041e-07
7.490000e-10,6.132241e-07
7.492000e-10,5.747953e-07
7.494000e-10,4.804915e-07
7.496000e-10,3.378986e-07
7.498000e-10,1.595413e-07
7.500000e-10,-3.821068e-08
7.502000e-10,-2.366634e-07
7.504000e-10,-4.166058e-07
7.506000e-10,-5.602231e-07
7.508000e-10,-6.529232e-07
7.510000e-10,-6.848786e-07
7.512000e-10,-6.521167e-07
7.514000e-10,-5.570273e-07
7.516000e-10,-4.082209e-07
7.518000e-10,-2.197358e-07
7.520000e-10,-9.667810e-09
7.522000e-10,2.016431e-07
7.524000e-10,3.936785e-07
7.526000e-10,5.478407e-07
7.528000e-10,6.493585e-07
7.530000e-10,6.887884e-07
7.532000e-10,6.629480e-07
7.534000e-10,5.751789e-07
7.536000e-10,4.349155e-07
7.538000e-10,2.566137e-07
7.540000e-10,5.816588e-08
7.542000e-10,-1.410141e-07
7.544000e-10,-3.220179e-07
7.546000e-10,-4.683538e-07
7.548000e-10,-5.675286e-07
7.550000e-10,-6.121332e-07
7.552000e-10,-6.003278e-07
7.554000e-10,-5.356961e-07
7.556000e-10,-4.265189e-07
7.558000e-10,-2.845829e-07
7.560000e-10,-1.236895e-07
7.562000e-10,4.193893e-08
7.564000e-10,1.991609e-07
7.566000e-10,3.371478e-07
7.568000e-10,4.482161e-07
7.570000e-10,5.281909e-07
7.572000e-10,5.762980e-07
7.574000e-10,5.946508e-07
7.576000e-10,5.874436e-07
7.578000e-10,5.600011e-07
7.580000e-10,5.178374e-07
7.582000e-10,4.658677e-07
7.584000e-10,4.078809e-07
7.586000e-10,3.463340e-07
7.588000e-10,2.824738e-07
7.590000e-10,2.167358e-07
7.592000e-10,1.493271e-07
7.594000e-10,8.086944e-08
7.596000e-10,1.297378e-08
7.598000e-10,-5.137325e-08
7.600000e-10,-1.076945e-07
7.602000e-10,-1.502213e-07
7.604000e-10,-1.723941e-07
7.606000e-10,-1.676052e-07
7.608000e-10,-1.300799e-07
7.610000e-10,-5.576873e-08
7.612000e-10,5.688529e-08
7.614000e-10,2.064262e-07
7.616000e-10,3.882021e-07
7.618000e-10,5.945651e-07
7.620000e-10,8.154483e-07
7.622000e-10,1.039262e-06
7.624000e-10,1.254010e-06
7.626000e-10,1.448485e-06
7.628000e-10,1.613415e-06
7.630000e-10,1.742406e-06
7.632000e-10,1.832583e-06
7.634000e-10,1.884834e-06
7.636000e-10,1.903658e-06
7.638000e-10,1.896612e-06
7.640000e-10,1.873458e-06
7.642000e-10,1.845092e-06
7.644000e-10,1.822411e-06
7.646000e-10,1.815242e-06
7.648000e-10,1.831454e-06
7.650000e-10,1.876377e-06
7.652000e-10,1.952552e-06
7.654000e-10,2.059856e-06
7.656000e-10,2.195959e-06
7.658000e-10,2.357045e-06
7.660000e-10,2.538707e-06
7.662000e-10,2.736880e-06
7.664000e-10,2.948720e-06
7.666000e-10,3.173314e-06
7.668000e-10,3.412135e-06
7.670000e-10,3.669224e-06
7.672000e-10,3.951069e-06
7.674000e-10,4.266236e-06
7.676000e-10,4.624816e-06
7.678000e-10,5.037769e-06
7.680000e-10,5.516290e-06
7.682000e-10,6.071275e-06
7.684000e-10,6.712992e-06
7.686000e-10,7.451010e-06
7.688000e-10,8.294411e-06
7.690000e-10,9.252293e-06
7.692000e-10,1.033451e-05
7.694000e-10,1.155262e-05
7.696000e-10,1.292086e-05
7.698000e-10,1.445722e-05
7.700000e-10,1.618433e-05
7.702000e-10,1.813022e-05
7.704000e-10,2.032869e-05
7.706000e-10,2.281939e-05
7.708000e-10,2.564728e-05
7.710000e-10,2.886133e-05
7.712000e-10,3.251227e-05
7.714000e-10,3.664870e-05
7.716000e-10,4.131122e-05
7.718000e-10,4.652347e-05
7.720000e-10,5.227963e-05
7.722000e-10,5.852794e-05
7.724000e-10,6.515157e-05
7.726000e-10,7.195088e-05
7.728000e-10,7.863444e-05
7.730000e-10,8.482888e-05
7.732000e-10,9.011588e-05
7.734000e-10,9.409626e-05
7.736000e-10,9.646834e-05
7.738000e-10,9.709787e-05
7.740000e-10,9.605615e-05
7.742000e-10,9.361298e-05
7.744000e-10,9.018706e-05
7.746000e-10,8.626953e-05
7.748000e-10,8.234249e-05
7.750000e-10,7.881157e-05
7.752000e-10,7.596387e-05
7.754000e-10,7.395384e-05
7.756000e-10,7.281296e-05
7.758000e-10,7.247609e-05
7.760000e-10,7.281609e-05
7.762000e-10,7.367934e-05
7.764000e-10,7.491613e-05
7.766000e-10,7.640214e-05
7.768000e-10,7.804913e-05
7.770000e-10,7.980502e-05
7.772000e-10,8.164461e-05
7.774000e-10,8.355357e-05
7.776000e-10,8.550971e-05
7.778000e-10,8.746684e-05
7.780000e-10,8.934654e-05
7.782000e-10,9.104163e-05
7.784000e-10,9.243129e-05
7.786000e-10,9.340383e-05
7.788000e-10,9.388021e-05
7.790000e-10,9.383117e-05
7.792000e-10,9.328325e-05
7.794000e-10,9.231299e-05
7.796000e-10,9.103215e-05
7.798000e-10,8.956923e-05
7.800000e-10,8.805234e-05
7.802000e-10,8.659731e-05
7.804000e-10,8.530209e-05
7.806000e-10,8.424661e-05
7.808000e-10,8.349549e-05
7.810000e-10,8.310100e-05
7.812000e-10,8.310342e-05
7.814000e-10,8.352785e-05
7.816000e-10,8.437730e-05
7.818000e-10,8.562388e-05
7.820000e-10,8.720083e-05
7.822000e-10,8.899915e-05
7.824000e-10,9.087188e-05
7.826000e-10,9.264789e-05
7.828000e-10,9.415388e-05
7.830000e-10,9.524075e-05
7.832000e-10,9.580801e-05
7.834000e-10,9.582024e-05
7.836000e-10,9.531135e-05
7.838000e-10,9.437599e-05
7.840000e-10,9.315093e-05
7.842000e-10,9.179161e-05
7.844000e-10,9.044922e-05
7.846000e-10,8.925281e-05
7.848000e-10,8.829860e-05
7.850000e-10,8.764642e-05
7.852000e-10,8.732193e-05
7.854000e-10,8.732212e-05
7.856000e-10,8.762196e-05
7.858000e-10,8.818036e-05
7.860000e-10,8.894474e-05
7.862000e-10,8.985407e-05
7.864000e-10,9.084126e-05
7.866000e-10,9.183551e-05
7.868000e-10,9.276587e-05
7.870000e-10,9.356604e-05
7.872000e-10,9.418024e-05
7.874000e-10,9.456912e-05
7.876000e-10,9.471426e-05
7.878000e-10,9.462016e-05
7.880000e-10,9.431295e-05
7.882000e-10,9.383606e-05
7.884000e-10,9.324373e-05
7.886000e-10,9.259397e-05
7.888000e-10,9.194213e-05
7.890000e-10,9.133646e-05
7.892000e-10,9.081576e-05
7.894000e-10,9.040905e-05
7.896000e-10,9.013661e-05
7.898000e-10,9.001123e-05
7.900000e-10,9.003915e-05
7.902000e-10,9.021997e-05
7.904000e-10,9.054567e-05
7.906000e-10,9.099902e-05
7.908000e-10,9.155219e-05
7.910000e-10,9.216646e-05
7.912000e-10,9.279377e-05
7.914000e-10,9.338047e-05
7.916000e-10,9.387305e-05
7.918000e-10,9.422491e-05
7.920000e-10,9.440295e-05
7.922000e-10,9.439241e-05
7.924000e-10,9.419909e-05
7.926000e-10,9.384829e-05
7.928000e-10,9.338090e-05
7.930000e-10,9.284758e-05
7.932000e-10,9.230215e-05
7.934000e-10,9.179542e-05
7.936000e-10,9.137036e-05
7.938000e-10,9.105888e-05
7.940000e-10,9.088042e-05
7.942000e-10,9.084180e-05
7.944000e-10,9.093815e-05
7.946000e-10,9.115439e-05
7.948000e-10,9.146701e-05
7.950000e-10,9.184621e-05
7.952000e-10,9.225824e-05
7.954000e-10,9.266803e-05
7.956000e-10,9.304210e-05
7.958000e-10,9.335144e-05
7.960000e-10,9.357411e-05
7.962000e-10,9.369718e-05
7.964000e-10,9.371758e-05
7.966000e-10,9.364179e-05
7.968000e-10,9.348425e-05
7.970000e-10,9.326502e-05
7.972000e-10,9.300680e-05
7.974000e-10,9.273228e-05
7.976000e-10,9.246186e-05
7.978000e-10,9.221242e-05
7.980000e-10,9.199686e-05
7.982000e-10,9.182453e-05
7.984000e-10,9.170194e-05
7.986000e-10,9.163354e-05
7.988000e-10,9.162225e-05
7.990000e-10,9.166938e-05
7.992000e-10,9.177417e-05
7.994000e-10,9.193293e-05
7.996000e-10,9.213819e-05
7.998000e-10,9.237812e-05
8.000000e-10,9.263662e-05
8.002000e-10,9.289406e-05
8.004000e-10,9.312891e-05
8.006000e-10,9.331984e-05
8.008000e-10,9.344815e-05
8.010000e-10,9.350008e-05
8.012000e-10,9.346865e-05
8.014000e-10,9.335472e-05
8.016000e-10,9.316718e-05
8.018000e-10,9.292219e-05
8.020000e-10,9.264161e-05
8.022000e-10,9.235089e-05
8.024000e-10,9.207660e-05
8.026000e-10,9.184392e-05
8.028000e-10,9.167429e-05
8.030000e-10,9.158340e-05
8.032000e-10,9.157964e-05
8.034000e-10,9.166321e-05
8.036000e-10,9.182591e-05
8.038000e-10,9.205177e-05
8.040000e-10,9.231845e-05
8.042000e-10,9.259942e-05
8.044000e-10,9.286672e-05
8.046000e-10,9.309399e-05
8.048000e-10,9.325944e-05
8.050000e-10,9.334824e-05
8.052000e-10,9.335409e-05
8.054000e-10,9.327971e-05
8.056000e-10,9.313615e-05
8.058000e-10,9.294108e-05
8.060000e-10,9.271639e-05
8.062000e-10,9.248542e-05
8.064000e-10,9.227030e-05
8.066000e-10,9.208966e-05
8.068000e-10,9.195704e-05
8.070000e-10,9.187999e-05
8.072000e-10,9.186001e-05
8.074000e-10,9.189303e-05
8.076000e-10,9.197054e-05
8.078000e-10,9.208087e-05
8.080000e-10,9.221067e-05
8.082000e-10,9.234637e-05
8.084000e-10,9.247538e-05
8.086000e-10,9.258715e-05
8.088000e-10,9.267377e-05
8.090000e-10,9.273033e-05
8.092000e-10,9.275487e-05
8.094000e-10,9.274811e-05
8.096000e-10,9.271291e-05
8.098000e-10,9.265362e-05
8.100000e-10,9.257544e-05
8.102000e-10,9.248379e-05
8.104000e-10,9.238386e-05
8.106000e-10,9.228037e-05
8.108000e-10,9.217747e-05
8.110000e-10,9.207878e-05
8.112000e-10,9.198756e-05
8.114000e-10,9.190685e-05
8.116000e-10,9.183952e-05
8.118000e-10,9.178821e-05
8.120000e-10,9.175508e-05
8.122000e-10,9.174156e-05
8.124000e-10,9.174787e-05
8.126000e-10,9.177269e-05
8.128000e-10,9.181292e-05
8.130000e-10,9.186362e-05
8.132000e-10,9.191822e-05
8.134000e-10,9.196901e-05
8.136000e-10,9.200780e-05
8.138000e-10,9.202679e-05
8.140000e-10,9.201943e-05
8.142000e-10,9.198119e-05
8.144000e-10,9.191015e-05
8.146000e-10,9.180726e-05
8.148000e-10,9.167637e-05
8.150000e-10,9.152383e-05
8.152000e-10,9.135790e-05
8.154000e-10,9.118794e-05
8.156000e-10,9.102346e-05
8.158000e-10,9.087320e-05
8.160000e-10,9.074432e-05
8.162000e-10,9.064169e-05
8.164000e-10,9.056746e-05
8.166000e-10,9.052087e-05
8.168000e-10,9.049839e-05
8.170000e-10,9.049403e-05
8.172000e-10,9.049994e-05
8.174000e-10,9.050725e-05
8.176000e-10,9.050682e-05
8.178000e-10,9.049020e-05
8.180000e-10,9.045031e-05
8.182000e-10,9.038211e-05
8.184000e-10,9.028294e-05
8.186000e-10,9.015263e-05
8.188000e-10,8.999336e-05
8.190000e-10,8.980934e-05
8.192000e-10,8.960624e-05
8.194000e-10,8.939059e-05
8.196000e-10,8.916915e-05
8.198000e-10,8.894831e-05
8.200000e-10,8.873360e-05
8.202000e-10,8.852931e-05
8.204000e-10,8.833832e-05
8.206000e-10,8.816191e-05
8.208000e-10,8.799990e-05
8.210000e-10,8.785070e-05
8.212000e-10,8.771153e-05
8.214000e-10,8.757868e-05
8.216000e-10,8.744778e-05
8.218000e-10,8.731408e-05
8.220000e-10,8.717276e-05
8.222000e-10,8.701921e-05
8.224000e-10,8.684928e-05
8.226000e-10,8.665950e-05
8.228000e-10,8.644725e-05
8.230000e-10,8.621089e-05
8.232000e-10,8.594982e-05
8.234000e-10,8.566444e-05
8.236000e-10,8.535613e-05
8.238000e-10,8.502709e-05
8.240000e-10,8.468017e-05
8.242000e-10,8.431868e-05
8.244000e-10,8.394609e-05
8.246000e-10,8.356589e-05
8.248000e-10,8.318122e-05
8.250000e-10,8.279477e-05
8.252000e-10,8.240850e-05
8.254000e-10,8.202355e-05
8.256000e-10,8.164012e-05
8.258000e-10,8.125741e-05
8.260000e-10,8.087367e-05
8.262000e-10,8.048626e-05
8.264000e-10,8.009175e-05
8.266000e-10,7.968613e-05
8.268000e-10,7.926502e-05
8.270000e-10,7.882384e-05
8.272000e-10,7.835806e-05
8.274000e-10,7.786344e-05
8.276000e-10,7.733615e-05
8.278000e-10,7.677295e-05
8.280000e-10,7.617123e-05
8.282000e-10,7.552907e-05
8.284000e-10,7.484517e-05
8.286000e-10,7.411880e-05
8.288000e-10,7.334969e-05
8.290000e-10,7.253782e-05
8.292000e-10,7.168331e-05
8.294000e-10,7.078623e-05
8.296000e-10,6.984645e-05
8.298000e-10,6.886346e-05
8.300000e-10,6.783626e-05
8.302000e-10,6.676322e-05
8.304000e-10,6.564200e-05
8.306000e-10,6.446945e-05
8.308000e-10,6.324152e-05
8.310000e-10,6.195322e-05
8.312000e-10,6.059864e-05
8.314000e-10,5.917090e-05
8.316000e-10,5.766223e-05
8.318000e-10,5.606408e-05
8.320000e-10,5.436717e-05
8.322000e-10,5.256166e-05
8.324000e-10,5.063725e-05
8.326000e-10,4.858340e-05
8.328000e-10,4.638951e-05
8.330000e-10,4.404531e-05
8.332000e-10,4.154120e-05
8.334000e-10,3.886891e-05
8.336000e-10,3.602222e-05
8.338000e-10,3.299789e-05
8.340000e-10,2.979681e-05
8.342000e-10,2.642527e-05
8.344000e-10,2.289630e-05
8.346000e-10,1.923104e-05
8.348000e-10,1.545979e-05
8.350000e-10,1.162279e-05
8.352000e-10,7.770275e-06
8.354000e-10,3.961732e-06
8.356000e-10,2.643611e-07
8.358000e-10,-3.249330e-06
8.360000e-10,-6.504504e-06
8.362000e-10,-9.427268e-06
8.364000e-10,-1.194796e-05
8.366000e-10,-1.400418e-05
8.368000e-10,-1.554350e-05
8.370000e-10,-1.652584e-05
8.372000e-10,-1.692550e-05
8.374000e-10,-1.673307e-05
8.376000e-10,-1.595699e-05
8.378000e-10,-1.462499e-05
8.380000e-10,-1.278494e-05
8.382000e-10,-1.050522e-05
8.384000e-10,-7.874015e-06
8.386000e-10,-4.997513e-06
8.388000e-10,-1.996434e-06
8.390000e-10,9.989655e-07
8.392000e-10,3.855300e-06
8.394000e-10,6.443279e-06
8.396000e-10,8.644988e-06
8.398000e-10,1.036050e-05
8.400000e-10,1.151331e-05
8.402000e-10,1.205456e-05
8.404000e-10,1.196589e-05
8.406000e-10,1.126130e-05
8.408000e-10,9.987754e-06
8.410000e-10,8.224241e-06
8.412000e-10,6.078993e-06
8.414000e-10,3.684319e-06
8.416000e-10,1.189048e-06
8.418000e-10,-1.251071e-06
8.420000e-10,-3.484198e-06
8.422000e-10,-5.373312e-06
8.424000e-10,-6.806042e-06
8.426000e-10,-7.702507e-06
8.428000e-10,-8.020641e-06
8.430000e-10,-7.758867e-06
8.432000e-10,-6.956137e-06
8.434000e-10,-5.689337e-06
8.436000e-10,-4.067997e-06
8.438000e-10,-2.226279e-06
8.440000e-10,-3.125345e-07
8.442000e-10,1.522792e-06
8.444000e-10,3.139682e-06
8.446000e-10,4.420073e-06
8.448000e-10,5.277161e-06
8.450000e-10,5.661696e-06
8.452000e-10,5.564954e-06
8.454000e-10,5.018388e-06
8.456000e-10,4.090087e-06
8.458000e-10,2.878223e-06
8.460000e-10,1.501840e-06
8.462000e-10,8.963725e-08
8.464000e-10,-1.232153e-06
8.466000e-10,-2.351477e-06
8.468000e-10,-3.180426e-06
8.470000e-10,-3.662425e-06
8.472000e-10,-3.776072e-06
8.474000e-10,-3.535471e-06
8.476000e-10,-2.987221e-06
8.478000e-10,-2.204414e-06
8.480000e-10,-1.278239e-06
8.482000e-10,-3.080142e-07
8.484000e-10,6.092670e-07
8.486000e-10,1.388669e-06
8.488000e-10,1.965218e-06
8.490000e-10,2.299176e-06
8.492000e-10,2.378290e-06
8.494000e-10,2.217018e-06
8.496000e-10,1.853034e-06
8.498000e-10,1.341527e-06
8.500000e-10,7.480052e-07
8.502000e-10,1.404619e-07
8.504000e-10,-4.181415e-07
8.506000e-10,-8.761965e-07
8.508000e-10,-1.197886e-06
8.510000e-10,-1.365395e-06
8.512000e-10,-1.378877e-06
8.514000e-10,-1.254445e-06
8.516000e-10,-1.020618e-06
8.518000e-10,-7.137902e-07
8.520000e-10,-3.733258e-07
8.522000e-10,-3.691657e-08
8.524000e-10,2.632532e-07
8.526000e-10,5.031411e-07
8.528000e-10,6.681282e-07
8.530000e-10,7.530220e-07
8.532000e-10,7.610297e-07
8.534000e-10,7.020272e-07
8.536000e-10,5.904614e-07
8.538000e-10,4.431932e-07
8.540000e-10,2.775405e-07
8.542000e-10,1.097144e-07
8.544000e-10,-4.625459e-08
8.546000e-10,-1.791095e-07
8.548000e-10,-2.805875e-07
8.550000e-10,-3.454171e-07
8.552000e-10,-3.712250e-07
8.554000e-10,-3.584246e-07
8.556000e-10,-3.100886e-07
8.558000e-10,-2.317643e-07
8.560000e-10,-1.311736e-07
8.562000e-10,-1.774756e-08
8.564000e-10,9.803605e-08
8.566000e-10,2.055123e-07
8.568000e-10,2.948428e-07
8.570000e-10,3.580814e-07
8.572000e-10,3.901392e-07
8.574000e-10,3.894710e-07
8.576000e-10,3.583284e-07
8.578000e-10,3.024930e-07
8.580000e-10,2.304980e-07
8.582000e-10,1.524427e-07
8.584000e-10,7.857787e-08
8.586000e-10,1.788088e-08
8.588000e-10,-2.315311e-08
8.590000e-10,-4.130944e-08
8.592000e-10,-3.690922e-08
8.594000e-10,-1.348176e-08
8.596000e-10,2.307936e-08
8.598000e-10,6.571207e-08
8.600000e-10,1.075024e-07
8.602000e-10,1.428739e-07
8.604000e-10,1.684373e-07
8.606000e-10,1.833618e-07
8.608000e-10,1.892299e-07
8.610000e-10,1.894316e-07
8.612000e-10,1.882425e-07
8.614000e-10,1.897812e-07
8.616000e-10,1.970626e-07
8.618000e-10,2.113367e-07
8.620000e-10,2.318400e-07
8.622000e-10,2.559942e-07
