time,"I(RX1)","I(RX2)","I(RIN1)","I(RIN2)","I(LTEST)","I(LQ|X1)","I(LQ|X2)"
0.000000e+00,3.350529e-10,1.177740e-12,-4.208180e-08,-4.208180e-08,-3.178054e-08,2.488263e-05,2.940957e-05
2.000000e-13,-9.232419e-08,4.292383e-08,-1.089774e-06,-1.089774e-06,8.620119e-08,2.813113e-05,3.284489e-05
4.000000e-13,-1.597660e-07,6.863650e-08,-2.170659e-06,-2.170659e-06,3.495829e-07,3.383084e-05,3.870347e-05
6.000000e-13,-1.977150e-07,8.078974e-08,-3.261852e-06,-3.261852e-06,8.687420e-07,4.241644e-05,4.718899e-05
8.000000e-13,-2.227286e-07,8.797623e-08,-4.368974e-06,-4.368974e-06,1.811750e-06,5.393943e-05,5.797795e-05
1.000000e-12,-2.318412e-07,8.898668e-08,-5.486733e-06,-5.486733e-06,3.369964e-06,6.780213e-05,7.008967e-05
1.200000e-12,-2.137056e-07,8.042744e-08,-5.610706e-06,-5.610706e-06,5.647430e-06,8.255019e-05,8.194381e-05
1.400000e-12,-1.670034e-07,6.383269e-08,-5.671333e-06,-5.671333e-06,8.538843e-06,9.607830e-05,9.173082e-05
1.600000e-12,-1.111043e-07,4.811473e-08,-5.649886e-06,-5.649886e-06,1.170110e-05,1.062195e-04,9.790823e-05
1.800000e-12,-7.843133e-08,4.335214e-08,-5.521814e-06,-5.521814e-06,1.463642e-05,1.113643e-04,9.958551e-05
2.000000e-12,-8.954348e-08,5.231039e-08,-5.301655e-06,-5.301655e-06,1.683230e-05,1.108602e-04,9.671096e-05
2.200000e-12,-1.372812e-07,6.894381e-08,-5.031372e-06,-5.031372e-06,1.790258e-05,1.051393e-04,9.005695e-05
2.400000e-12,-1.935356e-07,8.317685e-08,-4.764763e-06,-4.764763e-06,1.769458e-05,9.556323e-05,8.099803e-05
2.600000e-12,-2.295336e-07,8.786106e-08,-4.553064e-06,-4.553064e-06,1.632420e-05,8.400989e-05,7.113480e-05
2.800000e-12,-2.347944e-07,8.348208e-08,-4.430154e-06,-4.430154e-06,1.411531e-05,7.236153e-05,6.191756e-05
3.000000e-12,-2.212372e-07,7.655194e-08,-4.402225e-06,-4.402225e-06,1.147511e-05,6.211817e-05,5.441817e-05
3.200000e-12,-2.104072e-07,7.376248e-08,-4.450746e-06,-4.450746e-06,8.773220e-06,5.425167e-05,4.928725e-05
3.400000e-12,-2.169663e-07,7.755010e-08,-4.546263e-06,-4.546263e-06,6.275429e-06,4.926270e-05,4.683262e-05
3.600000e-12,-2.408406e-07,8.551157e-08,-4.662179e-06,-4.662179e-06,4.140531e-06,4.732782e-05,4.712534e-05
3.800000e-12,-2.697089e-07,9.263076e-08,-4.781639e-06,-4.781639e-06,2.459060e-06,4.843321e-05,5.006274e-05
4.000000e-12,-2.870136e-07,9.438383e-08,-4.897786e-06,-4.897786e-06,1.305125e-06,5.243303e-05,5.535831e-05
4.200000e-12,-2.804690e-07,8.904011e-08,-5.010750e-06,-5.010750e-06,7.742918e-07,5.900973e-05,6.247386e-05
4.400000e-12,-2.478235e-07,7.777597e-08,-5.123985e-06,-5.123985e-06,9.805019e-07,6.755964e-05,7.056191e-05
4.600000e-12,-1.973000e-07,6.254135e-08,-5.240721e-06,-5.240721e-06,1.998308e-06,7.709680e-05,7.851137e-05
4.800000e-12,-1.414732e-07,4.486274e-08,-5.359964e-06,-5.359964e-06,3.783035e-06,8.630603e-05,8.513405e-05
5.000000e-12,-8.987806e-08,2.857347e-08,-5.471544e-06,-5.471544e-06,6.136474e-06,9.378947e-05,8.942525e-05
5.200000e-12,-4.886101e-08,2.143515e-08,-5.552358e-06,-5.552358e-06,8.745233e-06,9.840192e-05,9.078863e-05
5.400000e-12,-2.595933e-08,2.993293e-08,-5.570353e-06,-5.570353e-06,1.125723e-05,9.952558e-05,8.915336e-05
5.600000e-12,-2.857492e-08,5.265466e-08,-5.500597e-06,-5.500597e-06,1.335489e-05,9.719472e-05,8.496275e-05
5.800000e-12,-5.723937e-08,7.932842e-08,-5.342534e-06,-5.342534e-06,1.480750e-05,9.204925e-05,7.904527e-05
6.000000e-12,-1.024929e-07,9.618635e-08,-5.122615e-06,-5.122615e-06,1.549648e-05,8.514175e-05,7.240796e-05
6.200000e-12,-1.483914e-07,9.490713e-08,-4.883927e-06,-4.883927e-06,1.541001e-05,7.766619e-05,6.602112e-05
6.400000e-12,-1.809491e-07,7.880927e-08,-4.672838e-06,-4.672838e-06,1.461555e-05,7.070435e-05,6.066216e-05
6.600000e-12,-1.971059e-07,6.024790e-08,-4.526190e-06,-4.526190e-06,1.322936e-05,6.506538e-05,5.684925e-05
6.800000e-12,-2.060068e-07,5.177013e-08,-4.460628e-06,-4.460628e-06,1.139930e-05,6.123703e-05,5.485031e-05
7.000000e-12,-2.212458e-07,5.895245e-08,-4.469672e-06,-4.469672e-06,9.302036e-06,5.941846e-05,5.472933e-05
7.200000e-12,-2.517285e-07,7.893888e-08,-4.531304e-06,-4.531304e-06,7.144739e-06,5.958751e-05,5.639197e-05
7.400000e-12,-2.965121e-07,1.033733e-07,-4.620209e-06,-4.620209e-06,5.160016e-06,6.156244e-05,5.960697e-05
7.600000e-12,-3.445002e-07,1.228239e-07,-4.716951e-06,-4.716951e-06,3.588289e-06,6.503585e-05,6.400138e-05
7.800000e-12,-3.791827e-07,1.303676e-07,-4.811180e-06,-4.811180e-06,2.643738e-06,6.957946e-05,6.905199e-05
8.000000e-12,-3.866457e-07,1.230683e-07,-4.900304e-06,-4.900304e-06,2.461947e-06,7.464233e-05,7.410978e-05
8.200000e-12,-3.619269e-07,1.017831e-07,-4.986338e-06,-4.986338e-06,3.042290e-06,7.957780e-05,7.848041e-05
8.400000e-12,-3.098475e-07,7.094656e-08,-5.072922e-06,-5.072922e-06,4.218531e-06,8.371976e-05,8.154637e-05
8.600000e-12,-2.414073e-07,3.863843e-08,-5.163101e-06,-5.163101e-06,5.685678e-06,8.649385e-05,8.288820e-05
8.800000e-12,-1.691335e-07,1.505004e-08,-5.257426e-06,-5.257426e-06,7.076441e-06,8.752335e-05,8.236337e-05
9.000000e-12,-1.032506e-07,8.464601e-09,-5.351810e-06,-5.351810e-06,8.053477e-06,8.669310e-05,8.012213e-05
9.200000e-12,-5.004679e-08,2.074012e-08,-5.435364e-06,-5.435364e-06,8.385360e-06,8.415433e-05,7.655967e-05
9.400000e-12,-1.412112e-08,4.524589e-08,-5.489864e-06,-5.489864e-06,7.989383e-06,8.027376e-05,7.222035e-05
9.600000e-12,-2.551915e-09,6.926046e-08,-5.493395e-06,-5.493395e-06,6.934628e-06,7.554335e-05,6.768163e-05
9.800000e-12,-2.343503e-08,8.052146e-08,-5.429293e-06,-5.429293e-06,5.406545e-06,7.047731e-05,6.345141e-05
1.000000e-11,-7.586859e-08,7.424153e-08,-5.296558e-06,-5.296558e-06,3.646468e-06,6.552543e-05,5.990423e-05
1.020000e-11,-1.426663e-07,5.577957e-08,-5.113770e-06,-5.113770e-06,1.888743e-06,6.102417e-05,5.726370e-05
1.040000e-11,-1.975469e-07,3.735695e-08,-4.913453e-06,-4.913453e-06,3.157488e-07,5.719057e-05,5.562140e-05
1.060000e-11,-2.227681e-07,3.136608e-08,-4.731480e-06,-4.731480e-06,-9.600782e-07,5.414864e-05,5.497283e-05
1.080000e-11,-2.224180e-07,4.422212e-08,-4.596404e-06,-4.596404e-06,-1.889645e-06,5.196919e-05,5.525114e-05
1.100000e-11,-2.196325e-07,7.356684e-08,-4.521725e-06,-4.521725e-06,-2.465709e-06,5.070440e-05,5.634674e-05
1.120000e-11,-2.393041e-07,1.097045e-07,-4.503900e-06,-4.503900e-06,-2.698267e-06,5.040439e-05,5.811148e-05
1.140000e-11,-2.898903e-07,1.403092e-07,-4.527129e-06,-4.527129e-06,-2.596604e-06,5.111171e-05,6.035502e-05
1.160000e-11,-3.569752e-07,1.560875e-07,-4.571958e-06,-4.571958e-06,-2.163474e-06,5.283716e-05,6.284524e-05
1.180000e-11,-4.108672e-07,1.547226e-07,-4.622884e-06,-4.622884e-06,-1.401783e-06,5.552648e-05,6.532166e-05
1.200000e-11,-4.221283e-07,1.412911e-07,-4.671926e-06,-4.671926e-06,-3.294333e-07,5.903072e-05,6.752326e-05
1.220000e-11,-3.766716e-07,1.250400e-07,-4.717869e-06,-4.717869e-06,1.005465e-06,6.309242e-05,6.922399e-05
1.240000e-11,-2.835939e-07,1.142506e-07,-4.762885e-06,-4.762885e-06,2.517334e-06,6.735496e-05,7.026488e-05
1.260000e-11,-1.722497e-07,1.120280e-07,-4.809113e-06,-4.809113e-06,4.088672e-06,7.139663e-05,7.057323e-05
1.280000e-11,-7.984721e-08,1.153809e-07,-4.857053e-06,-4.857053e-06,5.586923e-06,7.478409e-05,7.016404e-05
1.300000e-11,-3.552203e-08,1.178900e-07,-4.905852e-06,-4.905852e-06,6.885814e-06,7.713529e-05,6.912468e-05
1.320000e-11,-4.856504e-08,1.139934e-07,-4.954288e-06,-4.954288e-06,7.883248e-06,7.817695e-05,6.758832e-05
1.340000e-11,-1.059919e-07,1.021425e-07,-5.001336e-06,-5.001336e-06,8.510842e-06,7.778225e-05,6.570414e-05
1.360000e-11,-1.797173e-07,8.517759e-08,-5.045980e-06,-5.045980e-06,8.734690e-06,7.597882e-05,6.361178e-05
1.380000e-11,-2.392270e-07,6.820993e-08,-5.086711e-06,-5.086711e-06,8.550420e-06,7.292666e-05,6.142463e-05
1.400000e-11,-2.637052e-07,5.567873e-08,-5.121352e-06,-5.121352e-06,7.976954e-06,6.887346e-05,5.922264e-05
1.420000e-11,-2.484468e-07,4.934644e-08,-5.147580e-06,-5.147580e-06,7.052599e-06,6.410033e-05,5.705190e-05
1.440000e-11,-2.035592e-07,4.807564e-08,-5.163790e-06,-5.163790e-06,5.834267e-06,5.887098e-05,5.492742e-05
1.460000e-11,-1.470172e-07,4.908664e-08,-5.169574e-06,-5.169574e-06,4.397031e-06,5.339457e-05,5.283625e-05
1.480000e-11,-9.667044e-08,4.972918e-08,-5.165391e-06,-5.165391e-06,2.829377e-06,4.780726e-05,5.074014e-05
1.500000e-11,-6.500310e-08,4.881724e-08,-5.151768e-06,-5.151768e-06,1.222123e-06,4.217222e-05,4.857804e-05
1.520000e-11,-5.754357e-08,4.704319e-08,-5.128729e-06,-5.128729e-06,-3.452260e-07,3.649418e-05,4.626948e-05
1.540000e-11,-7.378536e-08,4.652822e-08,-5.095932e-06,-5.095932e-06,-1.813519e-06,3.074312e-05,4.371920e-05
1.560000e-11,-1.091151e-07,4.989349e-08,-5.053372e-06,-5.053372e-06,-3.143656e-06,2.488165e-05,4.082246e-05
1.580000e-11,-1.564568e-07,5.924912e-08,-5.002103e-06,-5.002103e-06,-4.307869e-06,1.889232e-05,3.747050e-05
1.600000e-11,-2.068812e-07,7.529441e-08,-4.944444e-06,-4.944444e-06,-5.278521e-06,1.280247e-05,3.355634e-05
1.620000e-11,-2.495980e-07,9.657257e-08,-4.883594e-06,-4.883594e-06,-6.022339e-06,6.703610e-06,2.898269e-05
1.640000e-11,-2.729781e-07,1.190720e-07,-4.823057e-06,-4.823057e-06,-6.505813e-06,7.586061e-07,2.367643e-05
1.660000e-11,-2.680703e-07,1.366820e-07,-4.766445e-06,-4.766445e-06,-6.710258e-06,-4.812483e-06,1.761352e-05
1.680000e-11,-2.336487e-07,1.429236e-07,-4.717863e-06,-4.717863e-06,-6.646440e-06,-9.773661e-06,1.085377e-05
1.700000e-11,-1.790555e-07,1.335822e-07,-4.682398e-06,-4.682398e-06,-6.356883e-06,-1.393163e-05,3.572427e-06
1.720000e-11,-1.217786e-07,1.089630e-07,-4.665596e-06,-4.665596e-06,-5.902059e-06,-1.718424e-05,-3.935866e-06
1.740000e-11,-8.077904e-08,7.440422e-08,-4.671401e-06,-4.671401e-06,-5.337173e-06,-1.952978e-05,-1.129894e-05
1.760000e-11,-6.919580e-08,3.857465e-08,-4.699843e-06,-4.699843e-06,-4.690826e-06,-2.103216e-05,-1.814250e-05
1.780000e-11,-8.937911e-08,1.031619e-08,-4.746710e-06,-4.746710e-06,-3.953973e-06,-2.176702e-05,-2.415884e-05
1.800000e-11,-1.320332e-07,-4.421668e-09,-4.805718e-06,-4.805718e-06,-3.081754e-06,-2.178161e-05,-2.913300e-05
1.820000e-11,-1.804635e-07,-4.080779e-09,-4.871450e-06,-4.871450e-06,-2.007309e-06,-2.108569e-05,-3.292252e-05
1.840000e-11,-2.186559e-07,9.153310e-09,-4.941025e-06,-4.941025e-06,-6.661602e-07,-1.966875e-05,-3.541473e-05
1.860000e-11,-2.386309e-07,3.147350e-08,-5.013779e-06,-5.013779e-06,9.721890e-07,-1.752764e-05,-3.649277e-05
1.880000e-11,-2.422079e-07,5.946741e-08,-5.089541e-06,-5.089541e-06,2.873107e-06,-1.468988e-05,-3.602844e-05
1.900000e-11,-2.365401e-07,9.051213e-08,-5.166572e-06,-5.166572e-06,4.916649e-06,-1.122695e-05,-3.390280e-05
1.920000e-11,-2.273159e-07,1.212665e-07,-5.240133e-06,-5.240133e-06,6.898564e-06,-7.259799e-06,-3.004505e-05
1.940000e-11,-2.145808e-07,1.457576e-07,-5.302370e-06,-5.302370e-06,8.559137e-06,-2.960261e-06,-2.447948e-05
1.960000e-11,-1.940022e-07,1.554562e-07,-5.343877e-06,-5.343877e-06,9.636588e-06,1.453870e-06,-1.737518e-05
1.980000e-11,-1.628963e-07,1.426158e-07,-5.356629e-06,-5.356629e-06,9.927361e-06,5.737846e-06,-9.090830e-06
2.000000e-11,-1.267941e-07,1.055195e-07,-5.336986e-06,-5.336986e-06,9.328873e-06,9.651429e-06,-1.881540e-07
2.020000e-11,-7.537565e-09,9.274317e-09,-5.286918e-06,-5.286918e-06,7.845471e-06,1.298224e-05,8.625521e-06
2.040000e-11,5.731720e-08,-6.848451e-08,-5.213709e-06,-5.213709e-06,5.583550e-06,1.555158e-05,1.663730e-05
2.060000e-11,5.236352e-08,-1.114055e-07,-5.126830e-06,-5.126830e-06,2.717398e-06,1.720404e-05,2.328337e-05
2.080000e-11,2.980102e-09,-1.151873e-07,-5.035071e-06,-5.035071e-06,-5.324634e-07,1.779866e-05,2.822687e-05
2.100000e-11,-6.362669e-08,-7.941295e-08,-4.945005e-06,-4.945005e-06,-3.902362e-06,1.721513e-05,3.133120e-05
2.120000e-11,-1.184922e-07,-1.530181e-08,-4.861421e-06,-4.861421e-06,-7.079350e-06,1.537824e-05,3.256954e-05
2.140000e-11,-1.340323e-07,5.459577e-08,-4.788982e-06,-4.788982e-06,-9.707946e-06,1.229833e-05,3.193653e-05
2.160000e-11,-9.542746e-08,1.046898e-07,-4.733574e-06,-4.733574e-06,-1.143125e-05,8.119155e-06,2.941250e-05
2.180000e-11,-1.047280e-08,1.165207e-07,-4.701776e-06,-4.701776e-06,-1.196726e-05,3.152653e-06,2.499878e-05
2.200000e-11,9.028474e-08,8.595314e-08,-4.698160e-06,-4.698160e-06,-1.119012e-05,-2.131188e-06,1.880796e-05
2.220000e-11,1.649709e-07,2.473133e-08,-4.722494e-06,-4.722494e-06,-9.171994e-06,-7.179411e-06,1.115843e-05
2.240000e-11,1.789607e-07,-4.414387e-08,-4.769432e-06,-4.769432e-06,-6.161506e-06,-1.147232e-05,2.603888e-06
2.260000e-11,1.219831e-07,-9.544399e-08,-4.831014e-06,-4.831014e-06,-2.515097e-06,-1.461894e-05,-6.142758e-06
2.280000e-11,1.472343e-08,-1.114365e-07,-4.899877e-06,-4.899877e-06,1.377016e-06,-1.638619e-05,-1.435850e-05
2.300000e-11,-9.947826e-08,-8.825186e-08,-4.971020e-06,-4.971020e-06,5.137563e-06,-1.667168e-05,-2.144651e-05
2.320000e-11,-1.743886e-07,-3.645215e-08,-5.041445e-06,-5.041445e-06,8.419034e-06,-1.546557e-05,-2.699368e-05
2.340000e-11,-1.821313e-07,2.402354e-08,-5.108510e-06,-5.108510e-06,1.091176e-05,-1.283899e-05,-3.074738e-05
2.360000e-11,-1.248355e-07,7.201065e-08,-5.168365e-06,-5.168365e-06,1.236523e-05,-8.967858e-06,-3.255573e-05
2.380000e-11,-3.104220e-08,9.277333e-08,-5.215644e-06,-5.215644e-06,1.262704e-05,-4.173822e-06,-3.231975e-05
2.400000e-11,5.999552e-08,8.227254e-08,-5.244741e-06,-5.244741e-06,1.168319e-05,1.051838e-06,-2.998370e-05
2.420000e-11,1.166366e-07,4.709905e-08,-5.251898e-06,-5.251898e-06,9.675415e-06,6.079454e-06,-2.556743e-05
2.440000e-11,1.261407e-07,9.842305e-10,-5.236666e-06,-5.236666e-06,6.880225e-06,1.024660e-05,-1.922944e-05
2.460000e-11,9.473066e-08,-4.035424e-08,-5.201847e-06,-5.201847e-06,3.655245e-06,1.301385e-05,-1.133540e-05
2.480000e-11,3.958384e-08,-6.430303e-08,-5.152216e-06,-5.152216e-06,3.745320e-07,1.410100e-05,-2.486454e-06
2.500000e-11,-2.016679e-08,-6.498201e-08,-5.093045e-06,-5.093045e-06,-2.625332e-06,1.352941e-05,6.540958e-06
2.520000e-11,-6.878948e-08,-4.447064e-08,-5.029285e-06,-5.029285e-06,-5.078613e-06,1.155387e-05,1.494257e-05
2.540000e-11,-9.596735e-08,-1.139261e-08,-4.965495e-06,-4.965495e-06,-6.805747e-06,8.543724e-06,2.204668e-05
2.560000e-11,-9.736335e-08,2.250434e-08,-4.906130e-06,-4.906130e-06,-7.718191e-06,4.892929e-06,2.740177e-05
2.580000e-11,-7.451541e-08,4.643762e-08,-4.855673e-06,-4.855673e-06,-7.818141e-06,9.937635e-07,3.076584e-05
2.600000e-11,-3.402331e-08,5.387253e-08,-4.818313e-06,-4.818313e-06,-7.192826e-06,-2.748207e-06,3.203635e-05
2.620000e-11,1.408061e-08,4.402995e-08,-4.797256e-06,-4.797256e-06,-5.999487e-06,-5.904658e-06,3.117986e-05
2.640000e-11,5.855652e-08,2.147337e-08,-4.793985e-06,-4.793985e-06,-4.438943e-06,-8.056051e-06,2.820505e-05
2.660000e-11,8.911872e-08,-5.748752e-09,-4.807901e-06,-4.807901e-06,-2.721657e-06,-8.871338e-06,2.319669e-05
2.680000e-11,9.799380e-08,-2.873464e-08,-4.836553e-06,-4.836553e-06,-1.035177e-06,-8.212646e-06,1.639790e-05
2.700000e-11,8.127788e-08,-4.046657e-08,-4.876330e-06,-4.876330e-06,4.787136e-07,-6.215541e-06,8.289200e-06
2.720000e-11,4.097877e-08,-3.793211e-08,-4.923263e-06,-4.923263e-06,1.734124e-06,-3.287527e-06,-4.137932e-07
2.740000e-11,-1.308320e-08,-2.293041e-08,-4.973578e-06,-4.973578e-06,2.700223e-06,-4.307440e-09,-8.882636e-06
2.760000e-11,-6.441634e-08,-1.228743e-09,-5.023890e-06,-5.023890e-06,3.392171e-06,3.047634e-06,-1.635940e-05
2.780000e-11,-9.540846e-08,1.961390e-08,-5.071091e-06,-5.071091e-06,3.855993e-06,5.401118e-06,-2.229214e-05
2.800000e-11,-9.483809e-08,3.287974e-08,-5.112172e-06,-5.112172e-06,4.150094e-06,6.764287e-06,-2.636325e-05
2.820000e-11,-6.310390e-08,3.479528e-08,-5.144194e-06,-5.144194e-06,4.327050e-06,7.012000e-06,-2.843332e-05
2.840000e-11,-1.218760e-08,2.548066e-08,-5.164535e-06,-5.164535e-06,4.419124e-06,6.151525e-06,-2.846475e-05
2.860000e-11,3.960515e-08,8.639728e-09,-5.171366e-06,-5.171366e-06,4.429880e-06,4.297298e-06,-2.647978e-05
2.880000e-11,7.514551e-08,-9.769921e-09,-5.164132e-06,-5.164132e-06,4.333343e-06,1.669065e-06,-2.257564e-05
2.900000e-11,8.437737e-08,-2.349536e-08,-5.143760e-06,-5.143760e-06,4.081408e-06,-1.395415e-06,-1.698417e-05
2.920000e-11,6.650421e-08,-2.804998e-08,-5.112479e-06,-5.112479e-06,3.618713e-06,-4.442079e-06,-1.012946e-05
2.940000e-11,2.892391e-08,-2.223908e-08,-5.073340e-06,-5.073340e-06,2.901811e-06,-6.950277e-06,-2.623927e-06
2.980000e-11,-5.288658e-08,7.570503e-09,-4.984973e-06,-4.984973e-06,6.962311e-07,-8.583416e-06,1.154554e-05
3.000000e-11,-7.126698e-08,2.003230e-08,-4.942367e-06,-4.942367e-06,-6.851412e-07,-7.308550e-06,1.702957e-05
3.020000e-11,-6.546551e-08,2.407640e-08,-4.905034e-06,-4.905034e-06,-2.108277e-06,-4.784018e-06,2.095355e-05
3.040000e-11,-3.813879e-08,1.826722e-08,-4.875902e-06,-4.875902e-06,-3.428667e-06,-1.370751e-06,2.315991e-05
3.060000e-11,1.113823e-09,5.033756e-09,-4.857401e-06,-4.857401e-06,-4.495383e-06,2.468798e-06,2.360569e-05
3.080000e-11,3.921233e-08,-1.026112e-08,-4.851055e-06,-4.851055e-06,-5.171764e-06,6.250880e-06,2.232931e-05
3.100000e-11,6.415422e-08,-2.143288e-08,-4.857152e-06,-4.857152e-06,-5.353590e-06,9.522040e-06,1.945052e-05
3.120000e-11,6.887956e-08,-2.394933e-08,-4.874691e-06,-4.874691e-06,-4.983385e-06,1.188469e-05,1.519446e-05
3.140000e-11,5.315295e-08,-1.677805e-08,-4.901656e-06,-4.901656e-06,-4.060840e-06,1.301647e-05,9.911616e-06
3.160000e-11,2.314254e-08,-2.854808e-09,-4.935455e-06,-4.935455e-06,-2.649245e-06,1.270440e-05,4.064362e-06
3.180000e-11,-1.088412e-08,1.205481e-08,-4.973300e-06,-4.973300e-06,-8.762809e-07,1.089634e-05,-1.829346e-06
3.200000e-11,-3.799337e-08,2.171975e-08,-5.012408e-06,-5.012408e-06,1.074412e-06,7.745769e-06,-7.274705e-06
3.220000e-11,-5.016863e-08,2.212385e-08,-5.050024e-06,-5.050024e-06,2.984278e-06,3.614390e-06,-1.186688e-05
3.240000e-11,-4.488630e-08,1.328074e-08,-5.083396e-06,-5.083396e-06,4.632540e-06,-9.843288e-07,-1.532286e-05
3.260000e-11,-2.570123e-08,-7.482457e-10,-5.109864e-06,-5.109864e-06,5.832497e-06,-5.483268e-06,-1.747898e-05
3.280000e-11,-5.579124e-10,-1.371925e-08,-5.127102e-06,-5.127102e-06,6.459694e-06,-9.361134e-06,-1.827103e-05
3.300000e-11,2.147135e-08,-2.004685e-08,-5.133490e-06,-5.133490e-06,6.464057e-06,-1.220877e-05,-1.771562e-05
3.320000e-11,3.358658e-08,-1.723872e-08,-5.128441e-06,-5.128441e-06,5.866645e-06,-1.375361e-05,-1.590251e-05
3.340000e-11,3.335631e-08,-6.840985e-09,-5.112539e-06,-5.112539e-06,4.748374e-06,-1.385843e-05,-1.299626e-05
3.360000e-11,2.281853e-08,6.402300e-09,-5.087431e-06,-5.087431e-06,3.238584e-06,-1.251833e-05,-9.237552e-06
3.380000e-11,6.923491e-09,1.669293e-08,-5.055531e-06,-5.055531e-06,1.505814e-06,-9.867758e-06,-4.933441e-06
3.400000e-11,-8.674041e-09,1.969165e-08,-5.019691e-06,-5.019691e-06,-2.539135e-07,-6.187369e-06,-4.317735e-07
3.420000e-11,-1.946922e-08,1.437110e-08,-4.982932e-06,-4.982932e-06,-1.838188e-06,-1.887164e-06,3.915856e-06
3.440000e-11,-2.309151e-08,3.394289e-09,-4.948264e-06,-4.948264e-06,-3.069297e-06,2.547747e-06,7.791841e-06
3.460000e-11,-1.943416e-08,-8.203377e-09,-4.918542e-06,-4.918542e-06,-3.825756e-06,6.636037e-06,1.094021e-05
3.480000e-11,-1.022221e-08,-1.540582e-08,-4.896271e-06,-4.896271e-06,-4.060780e-06,9.973097e-06,1.317932e-05
3.500000e-11,1.675311e-09,-1.547999e-08,-4.883345e-06,-4.883345e-06,-3.800635e-06,1.227327e-05,1.440180e-05
3.520000e-11,1.299449e-08,-9.024455e-09,-4.880768e-06,-4.880768e-06,-3.127000e-06,1.337830e-05,1.456830e-05
3.540000e-11,2.079812e-08,5.896312e-10,-4.888497e-06,-4.888497e-06,-2.154312e-06,1.324707e-05,1.370151e-05
3.560000e-11,2.311622e-08,8.968256e-09,-4.905473e-06,-4.905473e-06,-1.011771e-06,1.194419e-05,1.188364e-05
3.580000e-11,1.942321e-08,1.272112e-08,-4.929854e-06,-4.929854e-06,1.675023e-07,9.634241e-06,9.256281e-06
3.600000e-11,1.082700e-08,1.084124e-08,-4.959332e-06,-4.959332e-06,1.254655e-06,6.574046e-06,6.018357e-06
3.620000e-11,-1.531321e-10,4.898930e-09,-4.991400e-06,-4.991400e-06,2.136636e-06,3.090676e-06,2.416843e-06
3.640000e-11,-1.026336e-08,-1.929172e-09,-5.023524e-06,-5.023524e-06,2.731970e-06,-4.589263e-07,-1.272135e-06
3.660000e-11,-1.652553e-08,-6.464092e-09,-5.053217e-06,-5.053217e-06,3.004820e-06,-3.736816e-06,-4.769545e-06
3.680000e-11,-1.726120e-08,-6.972326e-09,-5.078119e-06,-5.078119e-06,2.969356e-06,-6.464800e-06,-7.820653e-06
3.700000e-11,-1.270472e-08,-3.796133e-09,-5.096139e-06,-5.096139e-06,2.681330e-06,-8.446241e-06,-1.021629e-05
3.720000e-11,-4.894790e-09,1.051723e-09,-5.105688e-06,-5.105688e-06,2.220916e-06,-9.569734e-06,-1.180464e-05
3.740000e-11,3.150126e-09,5.035897e-09,-5.105922e-06,-5.105922e-06,1.674560e-06,-9.803308e-06,-1.249463e-05
3.760000e-11,8.624823e-09,6.371637e-09,-5.096900e-06,-5.096900e-06,1.121770e-06,-9.187167e-06,-1.225514e-05
3.780000e-11,9.977801e-09,4.800315e-09,-5.079589e-06,-5.079589e-06,6.279510e-07,-7.826863e-06,-1.111430e-05
3.800000e-11,7.363333e-09,1.536615e-09,-5.055698e-06,-5.055698e-06,2.407107e-07,-5.883386e-06,-9.160163e-06
3.820000e-11,2.361152e-09,-1.510417e-09,-5.027451e-06,-5.027451e-06,-1.315348e-08,-3.556334e-06,-6.540716e-06
3.840000e-11,-2.835545e-09,-2.787773e-09,-4.997348e-06,-4.997348e-06,-1.301810e-07,-1.060822e-06,-3.458791e-06
3.860000e-11,-6.342857e-09,-1.867302e-09,-4.967975e-06,-4.967975e-06,-1.300250e-07,1.396258e-06,-1.582081e-07
3.880000e-11,-7.209011e-09,4.313486e-10,-4.941842e-06,-4.941842e-06,-5.030705e-08,3.634176e-06,3.098806e-06
3.900000e-11,-5.539472e-09,2.572192e-09,-4.921210e-06,-4.921210e-06,6.303942e-08,5.507649e-06,6.058368e-06
3.920000e-11,-2.198939e-09,3.169858e-09,-4.907882e-06,-4.907882e-06,1.668118e-07,6.909444e-06,8.499209e-06
3.940000e-11,1.662926e-09,1.731641e-09,-4.902987e-06,-4.902987e-06,2.292568e-07,7.770334e-06,1.024943e-05
3.960000e-11,5.014960e-09,-1.092261e-09,-4.906828e-06,-4.906828e-06,2.344662e-07,8.059123e-06,1.119476e-05
3.980000e-11,7.154187e-09,-3.853300e-09,-4.918853e-06,-4.918853e-06,1.828011e-07,7.782655e-06,1.128083e-05
4.000000e-11,7.738367e-09,-5.049751e-09,-4.937770e-06,-4.937770e-06,8.890369e-08,6.984147e-06,1.051334e-05
4.020000e-11,6.730299e-09,-3.891330e-09,-4.961749e-06,-4.961749e-06,-2.153511e-08,5.738669e-06,8.957900e-06
4.040000e-11,4.336579e-09,-7.080683e-10,-4.988638e-06,-4.988638e-06,-1.161571e-07,4.146292e-06,6.738978e-06
4.060000e-11,9.769717e-10,3.187272e-09,-5.016130e-06,-5.016130e-06,-1.617982e-07,2.324603e-06,4.034700e-06
4.080000e-11,-2.729229e-09,6.107246e-09,-5.041899e-06,-5.041899e-06,-1.314013e-07,4.020016e-07,1.064558e-06
4.100000e-11,-6.009371e-09,6.771203e-09,-5.063716e-06,-5.063716e-06,-1.032627e-08,-1.488275e-06,-1.930381e-06
