time,"I(RINA)","I(RINB)","I(RINC)","I(LQ|X1)","I(LQ|X2)"
0.000000e+00,-7.969312e-09,-7.969312e-09,-7.969312e-09,1.395510e-05,1.798753e-05
2.000000e-13,-1.004780e-06,-1.004780e-06,-1.004780e-06,1.593179e-05,2.043488e-05
4.000000e-13,-2.021368e-06,-2.021368e-06,-2.021368e-06,1.950954e-05,2.480498e-05
6.000000e-13,-3.035376e-06,-3.035376e-06,-3.035376e-06,2.517933e-05,3.158351e-05
8.000000e-13,-4.052411e-06,-4.052411e-06,-4.052411e-06,3.347740e-05,4.115334e-05
1.000000e-12,-5.074730e-06,-5.074730e-06,-5.074730e-06,4.495643e-05,5.363732e-05
1.200000e-12,-5.120278e-06,-5.120278e-06,-5.120278e-06,5.994316e-05,6.855590e-05
1.400000e-12,-5.160465e-06,-5.160465e-06,-5.160465e-06,7.804735e-05,8.452816e-05
1.600000e-12,-5.221595e-06,-5.221595e-06,-5.221595e-06,9.767905e-05,9.938511e-05
1.800000e-12,-5.302110e-06,-5.302110e-06,-5.302110e-06,1.161304e-04,1.107737e-04
2.000000e-12,-5.400190e-06,-5.400190e-06,-5.400190e-06,1.303696e-04,1.168926e-04
2.200000e-12,-5.504362e-06,-5.504362e-06,-5.504362e-06,1.380377e-04,1.170000e-04
2.400000e-12,-5.587206e-06,-5.587206e-06,-5.587206e-06,1.381459e-04,1.115707e-04
2.600000e-12,-5.607515e-06,-5.607515e-06,-5.607515e-06,1.312914e-04,1.020979e-04
2.800000e-12,-5.529811e-06,-5.529811e-06,-5.529811e-06,1.193788e-04,9.061708e-05
3.000000e-12,-5.349707e-06,-5.349707e-06,-5.349707e-06,1.049662e-04,7.914753e-05
3.200000e-12,-5.100027e-06,-5.100027e-06,-5.100027e-06,9.053486e-05,6.928540e-05
3.400000e-12,-4.836428e-06,-4.836428e-06,-4.836428e-06,7.798775e-05,6.205273e-05
3.600000e-12,-4.616449e-06,-4.616449e-06,-4.616449e-06,6.849545e-05,5.795264e-05
3.800000e-12,-4.479427e-06,-4.479427e-06,-4.479427e-06,6.260258e-05,5.710859e-05
4.000000e-12,-4.434589e-06,-4.434589e-06,-4.434589e-06,6.043630e-05,5.938186e-05
4.200000e-12,-4.464525e-06,-4.464525e-06,-4.464525e-06,6.188771e-05,6.441412e-05
4.400000e-12,-4.539934e-06,-4.539934e-06,-4.539934e-06,6.669603e-05,7.159738e-05
4.600000e-12,-4.634139e-06,-4.634139e-06,-4.634139e-06,7.441472e-05,8.002746e-05
4.800000e-12,-4.730317e-06,-4.730317e-06,-4.730317e-06,8.429425e-05,8.853361e-05
5.000000e-12,-4.821696e-06,-4.821696e-06,-4.821696e-06,9.519300e-05,9.584601e-05
5.200000e-12,-4.908332e-06,-4.908332e-06,-4.908332e-06,1.056520e-04,1.008636e-04
5.400000e-12,-4.993572e-06,-4.993572e-06,-4.993572e-06,1.141652e-04,1.029097e-04
5.600000e-12,-5.081535e-06,-5.081535e-06,-5.081535e-06,1.195318e-04,1.018746e-04
5.800000e-12,-5.175498e-06,-5.175498e-06,-5.175498e-06,1.211348e-04,9.820340e-05
6.000000e-12,-5.276353e-06,-5.276353e-06,-5.276353e-06,1.190473e-04,9.274730e-05
6.200000e-12,-5.380215e-06,-5.380215e-06,-5.380215e-06,1.139485e-04,8.653758e-05
6.400000e-12,-5.474945e-06,-5.474945e-06,-5.474945e-06,1.068985e-04,8.055971e-05
6.600000e-12,-5.537532e-06,-5.537532e-06,-5.537532e-06,9.905973e-05,7.559174e-05
6.800000e-12,-5.537512e-06,-5.537512e-06,-5.537512e-06,9.145865e-05,7.213113e-05
7.000000e-12,-5.451171e-06,-5.451171e-06,-5.451171e-06,8.484732e-05,7.039626e-05
7.200000e-12,-5.279854e-06,-5.279854e-06,-5.279854e-06,7.967479e-05,7.036936e-05
7.400000e-12,-5.055009e-06,-5.055009e-06,-5.055009e-06,7.613649e-05,7.184916e-05
7.600000e-12,-4.825677e-06,-4.825677e-06,-4.825677e-06,7.425481e-05,7.449487e-05
7.800000e-12,-4.639227e-06,-4.639227e-06,-4.639227e-06,7.394806e-05,7.786032e-05
8.000000e-12,-4.524898e-06,-4.524898e-06,-4.524898e-06,7.506229e-05,8.143122e-05
8.200000e-12,-4.486857e-06,-4.486857e-06,-4.486857e-06,7.736496e-05,8.467977e-05
8.400000e-12,-4.509243e-06,-4.509243e-06,-4.509243e-06,8.052313e-05,8.713797e-05
8.600000e-12,-4.568272e-06,-4.568272e-06,-4.568272e-06,8.409887e-05,8.847353e-05
8.800000e-12,-4.643180e-06,-4.643180e-06,-4.643180e-06,8.758417e-05,8.854442e-05
9.000000e-12,-4.721269e-06,-4.721269e-06,-4.721269e-06,9.047390e-05,8.741388e-05
9.200000e-12,-4.797346e-06,-4.797346e-06,-4.797346e-06,9.235404e-05,8.532175e-05
9.400000e-12,-4.870504e-06,-4.870504e-06,-4.870504e-06,9.297424e-05,8.262188e-05
9.600000e-12,-4.941117e-06,-4.941117e-06,-4.941117e-06,9.228139e-05,7.970443e-05
9.800000e-12,-5.009341e-06,-5.009341e-06,-5.009341e-06,9.040655e-05,7.692418e-05
1.000000e-11,-5.074780e-06,-5.074780e-06,-5.074780e-06,8.761405e-05,7.455052e-05
1.020000e-11,-5.136395e-06,-5.136395e-06,-5.136395e-06,8.423283e-05,7.274559e-05
1.040000e-11,-5.192209e-06,-5.192209e-06,-5.192209e-06,8.059131e-05,7.156742e-05
1.060000e-11,-5.239113e-06,-5.239113e-06,-5.239113e-06,7.697089e-05,7.098875e-05
1.080000e-11,-5.273402e-06,-5.273402e-06,-5.273402e-06,7.358269e-05,7.092093e-05
1.100000e-11,-5.291974e-06,-5.291974e-06,-5.291974e-06,7.056280e-05,7.123521e-05
1.120000e-11,-5.293050e-06,-5.293050e-06,-5.293050e-06,6.797725e-05,7.177867e-05
1.140000e-11,-5.275566e-06,-5.275566e-06,-5.275566e-06,6.582906e-05,7.238659e-05
1.160000e-11,-5.238295e-06,-5.238295e-06,-5.238295e-06,6.406435e-05,7.289456e-05
1.180000e-11,-5.180567e-06,-5.180567e-06,-5.180567e-06,6.257937e-05,7.315217e-05
1.200000e-11,-5.104472e-06,-5.104472e-06,-5.104472e-06,6.123232e-05,7.303771e-05
1.220000e-11,-5.016305e-06,-5.016305e-06,-5.016305e-06,5.986248e-05,7.247021e-05
1.240000e-11,-4.925699e-06,-4.925699e-06,-4.925699e-06,5.831518e-05,7.141539e-05
1.260000e-11,-4.843013e-06,-4.843013e-06,-4.843013e-06,5.646771e-05,6.988288e-05
1.280000e-11,-4.776438e-06,-4.776438e-06,-4.776438e-06,5.424992e-05,6.791523e-05
1.300000e-11,-4.729981e-06,-4.729981e-06,-4.729981e-06,5.165476e-05,6.557193e-05
1.320000e-11,-4.703016e-06,-4.703016e-06,-4.703016e-06,4.873782e-05,6.291282e-05
1.340000e-11,-4.691570e-06,-4.691570e-06,-4.691570e-06,4.560789e-05,5.998546e-05
1.360000e-11,-4.690817e-06,-4.690817e-06,-4.690817e-06,4.241186e-05,5.681858e-05
1.380000e-11,-4.697498e-06,-4.697498e-06,-4.697498e-06,3.931702e-05,5.342184e-05
1.400000e-11,-4.710957e-06,-4.710957e-06,-4.710957e-06,3.649177e-05,4.978981e-05
1.420000e-11,-4.732185e-06,-4.732185e-06,-4.732185e-06,3.408446e-05,4.590773e-05
1.440000e-11,-4.761714e-06,-4.761714e-06,-4.761714e-06,3.220009e-05,4.175735e-05
1.460000e-11,-4.798124e-06,-4.798124e-06,-4.798124e-06,3.087595e-05,3.732267e-05
1.480000e-11,-4.838225e-06,-4.838225e-06,-4.838225e-06,3.005890e-05,3.259692e-05
1.500000e-11,-4.878434e-06,-4.878434e-06,-4.878434e-06,2.958914e-05,2.759185e-05
1.520000e-11,-4.916056e-06,-4.916056e-06,-4.916056e-06,2.919660e-05,2.234907e-05
1.540000e-11,-4.949681e-06,-4.949681e-06,-4.949681e-06,2.851626e-05,1.695016e-05
1.560000e-11,-4.978754e-06,-4.978754e-06,-4.978754e-06,2.712758e-05,1.152011e-05
1.580000e-11,-5.002928e-06,-5.002928e-06,-5.002928e-06,2.461832e-05,6.219277e-06
1.600000e-11,-5.021755e-06,-5.021755e-06,-5.021755e-06,2.066635e-05,1.223434e-06
1.620000e-11,-5.034868e-06,-5.034868e-06,-5.034868e-06,1.512491e-05,-3.302267e-06
1.640000e-11,-5.042397e-06,-5.042397e-06,-5.042397e-06,8.090198e-06,-7.226216e-06
1.660000e-11,-5.045225e-06,-5.045225e-06,-5.045225e-06,-7.193795e-08,-1.046280e-05
1.680000e-11,-5.044889e-06,-5.044889e-06,-5.044889e-06,-8.756762e-06,-1.297267e-05
1.700000e-11,-5.043187e-06,-5.043187e-06,-5.043187e-06,-1.720754e-05,-1.475446e-05
1.720000e-11,-5.041707e-06,-5.041707e-06,-5.041707e-06,-2.463320e-05,-1.583304e-05
1.740000e-11,-5.041470e-06,-5.041470e-06,-5.041470e-06,-3.031937e-05,-1.624850e-05
1.760000e-11,-5.042774e-06,-5.042774e-06,-5.042774e-06,-3.370545e-05,-1.604723e-05
1.780000e-11,-5.045261e-06,-5.045261e-06,-5.045261e-06,-3.442543e-05,-1.527504e-05
1.800000e-11,-5.048108e-06,-5.048108e-06,-5.048108e-06,-3.232971e-05,-1.397280e-05
1.820000e-11,-5.050276e-06,-5.050276e-06,-5.050276e-06,-2.750968e-05,-1.217555e-05
1.840000e-11,-5.050701e-06,-5.050701e-06,-5.050701e-06,-2.033081e-05,-9.916913e-06
1.860000e-11,-5.048440e-06,-5.048440e-06,-5.048440e-06,-1.145191e-05,-7.239568e-06
1.880000e-11,-5.042799e-06,-5.042799e-06,-5.042799e-06,-1.786264e-06,-4.209538e-06
1.900000e-11,-5.033483e-06,-5.033483e-06,-5.033483e-06,7.624213e-06,-9.295839e-07
1.920000e-11,-5.020736e-06,-5.020736e-06,-5.020736e-06,1.579549e-05,2.453663e-06
1.940000e-11,-5.005407e-06,-5.005407e-06,-5.005407e-06,2.197353e-05,5.752119e-06
1.960000e-11,-4.988865e-06,-4.988865e-06,-4.988865e-06,2.572498e-05,8.748167e-06
1.980000e-11,-4.972786e-06,-4.972786e-06,-4.972786e-06,2.693374e-05,1.121326e-05
2.000000e-11,-4.958909e-06,-4.958909e-06,-4.958909e-06,2.574133e-05,1.292959e-05
2.020000e-11,-4.948746e-06,-4.948746e-06,-4.948746e-06,2.247847e-05,1.371245e-05
2.040000e-11,-4.943576e-06,-4.943576e-06,-4.943576e-06,1.762835e-05,1.344081e-05
2.060000e-11,-4.943903e-06,-4.943903e-06,-4.943903e-06,1.178285e-05,1.208293e-05
2.080000e-11,-4.949496e-06,-4.949496e-06,-4.949496e-06,5.574257e-06,9.709164e-06
2.100000e-11,-4.959533e-06,-4.959533e-06,-4.959533e-06,-4.126855e-07,6.490769e-06
2.120000e-11,-4.972853e-06,-4.972853e-06,-4.972853e-06,-5.719625e-06,2.687057e-06
2.140000e-11,-4.988164e-06,-4.988164e-06,-4.988164e-06,-1.005302e-05,-1.376644e-06
2.160000e-11,-5.004130e-06,-5.004130e-06,-5.004130e-06,-1.327000e-05,-5.339969e-06
2.180000e-11,-5.019387e-06,-5.019387e-06,-5.019387e-06,-1.532676e-05,-8.846030e-06
2.200000e-11,-5.032586e-06,-5.032586e-06,-5.032586e-06,-1.622105e-05,-1.158144e-05
2.220000e-11,-5.042526e-06,-5.042526e-06,-5.042526e-06,-1.595506e-05,-1.330853e-05
2.240000e-11,-5.048334e-06,-5.048334e-06,-5.048334e-06,-1.452824e-05,-1.388316e-05
2.260000e-11,-5.049586e-06,-5.049586e-06,-5.049586e-06,-1.195530e-05,-1.325897e-05
2.280000e-11,-5.046316e-06,-5.046316e-06,-5.046316e-06,-8.299018e-06,-1.148452e-05
2.300000e-11,-5.038950e-06,-5.038950e-06,-5.038950e-06,-3.705325e-06,-8.699524e-06
2.320000e-11,-5.028217e-06,-5.028217e-06,-5.028217e-06,1.570067e-06,-5.130039e-06
2.340000e-11,-5.015096e-06,-5.015096e-06,-5.015096e-06,7.150720e-06,-1.076480e-06
2.360000e-11,-5.000773e-06,-5.000773e-06,-5.000773e-06,1.255123e-05,3.111653e-06
2.380000e-11,-4.986565e-06,-4.986565e-06,-4.986565e-06,1.721861e-05,7.072885e-06
2.400000e-11,-4.973809e-06,-4.973809e-06,-4.973809e-06,2.060001e-05,1.047270e-05
2.420000e-11,-4.963716e-06,-4.963716e-06,-4.963716e-06,2.222048e-05,1.303266e-05
2.440000e-11,-4.957249e-06,-4.957249e-06,-4.957249e-06,2.175316e-05,1.454498e-05
2.460000e-11,-4.955031e-06,-4.955031e-06,-4.955031e-06,1.907537e-05,1.487684e-05
2.480000e-11,-4.957298e-06,-4.957298e-06,-4.957298e-06,1.431275e-05,1.397358e-05
2.500000e-11,-4.963850e-06,-4.963850e-06,-4.963850e-06,7.869121e-06,1.186676e-05
2.520000e-11,-4.974039e-06,-4.974039e-06,-4.974039e-06,4.247461e-07,8.685757e-06
2.540000e-11,-4.986794e-06,-4.986794e-06,-4.986794e-06,-7.124863e-06,4.664543e-06
2.560000e-11,-5.000723e-06,-5.000723e-06,-5.000723e-06,-1.380218e-05,1.334948e-07
2.580000e-11,-5.014280e-06,-5.014280e-06,-5.014280e-06,-1.872110e-05,-4.507970e-06
2.600000e-11,-5.025963e-06,-5.025963e-06,-5.025963e-06,-2.123716e-05,-8.833229e-06
2.620000e-11,-5.034502e-06,-5.034502e-06,-5.034502e-06,-2.102879e-05,-1.243372e-05
2.640000e-11,-5.038998e-06,-5.038998e-06,-5.038998e-06,-1.811256e-05,-1.495743e-05
2.660000e-11,-5.039029e-06,-5.039029e-06,-5.039029e-06,-1.282755e-05,-1.613683e-05
2.680000e-11,-5.034697e-06,-5.034697e-06,-5.034697e-06,-5.814560e-06,-1.580929e-05
2.700000e-11,-5.026626e-06,-5.026626e-06,-5.026626e-06,2.023821e-06,-1.393563e-05
2.720000e-11,-5.015894e-06,-5.015894e-06,-5.015894e-06,9.624187e-06,-1.061883e-05
2.740000e-11,-5.003891e-06,-5.003891e-06,-5.003891e-06,1.594039e-05,-6.117664e-06
2.760000e-11,-4.992129e-06,-4.992129e-06,-4.992129e-06,2.014783e-05,-8.426582e-07
2.780000e-11,-4.982031e-06,-4.982031e-06,-4.982031e-06,2.178697e-05,4.678425e-06
2.800000e-11,-4.974747e-06,-4.974747e-06,-4.974747e-06,2.079632e-05,9.866465e-06
2.820000e-11,-4.971010e-06,-4.971010e-06,-4.971010e-06,1.745601e-05,1.417111e-05
2.840000e-11,-4.971055e-06,-4.971055e-06,-4.971055e-06,1.230362e-05,1.713948e-05
2.860000e-11,-4.974602e-06,-4.974602e-06,-4.974602e-06,6.064963e-06,1.845738e-05
2.880000e-11,-4.980919e-06,-4.980919e-06,-4.980919e-06,-4.077690e-07,1.796603e-05
2.900000e-11,-4.988944e-06,-4.988944e-06,-4.988944e-06,-6.228889e-06,1.566965e-05
2.920000e-11,-4.997457e-06,-4.997457e-06,-4.997457e-06,-1.061892e-05,1.174688e-05
2.940000e-11,-5.005269e-06,-5.005269e-06,-5.005269e-06,-1.305396e-05,6.562050e-06
2.980000e-11,-5.015160e-06,-5.015160e-06,-5.015160e-06,-1.170914e-05,-5.323506e-06
3.000000e-11,-5.016319e-06,-5.016319e-06,-5.016319e-06,-8.540684e-06,-1.069806e-05
3.020000e-11,-5.015023e-06,-5.015023e-06,-5.015023e-06,-4.443676e-06,-1.488761e-05
3.040000e-11,-5.011785e-06,-5.011785e-06,-5.011785e-06,-5.912744e-08,-1.746951e-05
3.060000e-11,-5.007375e-06,-5.007375e-06,-5.007375e-06,3.997096e-06,-1.820488e-05
3.080000e-11,-5.002678e-06,-5.002678e-06,-5.002678e-06,7.201963e-06,-1.703410e-05
3.100000e-11,-4.998542e-06,-4.998542e-06,-4.998542e-06,9.193571e-06,-1.407185e-05
3.120000e-11,-4.995641e-06,-4.995641e-06,-4.995641e-06,9.829027e-06,-9.613482e-06
3.140000e-11,-4.994367e-06,-4.994367e-06,-4.994367e-06,9.206109e-06,-4.135312e-06
3.160000e-11,-4.994786e-06,-4.994786e-06,-4.994786e-06,7.628115e-06,1.743554e-06
3.180000e-11,-4.996636e-06,-4.996636e-06,-4.996636e-06,5.516710e-06,7.350272e-06
3.200000e-11,-4.999393e-06,-4.999393e-06,-4.999393e-06,3.305609e-06,1.206968e-05
3.220000e-11,-5.002372e-06,-5.002372e-06,-5.002372e-06,1.354708e-06,1.543093e-05
3.240000e-11,-5.004856e-06,-5.004856e-06,-5.004856e-06,-9.457319e-08,1.714330e-05
3.260000e-11,-5.006226e-06,-5.006226e-06,-5.006226e-06,-9.278293e-07,1.709158e-05
3.280000e-11,-5.006074e-06,-5.006074e-06,-5.006074e-06,-1.148227e-06,1.532100e-05
3.300000e-11,-5.004277e-06,-5.004277e-06,-5.004277e-06,-8.624747e-07,1.203302e-05
3.320000e-11,-5.001026e-06,-5.001026e-06,-5.001026e-06,-2.610770e-07,7.586745e-06
3.340000e-11,-4.996796e-06,-4.996796e-06,-4.996796e-06,4.178620e-07,2.480088e-06
3.360000e-11,-4.992278e-06,-4.992278e-06,-4.992278e-06,9.453247e-07,-2.709200e-06
3.380000e-11,-4.988263e-06,-4.988263e-06,-4.988263e-06,1.163519e-06,-7.412322e-06
3.400000e-11,-4.985516e-06,-4.985516e-06,-4.985516e-06,1.026674e-06,-1.115310e-05
3.420000e-11,-4.984648e-06,-4.984648e-06,-4.984648e-06,6.027865e-07,-1.359690e-05
3.440000e-11,-4.986008e-06,-4.986008e-06,-4.986008e-06,4.052307e-08,-1.456158e-05
3.460000e-11,-4.989618e-06,-4.989618e-06,-4.989618e-06,-4.786542e-07,-1.400886e-05
3.480000e-11,-4.995150e-06,-4.995150e-06,-4.995150e-06,-7.834331e-07,-1.203624e-05
3.500000e-11,-5.001959e-06,-5.001959e-06,-5.001959e-06,-7.429664e-07,-8.873965e-06
3.520000e-11,-5.009169e-06,-5.009169e-06,-5.009169e-06,-2.880897e-07,-4.874770e-06
3.540000e-11,-5.015787e-06,-5.015787e-06,-5.015787e-06,5.720832e-07,-4.806404e-07
3.560000e-11,-5.020843e-06,-5.020843e-06,-5.020843e-06,1.741716e-06,3.834663e-06
3.580000e-11,-5.023531e-06,-5.023531e-06,-5.023531e-06,3.047416e-06,7.630639e-06
3.600000e-11,-5.023329e-06,-5.023329e-06,-5.023329e-06,4.269652e-06,1.055092e-05
3.620000e-11,-5.020088e-06,-5.020088e-06,-5.020088e-06,5.189120e-06,1.234951e-05
3.640000e-11,-5.014064e-06,-5.014064e-06,-5.014064e-06,5.632730e-06,1.289726e-05
3.660000e-11,-5.005907e-06,-5.005907e-06,-5.005907e-06,5.505859e-06,1.218060e-05
3.680000e-11,-4.996579e-06,-4.996579e-06,-4.996579e-06,4.805938e-06,1.030002e-05
3.700000e-11,-4.987240e-06,-4.987240e-06,-4.987240e-06,3.619787e-06,7.466062e-06
3.720000e-11,-4.979094e-06,-4.979094e-06,-4.979094e-06,2.109052e-06,3.984552e-06
3.740000e-11,-4.973234e-06,-4.973234e-06,-4.973234e-06,4.861461e-07,2.254899e-07
3.760000e-11,-4.970491e-06,-4.970491e-06,-4.970491e-06,-1.017970e-06,-3.421163e-06
3.780000e-11,-4.971317e-06,-4.971317e-06,-4.971317e-06,-2.190628e-06,-6.591881e-06
3.800000e-11,-4.975717e-06,-4.975717e-06,-4.975717e-06,-2.872006e-06,-8.987172e-06
3.820000e-11,-4.983234e-06,-4.983234e-06,-4.983234e-06,-2.979800e-06,-1.039553e-05
3.840000e-11,-4.993005e-06,-4.993005e-06,-4.993005e-06,-2.519324e-06,-1.070573e-05
3.860000e-11,-5.003866e-06,-5.003866e-06,-5.003866e-06,-1.578527e-06,-9.911878e-06
3.880000e-11,-5.014494e-06,-5.014494e-06,-5.014494e-06,-3.102235e-07,-8.113532e-06
3.900000e-11,-5.023566e-06,-5.023566e-06,-5.023566e-06,1.095009e-06,-5.509133e-06
3.920000e-11,-5.029924e-06,-5.029924e-06,-5.029924e-06,2.440817e-06,-2.378981e-06
3.940000e-11,-5.032725e-06,-5.032725e-06,-5.032725e-06,3.556066e-06,9.439524e-07
3.960000e-11,-5.031558e-06,-5.031558e-06,-5.031558e-06,4.318614e-06,4.112351e-06
3.980000e-11,-5.026508e-06,-5.026508e-06,-5.026508e-06,4.667689e-06,6.804688e-06
4.000000e-11,-5.018156e-06,-5.018156e-06,-5.018156e-06,4.604458e-06,8.759321e-06
4.020000e-11,-5.007512e-06,-5.007512e-06,-5.007512e-06,4.183513e-06,9.797938e-06
4.040000e-11,-4.995883e-06,-4.995883e-06,-4.995883e-06,3.498764e-06,9.838209e-06
4.060000e-11,-4.984710e-06,-4.984710e-06,-4.984710e-06,2.666226e-06,8.897953e-06
4.080000e-11,-4.975386e-06,-4.975386e-06,-4.975386e-06,1.805258e-06,7.092586e-06
4.100000e-11,-4.969075e-06,-4.969075e-06,-4.969075e-06,1.020367e-06,4.625181e-06
4.120000e-11,-4.966567e-06,-4.966567e-06,-4.966567e-06,3.870155e-07,1.767014e-06
4.140000e-11,-4.968165e-06,-4.968165e-06,-4.968165e-06,-5.504353e-08,-1.172103e-06
4.160000e-11,-4.973653e-06,-4.973653e-06,-4.973653e-06,-2.996935e-07,-3.880371e-06
4.180000e-11,-4.982319e-06,-4.982319e-06,-4.982319e-06,-3.658594e-07,-6.080566e-06
4.200000e-11,-4.993063e-06,-4.993063e-06,-4.993063e-06,-2.866356e-07,-7.559594e-06
4.220000e-11,-5.004538e-06,-5.004538e-06,-5.004538e-06,-9.978293e-08,-8.187255e-06
4.240000e-11,-5.015324e-06,-5.015324e-06,-5.015324e-06,1.590065e-07,-7.924547e-06
4.260000e-11,-5.024099e-06,-5.024099e-06,-5.024099e-06,4.604744e-07,-6.823818e-06
4.280000e-11,-5.029798e-06,-5.029798e-06,-5.029798e-06,7.843323e-07,-5.022145e-06
4.300000e-11,-5.031750e-06,-5.031750e-06,-5.031750e-06,1.119537e-06,-2.727347e-06
4.320000e-11,-5.029763e-06,-5.029763e-06,-5.029763e-06,1.461433e-06,-1.955476e-07
4.340000e-11,-5.024149e-06,-5.024149e-06,-5.024149e-06,1.805997e-06,2.298554e-06
4.360000e-11,-5.015682e-06,-5.015682e-06,-5.015682e-06,2.143362e-06,4.494180e-06
4.380000e-11,-5.005484e-06,-5.005484e-06,-5.005484e-06,2.453795e-06,6.173532e-06
4.400000e-11,-4.994872e-06,-4.994872e-06,-4.994872e-06,2.708260e-06,7.182697e-06
4.420000e-11,-4.985186e-06,-4.985186e-06,-4.985186e-06,2.873355e-06,7.443067e-06
4.440000e-11,-4.977613e-06,-4.977613e-06,-4.977613e-06,2.918448e-06,6.954628e-06
4.460000e-11,-4.973041e-06,-4.973041e-06,-4.973041e-06,2.822527e-06,5.792890e-06
4.480000e-11,-4.971950e-06,-4.971950e-06,-4.971950e-06,2.579323e-06,4.099952e-06
4.500000e-11,-4.974357e-06,-4.974357e-06,-4.974357e-06,2.200422e-06,2.069172e-06
4.520000e-11,-4.979832e-06,-4.979832e-06,-4.979832e-06,1.716397e-06,-7.642334e-08
4.540000e-11,-4.987572e-06,-4.987572e-06,-4.987572e-06,1.175431e-06,-2.109694e-06
4.560000e-11,-4.996519e-06,-4.996519e-06,-4.996519e-06,6.386205e-07,-3.824765e-06
4.580000e-11,-5.005515e-06,-5.005515e-06,-5.005515e-06,1.718265e-07,-5.058039e-06
4.600000e-11,-5.013441e-06,-5.013441e-06,-5.013441e-06,-1.646215e-07,-5.702459e-06
4.620000e-11,-5.019361e-06,-5.019361e-06,-5.019361e-06,-3.259269e-07,-5.714780e-06
4.640000e-11,-5.022626e-06,-5.022626e-06,-5.022626e-06,-2.901155e-07,-5.116742e-06
4.660000e-11,-5.022948e-06,-5.022948e-06,-5.022948e-06,-6.123898e-08,-3.990836e-06
4.680000e-11,-5.020427e-06,-5.020427e-06,-5.020427e-06,3.315901e-07,-2.470742e-06
4.700000e-11,-5.015518e-06,-5.015518e-06,-5.015518e-06,8.386214e-07,-7.265216e-07
4.720000e-11,-5.008963e-06,-5.008963e-06,-5.008963e-06,1.396461e-06,1.054335e-06
4.740000e-11,-5.001672e-06,-5.001672e-06,-5.001672e-06,1.936777e-06,2.687587e-06
4.760000e-11,-4.994599e-06,-4.994599e-06,-4.994599e-06,2.395677e-06,4.011604e-06
4.780000e-11,-4.988618e-06,-4.988618e-06,-4.988618e-06,2.722375e-06,4.902916e-06
4.800000e-11,-4.984410e-06,-4.984410e-06,-4.984410e-06,2.885620e-06,5.286659e-06
4.820000e-11,-4.982390e-06,-4.982390e-06,-4.982390e-06,2.876764e-06,5.141752e-06
4.840000e-11,-4.982668e-06,-4.982668e-06,-4.982668e-06,2.709126e-06,4.501074e-06
4.860000e-11,-4.985054e-06,-4.985054e-06,-4.985054e-06,2.414157e-06,3.446818e-06
4.880000e-11,-4.989102e-06,-4.989102e-06,-4.989102e-06,2.035489e-06,2.101146e-06
4.900000e-11,-4.994192e-06,-4.994192e-06,-4.994192e-06,1.622058e-06,6.126732e-07
4.920000e-11,-4.999616e-06,-4.999616e-06,-4.999616e-06,1.221406e-06,-8.599075e-07
4.940000e-11,-5.004681e-06,-5.004681e-06,-5.004681e-06,8.740169e-07,-2.165007e-06
4.960000e-11,-5.008789e-06,-5.008789e-06,-5.008789e-06,6.093067e-07,-3.173881e-06
4.980000e-11,-5.011506e-06,-5.011506e-06,-5.011506e-06,4.436471e-07,-3.793107e-06
5.000000e-11,-5.012605e-06,-5.012605e-06,-5.012605e-06,3.804774e-07,-3.972757e-06
5.020000e-11,-5.012081e-06,-5.012081e-06,-5.012081e-06,4.122338e-07,-3.709877e-06
5.040000e-11,-5.010130e-06,-5.010130e-06,-5.010130e-06,5.235143e-07,-3.047308e-06
5.060000e-11,-5.007113e-06,-5.007113e-06,-5.007113e-06,6.947016e-07,-2.068011e-06
5.080000e-11,-5.003495e-06,-5.003495e-06,-5.003495e-06,9.052605e-07,-8.853576e-07
5.100000e-11,-4.999775e-06,-4.999775e-06,-4.999775e-06,1.136111e-06,3.697565e-07
5.120000e-11,-4.996420e-06,-4.996420e-06,-4.996420e-06,1.370818e-06,1.563505e-06
5.140000e-11,-4.993809e-06,-4.993809e-06,-4.993809e-06,1.595719e-06,2.573628e-06
5.160000e-11,-4.992193e-06,-4.992193e-06,-4.992193e-06,1.799348e-06,3.302013e-06
5.180000e-11,-4.991673e-06,-4.991673e-06,-4.991673e-06,1.971654e-06,3.684027e-06
5.200000e-11,-4.992206e-06,-4.992206e-06,-4.992206e-06,2.103385e-06,3.693823e-06
5.220000e-11,-4.993621e-06,-4.993621e-06,-4.993621e-06,2.185920e-06,3.345444e-06
5.240000e-11,-4.995657e-06,-4.995657e-06,-4.995657e-06,2.211672e-06,2.689858e-06
5.260000e-11,-4.998003e-06,-4.998003e-06,-4.998003e-06,2.175050e-06,1.808292e-06
5.280000e-11,-5.000346e-06,-5.000346e-06,-5.000346e-06,2.073858e-06,8.025533e-07
5.300000e-11,-5.002404e-06,-5.002404e-06,-5.002404e-06,1.910836e-06,-2.166523e-07
5.320000e-11,-5.003959e-06,-5.003959e-06,-5.003959e-06,1.694890e-06,-1.142017e-06
5.340000e-11,-5.004881e-06,-5.004881e-06,-5.004881e-06,1.441568e-06,-1.881026e-06
5.360000e-11,-5.005126e-06,-5.005126e-06,-5.005126e-06,1.172437e-06,-2.365130e-06
5.380000e-11,-5.004739e-06,-5.004739e-06,-5.004739e-06,9.133069e-07,-2.555804e-06
5.400000e-11,-5.003836e-06,-5.003836e-06,-5.003836e-06,6.914872e-07,-2.447085e-06
