time,"I(RIN1)","I(RIN2)","I(LQ|X11)","I(LOUT|X5)","I(LOUT|X6)","I(LQ|X9)"
0.000000e+00,-3.039541e-09,-3.039553e-09,4.611458e-07,5.676490e-07,-6.574482e-07,1.086742e-06
2.000000e-13,-9.923420e-07,-9.923418e-07,5.248997e-07,6.456026e-07,-7.490806e-07,1.237300e-06
4.000000e-13,-1.999247e-06,-1.999247e-06,6.407280e-07,7.869513e-07,-9.155717e-07,1.511153e-06
6.000000e-13,-3.000945e-06,-3.000945e-06,8.256803e-07,1.012640e-06,-1.181368e-06,1.949156e-06
8.000000e-13,-4.001822e-06,-4.001822e-06,1.101108e-06,1.348613e-06,-1.577038e-06,2.602250e-06
1.000000e-12,-5.002480e-06,-5.002480e-06,1.496800e-06,1.830629e-06,-2.144844e-06,3.540776e-06
1.200000e-12,-5.018775e-06,-5.018775e-06,2.054731e-06,2.507962e-06,-2.943355e-06,4.862591e-06
1.400000e-12,-5.019696e-06,-5.019696e-06,2.833558e-06,3.446212e-06,-4.052014e-06,6.702060e-06
1.600000e-12,-5.029218e-06,-5.029219e-06,3.914696e-06,4.727609e-06,-5.575162e-06,9.240643e-06
1.800000e-12,-5.044933e-06,-5.044935e-06,5.410652e-06,6.443531e-06,-7.642492e-06,1.271765e-05
2.000000e-12,-5.068930e-06,-5.068934e-06,7.476016e-06,8.667945e-06,-1.039791e-05,1.743572e-05
2.200000e-12,-5.104192e-06,-5.104196e-06,1.032116e-05,1.139649e-05,-1.396080e-05,2.374838e-05
2.400000e-12,-5.154278e-06,-5.154283e-06,1.422775e-05,1.445370e-05,-1.833730e-05,3.200820e-05
2.600000e-12,-5.222779e-06,-5.222783e-06,1.956322e-05,1.743393e-05,-2.327463e-05,4.244705e-05
2.800000e-12,-5.311806e-06,-5.311812e-06,2.678715e-05,1.978536e-05,-2.812641e-05,5.496812e-05
3.000000e-12,-5.418869e-06,-5.418882e-06,3.643452e-05,2.102644e-05,-3.189837e-05,6.887620e-05
3.200000e-12,-5.531427e-06,-5.531458e-06,4.904772e-05,2.093166e-05,-3.358282e-05,8.268488e-05
3.400000e-12,-5.620353e-06,-5.620405e-06,6.501500e-05,1.958926e-05,-3.262196e-05,9.425538e-05
3.600000e-12,-5.640832e-06,-5.640885e-06,8.427599e-05,1.734944e-05,-2.919316e-05,1.014046e-04
3.800000e-12,-5.553458e-06,-5.553481e-06,1.059218e-04,1.470080e-05,-2.415521e-05,1.027134e-04
4.000000e-12,-5.354409e-06,-5.354386e-06,1.278879e-04,1.211734e-05,-1.872052e-05,9.805865e-05
4.200000e-12,-5.082283e-06,-5.082217e-06,1.471017e-04,9.941283e-06,-1.403365e-05,8.861466e-05
4.400000e-12,-4.800093e-06,-4.800000e-06,1.602608e-04,8.346801e-06,-1.084961e-05,7.638189e-05
4.600000e-12,-4.570740e-06,-4.570645e-06,1.649128e-04,7.373835e-06,-9.434356e-06,6.350494e-05
4.800000e-12,-4.434599e-06,-4.434529e-06,1.602690e-04,6.989035e-06,-9.671417e-06,5.171264e-05
5.000000e-12,-4.397659e-06,-4.397630e-06,1.473783e-04,7.137327e-06,-1.125617e-05,4.208584e-05
5.200000e-12,-4.437582e-06,-4.437587e-06,1.286332e-04,7.769073e-06,-1.386062e-05,3.513393e-05
5.400000e-12,-4.521307e-06,-4.521323e-06,1.069008e-04,8.842739e-06,-1.721782e-05,3.102040e-05
5.600000e-12,-4.620724e-06,-4.620724e-06,8.471315e-05,1.030762e-05,-2.113463e-05,2.978065e-05
5.800000e-12,-4.719380e-06,-4.719349e-06,6.382218e-05,1.207250e-05,-2.546432e-05,3.145138e-05
6.000000e-12,-4.811485e-06,-4.811423e-06,4.516386e-05,1.397344e-05,-3.006564e-05,3.609884e-05
6.200000e-12,-4.897659e-06,-4.897578e-06,2.908376e-05,1.576608e-05,-3.476342e-05,4.376256e-05
6.400000e-12,-4.980965e-06,-4.980884e-06,1.563060e-05,1.716645e-05,-3.932025e-05,5.433103e-05
6.600000e-12,-5.064674e-06,-5.064609e-06,4.781564e-06,1.793108e-05,-4.343016e-05,6.736131e-05
6.800000e-12,-5.151375e-06,-5.151349e-06,-3.444637e-06,1.793381e-05,-4.674425e-05,8.187759e-05
7.000000e-12,-5.242320e-06,-5.242347e-06,-8.961159e-06,1.720082e-05,-4.892738e-05,9.625513e-05
7.200000e-12,-5.335964e-06,-5.336038e-06,-1.162466e-05,1.589537e-05,-4.972971e-05,1.083617e-04
7.400000e-12,-5.425529e-06,-5.425608e-06,-1.125395e-05,1.426456e-05,-4.904766e-05,1.160424e-04
7.600000e-12,-5.496703e-06,-5.496731e-06,-7.650804e-06,1.257000e-05,-4.695128e-05,1.177840e-04
7.800000e-12,-5.527780e-06,-5.527747e-06,-6.333401e-07,1.102761e-05,-4.366748e-05,1.132262e-04
8.000000e-12,-5.494990e-06,-5.494953e-06,9.904761e-06,9.775371e-06,-3.952623e-05,1.032698e-04
8.200000e-12,-5.384921e-06,-5.384949e-06,2.390624e-05,8.872435e-06,-3.489108e-05,8.974843e-05
8.400000e-12,-5.207579e-06,-5.207693e-06,4.105152e-05,8.319499e-06,-3.009863e-05,7.484149e-05
8.600000e-12,-4.996597e-06,-4.996770e-06,6.067914e-05,8.085368e-06,-2.542379e-05,6.049309e-05
8.800000e-12,-4.795764e-06,-4.795942e-06,8.172023e-05,8.128394e-06,-2.107380e-05,4.804830e-05
9.000000e-12,-4.642239e-06,-4.642351e-06,1.026056e-04,8.407825e-06,-1.720212e-05,3.816976e-05
9.200000e-12,-4.554945e-06,-4.554931e-06,1.212169e-04,8.885608e-06,-1.392862e-05,3.096493e-05
9.400000e-12,-4.532308e-06,-4.532158e-06,1.351323e-04,9.522229e-06,-1.135410e-05,2.619893e-05
9.600000e-12,-4.558540e-06,-4.558310e-06,1.422477e-04,1.027113e-05,-9.563934e-06,2.349062e-05
9.800000e-12,-4.613420e-06,-4.613207e-06,1.414492e-04,1.107576e-05,-8.621279e-06,2.244498e-05
1.000000e-11,-4.680048e-06,-4.679944e-06,1.329355e-04,1.187164e-05,-8.554282e-06,2.271875e-05
1.020000e-11,-4.748022e-06,-4.748075e-06,1.180554e-04,1.259335e-05,-9.341408e-06,2.403527e-05
1.040000e-11,-4.812740e-06,-4.812942e-06,9.880199e-05,1.318404e-05,-1.089745e-05,2.616743e-05
1.060000e-11,-4.872960e-06,-4.873267e-06,7.723624e-05,1.360382e-05,-1.306243e-05,2.890573e-05
1.080000e-11,-4.928575e-06,-4.928935e-06,5.509306e-05,1.383424e-05,-1.559766e-05,3.202691e-05
1.100000e-11,-4.979453e-06,-4.979824e-06,3.368710e-05,1.387793e-05,-1.819697e-05,3.527550e-05
1.120000e-11,-5.025135e-06,-5.025491e-06,1.404344e-05,1.375416e-05,-2.052086e-05,3.836464e-05
1.140000e-11,-5.064823e-06,-5.065160e-06,-2.952532e-06,1.349229e-05,-2.225269e-05,4.099365e-05
1.160000e-11,-5.097367e-06,-5.097694e-06,-1.654792e-05,1.312516e-05,-2.316186e-05,4.287290e-05
1.180000e-11,-5.121338e-06,-5.121672e-06,-2.623633e-05,1.268397e-05,-2.315072e-05,4.374466e-05
1.200000e-11,-5.135448e-06,-5.135798e-06,-3.185517e-05,1.219503e-05,-2.226719e-05,4.339321e-05
1.220000e-11,-5.139229e-06,-5.139576e-06,-3.357864e-05,1.167823e-05,-2.067921e-05,4.164478e-05
1.240000e-11,-5.133469e-06,-5.133762e-06,-3.182822e-05,1.114645e-05,-1.862151e-05,3.836511e-05
1.260000e-11,-5.119945e-06,-5.120123e-06,-2.717914e-05,1.060537e-05,-1.633387e-05,3.346754e-05
1.280000e-11,-5.100566e-06,-5.100587e-06,-2.032476e-05,1.005357e-05,-1.400987e-05,2.694537e-05
1.300000e-11,-5.076541e-06,-5.076407e-06,-1.209765e-05,9.482875e-06,-1.176876e-05,1.893070e-05
1.320000e-11,-5.048144e-06,-5.047898e-06,-3.477318e-06,8.879109e-06,-9.653526e-06,9.754278e-06
1.340000e-11,-5.015158e-06,-5.014864e-06,4.489145e-06,8.223288e-06,-7.649210e-06,-4.200408e-08
1.360000e-11,-4.977645e-06,-4.977355e-06,1.084452e-05,7.493186e-06,-5.710877e-06,-9.770582e-06
1.380000e-11,-4.936539e-06,-4.936271e-06,1.487079e-05,6.665236e-06,-3.790248e-06,-1.871752e-05
1.400000e-11,-4.893710e-06,-4.893453e-06,1.615966e-05,5.717526e-06,-1.854097e-06,-2.625363e-05
1.420000e-11,-4.851510e-06,-4.851237e-06,1.460941e-05,4.635245e-06,1.071044e-07,-3.189172e-05
1.440000e-11,-4.812161e-06,-4.811857e-06,1.040429e-05,3.418970e-06,2.077596e-06,-3.528978e-05
1.460000e-11,-4.777471e-06,-4.777143e-06,4.018731e-06,2.092726e-06,4.017989e-06,-3.623230e-05
1.480000e-11,-4.749103e-06,-4.748772e-06,-3.772525e-06,7.055708e-07,5.867828e-06,-3.462625e-05
1.500000e-11,-4.729109e-06,-4.728794e-06,-1.194672e-05,-6.773628e-07,7.548891e-06,-3.053247e-05
1.520000e-11,-4.720058e-06,-4.719775e-06,-1.938606e-05,-1.990973e-06,8.970294e-06,-2.422578e-05
1.540000e-11,-4.724275e-06,-4.724038e-06,-2.507913e-05,-3.184286e-06,1.003614e-05,-1.624599e-05
1.560000e-11,-4.742535e-06,-4.742361e-06,-2.827327e-05,-4.225277e-06,1.065535e-05,-7.387565e-06
1.580000e-11,-4.773328e-06,-4.773235e-06,-2.852963e-05,-5.096084e-06,1.075250e-05,1.399425e-06
1.600000e-11,-4.813453e-06,-4.813438e-06,-2.571354e-05,-5.783824e-06,1.027855e-05,9.169475e-06
1.620000e-11,-4.859490e-06,-4.859519e-06,-1.998901e-05,-6.272818e-06,9.220753e-06,1.513750e-05
1.640000e-11,-4.909056e-06,-4.909072e-06,-1.185349e-05,-6.540907e-06,7.611583e-06,1.877807e-05
1.660000e-11,-4.961070e-06,-4.961019e-06,-2.171162e-06,-6.559362e-06,5.535812e-06,1.986073e-05
1.680000e-11,-5.015067e-06,-5.014926e-06,7.886765e-06,-6.295519e-06,3.133529e-06,1.844836e-05
1.700000e-11,-5.070150e-06,-5.069941e-06,1.703449e-05,-5.720263e-06,5.951250e-07,1.488630e-05
1.720000e-11,-5.124211e-06,-5.123991e-06,2.412074e-05,-4.823415e-06,-1.855808e-06,9.783309e-06
1.740000e-11,-5.173790e-06,-5.173621e-06,2.831253e-05,-3.632544e-06,-3.992073e-06,3.957448e-06
1.760000e-11,-5.214515e-06,-5.214437e-06,2.915970e-05,-2.221242e-06,-5.618807e-06,-1.677090e-06
1.780000e-11,-5.241869e-06,-5.241891e-06,2.658307e-05,-6.972550e-07,-6.604836e-06,-6.267473e-06
1.800000e-11,-5.252044e-06,-5.252157e-06,2.086449e-05,8.226805e-07,-6.899801e-06,-9.173600e-06
1.820000e-11,-5.242784e-06,-5.242983e-06,1.267023e-05,2.234455e-06,-6.534044e-06,-1.006693e-05
1.840000e-11,-5.214069e-06,-5.214352e-06,3.052036e-06,3.452494e-06,-5.605408e-06,-8.963978e-06
1.860000e-11,-5.168299e-06,-5.168656e-06,-6.665583e-06,4.400158e-06,-4.260477e-06,-6.207472e-06
1.880000e-11,-5.109780e-06,-5.110180e-06,-1.512463e-05,4.996371e-06,-2.676038e-06,-2.407499e-06
1.900000e-11,-5.043762e-06,-5.044162e-06,-2.119800e-05,5.155837e-06,-1.041893e-06,1.658248e-06
1.920000e-11,-4.975623e-06,-4.975979e-06,-2.416146e-05,4.813042e-06,4.577882e-07,5.183645e-06
1.940000e-11,-4.910597e-06,-4.910879e-06,-2.374232e-05,3.959029e-06,1.666920e-06,7.489233e-06
1.960000e-11,-4.853999e-06,-4.854187e-06,-2.010042e-05,2.663830e-06,2.481099e-06,8.152659e-06
1.980000e-11,-4.811376e-06,-4.811451e-06,-1.380592e-05,1.067398e-06,2.864056e-06,7.082428e-06
2.000000e-11,-4.787921e-06,-4.787861e-06,-5.811998e-06,-6.525457e-07,2.848442e-06,4.526771e-06
2.020000e-11,-4.786998e-06,-4.786797e-06,2.642594e-06,-2.312222e-06,2.519739e-06,1.024584e-06
2.040000e-11,-4.808708e-06,-4.808390e-06,1.024638e-05,-3.742266e-06,1.989600e-06,-2.694431e-06
2.060000e-11,-4.849160e-06,-4.848778e-06,1.588563e-05,-4.794268e-06,1.370616e-06,-5.856278e-06
2.080000e-11,-4.902012e-06,-4.901624e-06,1.884833e-05,-5.348448e-06,7.575660e-07,-7.805183e-06
2.100000e-11,-4.960649e-06,-4.960293e-06,1.889195e-05,-5.331241e-06,2.170807e-07,-8.137080e-06
2.120000e-11,-5.019563e-06,-5.019250e-06,1.620398e-05,-4.737978e-06,-2.165509e-07,-6.770351e-06
2.140000e-11,-5.074334e-06,-5.074064e-06,1.132752e-05,-3.645240e-06,-5.411923e-07,-3.948145e-06
2.160000e-11,-5.120813e-06,-5.120602e-06,5.087128e-06,-2.201283e-06,-7.812444e-07,-1.859525e-07
2.180000e-11,-5.154653e-06,-5.154537e-06,-1.510803e-06,-5.971612e-07,-9.750468e-07,3.821566e-06
2.200000e-11,-5.171935e-06,-5.171949e-06,-7.435517e-06,9.679253e-07,-1.157613e-06,7.325400e-06
2.220000e-11,-5.170534e-06,-5.170687e-06,-1.182114e-05,2.314111e-06,-1.345350e-06,9.663141e-06
2.240000e-11,-5.151123e-06,-5.151386e-06,-1.411585e-05,3.297438e-06,-1.529074e-06,1.038697e-05
2.260000e-11,-5.116977e-06,-5.117303e-06,-1.414049e-05,3.820081e-06,-1.676743e-06,9.346901e-06
2.280000e-11,-5.072851e-06,-5.073203e-06,-1.206464e-05,3.839463e-06,-1.742740e-06,6.712209e-06
2.300000e-11,-5.023829e-06,-5.024182e-06,-8.342514e-06,3.375587e-06,-1.679633e-06,2.933822e-06
2.320000e-11,-4.974757e-06,-4.975095e-06,-3.636927e-06,2.510663e-06,-1.450410e-06,-1.338696e-06
2.340000e-11,-4.930218e-06,-4.930511e-06,1.273588e-06,1.376254e-06,-1.040641e-06,-5.370934e-06
2.360000e-11,-4.894503e-06,-4.894711e-06,5.616274e-06,1.296407e-07,-4.685505e-07,-8.472218e-06
2.380000e-11,-4.871185e-06,-4.871273e-06,8.757591e-06,-1.073013e-06,2.111116e-07,-1.011722e-05
2.400000e-11,-4.862400e-06,-4.862360e-06,1.030702e-05,-2.098610e-06,9.127243e-07,-1.003604e-05
2.420000e-11,-4.868322e-06,-4.868176e-06,1.015975e-05,-2.850304e-06,1.534194e-06,-8.255354e-06
2.440000e-11,-4.887230e-06,-4.887010e-06,8.479718e-06,-3.272944e-06,1.975586e-06,-5.086602e-06
2.460000e-11,-4.916101e-06,-4.915833e-06,5.646586e-06,-3.353651e-06,2.157008e-06,-1.067603e-06
2.480000e-11,-4.951339e-06,-4.951034e-06,2.186219e-06,-3.119083e-06,2.032947e-06,3.131470e-06
2.500000e-11,-4.989254e-06,-4.988921e-06,-1.311379e-06,-2.628911e-06,1.602175e-06,6.823666e-06
2.520000e-11,-5.026258e-06,-5.025922e-06,-4.286424e-06,-1.964892e-06,9.120571e-07,9.422687e-06
2.540000e-11,-5.058957e-06,-5.058660e-06,-6.302716e-06,-1.216830e-06,5.492593e-08,1.053896e-05
2.560000e-11,-5.084349e-06,-5.084138e-06,-7.115764e-06,-4.688001e-07,-8.451161e-07,1.003620e-05
2.580000e-11,-5.100171e-06,-5.100079e-06,-6.698013e-06,2.108604e-07,-1.653236e-06,8.042039e-06
2.600000e-11,-5.105250e-06,-5.105283e-06,-5.221762e-06,7.740730e-07,-2.247569e-06,4.916973e-06
2.620000e-11,-5.099667e-06,-5.099809e-06,-3.013354e-06,1.192672e-06,-2.539720e-06,1.189587e-06
2.640000e-11,-5.084668e-06,-5.084894e-06,-4.918617e-07,1.455126e-06,-2.488438e-06,-2.533042e-06
2.660000e-11,-5.062376e-06,-5.062661e-06,1.900822e-06,1.562175e-06,-2.105513e-06,-5.667443e-06
2.680000e-11,-5.035442e-06,-5.035763e-06,3.772787e-06,1.522491e-06,-1.454122e-06,-7.749891e-06
2.700000e-11,-5.006733e-06,-5.007062e-06,4.846573e-06,1.349047e-06,-6.395794e-07,-8.506718e-06
2.720000e-11,-4.979062e-06,-4.979365e-06,5.000767e-06,1.056874e-06,2.073939e-07,-7.886478e-06
2.740000e-11,-4.954956e-06,-4.955199e-06,4.279660e-06,6.627615e-07,9.528967e-07,-6.053324e-06
2.760000e-11,-4.936452e-06,-4.936609e-06,2.872437e-06,1.868406e-07,1.483196e-06,-3.348768e-06
2.780000e-11,-4.924925e-06,-4.924985e-06,1.070844e-06,-3.448106e-07,1.723897e-06,-2.303783e-07
2.800000e-11,-4.920994e-06,-4.920957e-06,-7.849816e-07,-8.979510e-07,1.651073e-06,2.804635e-06
2.820000e-11,-4.924517e-06,-4.924392e-06,-2.364988e-06,-1.429636e-06,1.293111e-06,5.300464e-06
2.840000e-11,-4.934677e-06,-4.934473e-06,-3.404637e-06,-1.890129e-06,7.239985e-07,6.913864e-06
2.860000e-11,-4.950128e-06,-4.949859e-06,-3.748154e-06,-2.227419e-06,4.968815e-08,7.461225e-06
2.880000e-11,-4.969180e-06,-4.968867e-06,-3.370801e-06,-2.393981e-06,-6.105045e-07,6.934236e-06
2.900000e-11,-4.989981e-06,-4.989657e-06,-2.376110e-06,-2.354833e-06,-1.144729e-06,5.485987e-06
2.920000e-11,-5.010687e-06,-5.010391e-06,-9.706021e-07,-2.095416e-06,-1.468013e-06,3.394872e-06
2.940000e-11,-5.029589e-06,-5.029357e-06,5.769977e-07,-1.627481e-06,-1.536419e-06,1.014184e-06
2.980000e-11,-5.056385e-06,-5.056348e-06,3.002790e-06,-2.535778e-07,-9.661506e-07,-3.174980e-06
3.000000e-11,-5.062321e-06,-5.062387e-06,3.461401e-06,4.999243e-07,-4.572919e-07,-4.412022e-06
3.020000e-11,-5.062659e-06,-5.062817e-06,3.292137e-06,1.174583e-06,7.300311e-08,-4.873050e-06
3.040000e-11,-5.057501e-06,-5.057735e-06,2.539598e-06,1.680149e-06,5.244174e-07,-4.559159e-06
3.060000e-11,-5.047409e-06,-5.047696e-06,1.349054e-06,1.944166e-06,8.146042e-07,-3.583134e-06
3.080000e-11,-5.033345e-06,-5.033657e-06,-6.224697e-08,1.923773e-06,8.934978e-07,-2.141561e-06
3.100000e-11,-5.016581e-06,-5.016884e-06,-1.444551e-06,1.613727e-06,7.515123e-07,-4.784992e-07
3.120000e-11,-4.998584e-06,-4.998844e-06,-2.558780e-06,1.048971e-06,4.202476e-07,1.153852e-06
3.140000e-11,-4.980908e-06,-4.981096e-06,-3.216576e-06,3.010115e-07,-3.423892e-08,2.532289e-06
3.160000e-11,-4.965083e-06,-4.965179e-06,-3.310989e-06,-5.315553e-07,-5.241807e-07,3.492110e-06
3.180000e-11,-4.952508e-06,-4.952504e-06,-2.832772e-06,-1.336952e-06,-9.564374e-07,3.944552e-06
3.200000e-11,-4.944328e-06,-4.944223e-06,-1.869592e-06,-2.006402e-06,-1.249424e-06,3.880360e-06
3.220000e-11,-4.941316e-06,-4.941122e-06,-5.887288e-07,-2.450058e-06,-1.347599e-06,3.361047e-06
3.240000e-11,-4.943777e-06,-4.943514e-06,7.930578e-07,-2.610174e-06,-1.230980e-06,2.501540e-06
3.260000e-11,-4.951506e-06,-4.951205e-06,2.046777e-06,-2.469483e-06,-9.181630e-07,1.448307e-06
3.280000e-11,-4.963806e-06,-4.963502e-06,2.969181e-06,-2.053464e-06,-4.625183e-07,3.564416e-07
3.300000e-11,-4.979556e-06,-4.979284e-06,3.415376e-06,-1.426170e-06,5.755740e-08,-6.314639e-07
3.320000e-11,-4.997316e-06,-4.997108e-06,3.321013e-06,-6.802529e-07,5.525378e-07,-1.402198e-06
3.340000e-11,-5.015445e-06,-5.015324e-06,2.710665e-06,7.724995e-08,9.373538e-07,-1.882671e-06
3.360000e-11,-5.032226e-06,-5.032203e-06,1.691377e-06,7.411037e-07,1.145948e-06,-2.043759e-06
3.380000e-11,-5.046003e-06,-5.046078e-06,4.329163e-07,1.223426e-06,1.142269e-06,-1.897895e-06
3.400000e-11,-5.055347e-06,-5.055508e-06,-8.614801e-07,1.466106e-06,9.258655e-07,-1.492036e-06
3.420000e-11,-5.059216e-06,-5.059444e-06,-1.988670e-06,1.448203e-06,5.313139e-07,-8.979308e-07
3.440000e-11,-5.057109e-06,-5.057378e-06,-2.777882e-06,1.187365e-06,2.182134e-08,-2.012950e-07
3.460000e-11,-5.049154e-06,-5.049430e-06,-3.116590e-06,7.353248e-07,-5.216977e-07,5.089228e-07
3.480000e-11,-5.036106e-06,-5.036360e-06,-2.966124e-06,1.684153e-07,-1.014128e-06,1.150265e-06
3.500000e-11,-5.019280e-06,-5.019480e-06,-2.364944e-06,-4.252176e-07,-1.379971e-06,1.654730e-06
3.520000e-11,-5.000395e-06,-5.000522e-06,-1.419574e-06,-9.595867e-07,-1.565191e-06,1.974459e-06
3.540000e-11,-4.981409e-06,-4.981450e-06,-2.852034e-07,-1.363736e-06,-1.545184e-06,2.084927e-06
3.560000e-11,-4.964316e-06,-4.964269e-06,8.605004e-07,-1.591480e-06,-1.327688e-06,1.985771e-06
3.580000e-11,-4.950942e-06,-4.950816e-06,1.845849e-06,-1.626593e-06,-9.503687e-07,1.699495e-06
3.600000e-11,-4.942742e-06,-4.942554e-06,2.531238e-06,-1.482923e-06,-4.737659e-07,1.268285e-06
3.620000e-11,-4.940616e-06,-4.940390e-06,2.828879e-06,-1.199760e-06,2.903803e-08,7.491006e-07
3.640000e-11,-4.944790e-06,-4.944555e-06,2.713413e-06,-8.335739e-07,4.841986e-07,2.072872e-07
3.660000e-11,-4.954789e-06,-4.954572e-06,2.222301e-06,-4.476693e-07,8.284105e-07,-2.908533e-07
3.680000e-11,-4.969504e-06,-4.969328e-06,1.446565e-06,-1.015880e-07,1.017954e-06,-6.857932e-07
3.700000e-11,-4.987339e-06,-4.987223e-06,5.139286e-07,1.580023e-07,1.034173e-06,-9.319042e-07
3.720000e-11,-5.006399e-06,-5.006352e-06,-4.325793e-07,3.035128e-07,8.847144e-07,-1.003047e-06
3.740000e-11,-5.024672e-06,-5.024696e-06,-1.256940e-06,3.289057e-07,6.006519e-07,-8.958352e-07
3.760000e-11,-5.040227e-06,-5.040316e-06,-1.849850e-06,2.483205e-07,2.302203e-07,-6.300429e-07
3.780000e-11,-5.051396e-06,-5.051537e-06,-2.142929e-06,9.142659e-08,-1.695761e-07,-2.459360e-07
3.800000e-11,-5.056970e-06,-5.057143e-06,-2.115655e-06,-1.034144e-07,-5.420292e-07,2.012593e-07
3.820000e-11,-5.056349e-06,-5.056533e-06,-1.794577e-06,-2.968077e-07,-8.390056e-07,6.490980e-07
3.840000e-11,-5.049636e-06,-5.049811e-06,-1.245621e-06,-4.554036e-07,-1.027213e-06,1.036785e-06
3.860000e-11,-5.037628e-06,-5.037775e-06,-5.612524e-07,-5.571879e-07,-1.091646e-06,1.313828e-06
3.880000e-11,-5.021709e-06,-5.021812e-06,1.550897e-07,-5.941776e-07,-1.035932e-06,1.447125e-06
3.900000e-11,-5.003671e-06,-5.003723e-06,8.047133e-07,-5.722446e-07,-8.798332e-07,1.425359e-06
3.920000e-11,-4.985506e-06,-4.985503e-06,1.307144e-06,-5.083442e-07,-6.546011e-07,1.260023e-06
3.940000e-11,-4.969190e-06,-4.969137e-06,1.609533e-06,-4.258902e-07,-3.971392e-07,9.829283e-07
3.960000e-11,-4.956477e-06,-4.956384e-06,1.691019e-06,-3.493015e-07,-1.440215e-07,6.406179e-07
3.980000e-11,-4.948705e-06,-4.948584e-06,1.561999e-06,-2.988167e-07,7.368875e-08,2.866239e-07
4.000000e-11,-4.946641e-06,-4.946506e-06,1.259063e-06,-2.865474e-07,2.340998e-07,-2.712204e-08
4.020000e-11,-4.950392e-06,-4.950260e-06,8.369171e-07,-3.144471e-07,3.262412e-07,-2.582846e-07
4.040000e-11,-4.959411e-06,-4.959294e-06,3.589031e-07,-3.744808e-07,3.498793e-07,-3.802046e-07
4.060000e-11,-4.972584e-06,-4.972494e-06,-1.123245e-07,-4.508397e-07,3.137028e-07,-3.851028e-07
4.080000e-11,-4.988392e-06,-4.988336e-06,-5.226253e-07,-5.236606e-07,2.324260e-07,-2.839787e-07
4.100000e-11,-5.005092e-06,-5.005074e-06,-8.318131e-07,-5.734402e-07,1.234618e-07,-1.033663e-07
4.120000e-11,-5.020894e-06,-5.020912e-06,-1.016336e-06,-5.852429e-07,3.797562e-09,1.203316e-07
4.140000e-11,-5.034135e-06,-5.034186e-06,-1.069341e-06,-5.518842e-07,-1.124199e-07,3.478025e-07
4.160000e-11,-5.043442e-06,-5.043518e-06,-9.986593e-07,-4.755042e-07,-2.152858e-07,5.437562e-07
4.180000e-11,-5.047876e-06,-5.047968e-06,-8.234879e-07,-3.672660e-07,-2.994507e-07,6.825837e-07
4.200000e-11,-5.047045e-06,-5.047142e-06,-5.705445e-07,-2.452766e-07,-3.634897e-07,7.517975e-07
4.220000e-11,-5.041149e-06,-5.041241e-06,-2.703706e-07,-1.311572e-07,-4.086386e-07,7.527710e-07
4.240000e-11,-5.030951e-06,-5.031029e-06,4.578915e-08,-4.594195e-08,-4.372918e-07,6.988217e-07
4.260000e-11,-5.017666e-06,-5.017725e-06,3.483476e-07,-6.097895e-09,-4.516488e-07,6.111828e-07
4.280000e-11,-5.002814e-06,-5.002848e-06,6.110231e-07,-2.041588e-08,-4.528127e-07,5.137893e-07
4.300000e-11,-4.988039e-06,-4.988046e-06,8.119725e-07,-8.833426e-08,-4.405071e-07,4.280028e-07
4.320000e-11,-4.974933e-06,-4.974914e-06,9.346614e-07,-1.999772e-07,-4.134223e-07,3.683574e-07
4.340000e-11,-4.964871e-06,-4.964830e-06,9.686744e-07,-3.378706e-07,-3.700548e-07,3.401479e-07
4.360000e-11,-4.958867e-06,-4.958809e-06,9.105430e-07,-4.800008e-07,-3.097968e-07,3.392542e-07
4.380000e-11,-4.957460e-06,-4.957391e-06,7.645048e-07,-6.036461e-07,-2.339772e-07,3.541173e-07
4.400000e-11,-4.960670e-06,-4.960597e-06,5.429624e-07,-6.892837e-07,-1.465714e-07,3.693379e-07
4.420000e-11,-4.968007e-06,-4.967938e-06,2.663321e-07,-7.238692e-07,-5.436745e-08,3.700531e-07
4.440000e-11,-4.978555e-06,-4.978496e-06,-3.800082e-08,-7.029256e-07,3.350367e-08,3.460965e-07
4.460000e-11,-4.991090e-06,-4.991047e-06,-3.377881e-07,-6.311068e-07,1.066337e-07,2.950026e-07
4.480000e-11,-5.004224e-06,-5.004200e-06,-5.990500e-07,-5.211899e-07,1.548320e-07,2.231659e-07
4.500000e-11,-5.016547e-06,-5.016544e-06,-7.899735e-07,-3.917201e-07,1.697930e-07,1.448709e-07
4.520000e-11,-5.026768e-06,-5.026786e-06,-8.851009e-07,-2.637552e-07,1.466387e-07,7.937120e-08
4.540000e-11,-5.033844e-06,-5.033879e-06,-8.691894e-07,-1.572894e-07,8.504987e-08,4.662685e-08
4.560000e-11,-5.037087e-06,-5.037135e-06,-7.400751e-07,-8.797809e-08,-1.023477e-08,6.259502e-08
4.580000e-11,-5.036239e-06,-5.036295e-06,-5.099573e-07,-6.471550e-08,-1.296743e-07,1.350789e-07
4.600000e-11,-5.031502e-06,-5.031560e-06,-2.047230e-07,-8.845401e-08,-2.599349e-07,2.610445e-07
4.620000e-11,-5.023496e-06,-5.023550e-06,1.387717e-07,-1.524195e-07,-3.855286e-07,4.260419e-07
4.640000e-11,-5.013188e-06,-5.013233e-06,4.772057e-07,-2.436252e-07,-4.908489e-07,6.059607e-07
