time,"I(LQ|X2)","I(LQ|X5)","I(LQ|X9)","I(LQ|X12)"
0.000000e+00,4.271179e-06,4.608917e-06,3.622287e-06,1.288555e-06
2.000000e-13,4.876646e-06,5.254739e-06,4.127599e-06,1.467751e-06
4.000000e-13,5.978981e-06,6.427575e-06,5.045298e-06,1.793404e-06
6.000000e-13,7.741544e-06,8.299597e-06,6.510476e-06,2.313915e-06
8.000000e-13,1.036620e-05,1.108227e-05,8.690347e-06,3.089793e-06
1.000000e-12,1.412274e-05,1.505868e-05,1.181225e-05,4.204932e-06
1.200000e-12,1.936254e-05,2.059716e-05,1.618136e-05,5.776370e-06
1.400000e-12,2.650989e-05,2.813776e-05,2.218682e-05,7.965222e-06
1.600000e-12,3.600435e-05,3.812039e-05,3.028094e-05,1.099040e-05
1.800000e-12,4.814295e-05,5.079888e-05,4.089239e-05,1.514515e-05
2.000000e-12,6.277585e-05,6.590357e-05,5.421025e-05,2.081238e-05
2.200000e-12,7.893612e-05,8.227604e-05,6.981165e-05,2.846660e-05
2.400000e-12,9.472417e-05,9.783760e-05,8.630929e-05,3.863526e-05
2.600000e-12,1.077298e-04,1.101163e-04,1.014267e-04,5.177447e-05
2.800000e-12,1.158012e-04,1.170484e-04,1.126574e-04,6.801101e-05
3.000000e-12,1.177211e-04,1.176164e-04,1.181066e-04,8.676052e-05
3.200000e-12,1.135338e-04,1.121105e-04,1.170657e-04,1.063932e-04
3.400000e-12,1.044644e-04,1.019725e-04,1.101655e-04,1.242867e-04
3.600000e-12,9.248406e-05,8.929710e-05,9.911161e-05,1.374643e-04
3.800000e-12,7.970970e-05,7.620999e-05,8.611213e-05,1.435551e-04
4.000000e-12,6.790076e-05,6.439658e-05,7.324967e-05,1.415762e-04
4.200000e-12,5.821922e-05,5.491819e-05,6.206587e-05,1.321943e-04
4.400000e-12,5.124394e-05,4.827426e-05,5.345306e-05,1.173889e-04
4.600000e-12,4.712505e-05,4.458161e-05,4.777042e-05,9.971641e-05
4.800000e-12,4.576336e-05,4.375780e-05,4.504302e-05,8.154834e-05
5.000000e-12,4.694834e-05,4.564986e-05,4.513943e-05,6.459590e-05
5.200000e-12,5.043196e-05,5.008927e-05,4.788245e-05,4.980683e-05
5.400000e-12,5.593588e-05,5.686673e-05,5.308097e-05,3.752418e-05
5.600000e-12,6.309703e-05,6.562488e-05,6.047957e-05,2.774002e-05
5.800000e-12,7.137794e-05,7.570205e-05,6.963166e-05,2.031867e-05
6.000000e-12,8.000570e-05,8.603371e-05,7.975072e-05,1.513573e-05
6.200000e-12,8.801570e-05,9.524398e-05,8.966295e-05,1.213462e-05
6.400000e-12,9.442008e-05,1.019454e-04,9.797124e-05,1.132928e-05
6.600000e-12,9.843471e-05,1.051095e-04,1.033948e-04,1.278347e-05
6.800000e-12,9.966436e-05,1.043371e-04,1.051188e-04,1.658376e-05
7.000000e-12,9.817774e-05,9.993612e-05,1.030011e-04,2.280572e-05
7.200000e-12,9.445759e-05,9.279681e-05,9.757362e-05,3.146261e-05
7.400000e-12,8.925438e-05,8.412485e-05,8.986096e-05,4.243163e-05
7.600000e-12,8.339738e-05,7.513228e-05,8.108887e-05,5.537451e-05
7.800000e-12,7.762135e-05,6.679530e-05,7.239217e-05,6.967880e-05
8.000000e-12,7.245158e-05,5.973948e-05,6.461558e-05,8.442079e-05
8.200000e-12,6.816359e-05,5.424813e-05,5.824563e-05,9.834445e-05
8.400000e-12,6.480829e-05,5.034975e-05,5.345251e-05,1.099329e-04
8.600000e-12,6.227750e-05,4.793262e-05,5.019228e-05,1.176799e-04
8.800000e-12,6.038026e-05,4.684634e-05,4.832059e-05,1.204983e-04
9.000000e-12,5.890590e-05,4.696651e-05,4.768288e-05,1.180397e-04
9.200000e-12,5.766198e-05,4.821548e-05,4.816354e-05,1.107532e-04
9.400000e-12,5.648803e-05,5.054440e-05,4.969172e-05,9.968706e-05
9.600000e-12,5.525458e-05,5.389044e-05,5.221344e-05,8.615622e-05
9.800000e-12,5.385807e-05,5.812733e-05,5.564678e-05,7.142449e-05
1.000000e-11,5.221880e-05,6.302847e-05,5.983906e-05,5.650118e-05
1.020000e-11,5.028314e-05,6.825774e-05,6.454329e-05,4.209102e-05
1.040000e-11,4.802730e-05,7.339316e-05,6.942366e-05,2.867289e-05
1.060000e-11,4.545759e-05,7.797571e-05,7.408820e-05,1.663227e-05
1.080000e-11,4.260292e-05,8.156959e-05,7.813674e-05,6.352420e-06
1.100000e-11,3.949930e-05,8.382128e-05,8.121060e-05,-1.790908e-06
1.120000e-11,3.617087e-05,8.450631e-05,8.303477e-05,-7.507117e-06
1.140000e-11,3.261594e-05,8.355291e-05,8.344653e-05,-1.066752e-05
1.160000e-11,2.880573e-05,8.103554e-05,8.240539e-05,-1.132843e-05
1.180000e-11,2.469980e-05,7.714007e-05,7.998178e-05,-9.703909e-06
1.200000e-11,2.027611e-05,7.211146e-05,7.632724e-05,-6.128773e-06
1.220000e-11,1.556780e-05,6.619802e-05,7.163347e-05,-1.048559e-06
1.240000e-11,1.069372e-05,5.960402e-05,6.608815e-05,4.964906e-06
1.260000e-11,5.867602e-06,5.245801e-05,5.983429e-05,1.121577e-05
1.280000e-11,1.375152e-06,4.480262e-05,5.293851e-05,1.694978e-05
1.300000e-11,-2.480991e-06,3.661193e-05,4.537661e-05,2.147546e-05
1.320000e-11,-5.452672e-06,2.784140e-05,3.704963e-05,2.427811e-05
1.340000e-11,-7.406646e-06,1.850663e-05,2.784686e-05,2.506784e-05
1.360000e-11,-8.348002e-06,8.766020e-06,1.775851e-05,2.375612e-05
1.380000e-11,-8.399236e-06,-1.041346e-06,6.995896e-06,2.040569e-05
1.400000e-11,-7.752633e-06,-1.044383e-05,-3.969987e-06,1.520970e-05
1.420000e-11,-6.624782e-06,-1.895707e-05,-1.450909e-05,8.524281e-06
1.440000e-11,-5.231881e-06,-2.620401e-05,-2.401867e-05,9.186918e-07
1.460000e-11,-3.784775e-06,-3.196615e-05,-3.207212e-05,-6.835500e-06
1.480000e-11,-2.488967e-06,-3.615136e-05,-3.844830e-05,-1.388147e-05
1.500000e-11,-1.533872e-06,-3.871568e-05,-4.305172e-05,-1.945365e-05
1.520000e-11,-1.064484e-06,-3.959280e-05,-4.579262e-05,-2.301531e-05
1.540000e-11,-1.141296e-06,-3.866899e-05,-4.649831e-05,-2.429745e-05
1.560000e-11,-1.705079e-06,-3.581436e-05,-4.489971e-05,-2.325799e-05
1.580000e-11,-2.567000e-06,-3.095769e-05,-4.070795e-05,-2.002913e-05
1.600000e-11,-3.437250e-06,-2.417851e-05,-3.376900e-05,-1.491021e-05
1.620000e-11,-3.988277e-06,-1.578495e-05,-2.424920e-05,-8.405836e-06
1.640000e-11,-3.932107e-06,-6.344586e-06,-1.276467e-05,-1.242853e-06
1.660000e-11,-3.086566e-06,3.360063e-06,-3.573360e-07,5.706113e-06
1.680000e-11,-1.413557e-06,1.245499e-05,1.170839e-05,1.158827e-05
1.700000e-11,9.737709e-07,2.013390e-05,2.223203e-05,1.574146e-05
1.720000e-11,3.827884e-06,2.578288e-05,3.029504e-05,1.778749e-05
1.740000e-11,6.798392e-06,2.902486e-05,3.532548e-05,1.763289e-05
1.760000e-11,9.473511e-06,2.969237e-05,3.703623e-05,1.542426e-05
1.780000e-11,1.143263e-05,2.777595e-05,3.533382e-05,1.151396e-05
1.800000e-11,1.231133e-05,2.340390e-05,3.029947e-05,6.447588e-06
1.820000e-11,1.187272e-05,1.688511e-05,2.228783e-05,9.324935e-07
1.840000e-11,1.006946e-05,8.791459e-06,1.207568e-05,-4.255499e-06
1.860000e-11,7.077223e-06,-1.013363e-08,8.904423e-07,-8.414828e-06
1.880000e-11,3.284848e-06,-8.464529e-06,-9.797168e-06,-1.104886e-05
1.900000e-11,-7.612410e-07,-1.555080e-05,-1.862388e-05,-1.193132e-05
1.920000e-11,-4.447011e-06,-2.049231e-05,-2.461703e-05,-1.110122e-05
1.940000e-11,-7.193943e-06,-2.284969e-05,-2.728441e-05,-8.820091e-06
1.960000e-11,-8.554078e-06,-2.249556e-05,-2.654677e-05,-5.522365e-06
1.980000e-11,-8.283322e-06,-1.954967e-05,-2.264390e-05,-1.761008e-06
2.000000e-11,-6.386782e-06,-1.435890e-05,-1.611885e-05,1.868466e-06
2.020000e-11,-3.137565e-06,-7.538863e-06,-7.861993e-06,4.827341e-06
2.040000e-11,9.639600e-07,7.346590e-09,9.222965e-07,6.733393e-06
2.060000e-11,5.267627e-06,7.210338e-06,8.930901e-06,7.421333e-06
2.080000e-11,9.096569e-06,1.307384e-05,1.506847e-05,6.943852e-06
2.100000e-11,1.187257e-05,1.689196e-05,1.866840e-05,5.525523e-06
2.120000e-11,1.320693e-05,1.833401e-05,1.953445e-05,3.497835e-06
2.140000e-11,1.294376e-05,1.740003e-05,1.784542e-05,1.236157e-06
2.160000e-11,1.116457e-05,1.433377e-05,1.403673e-05,-8.967150e-07
2.180000e-11,8.168677e-06,9.577316e-06,8.735577e-06,-2.602041e-06
2.200000e-11,4.433016e-06,3.774031e-06,2.729141e-06,-3.686813e-06
2.220000e-11,5.446378e-07,-2.257593e-06,-3.111840e-06,-4.084657e-06
2.240000e-11,-2.894880e-06,-7.647825e-06,-7.982110e-06,-3.849109e-06
2.260000e-11,-5.374779e-06,-1.166216e-05,-1.130326e-05,-3.123374e-06
2.280000e-11,-6.560331e-06,-1.384629e-05,-1.281305e-05,-2.098878e-06
2.300000e-11,-6.336184e-06,-1.406342e-05,-1.255074e-05,-9.749456e-07
2.320000e-11,-4.805957e-06,-1.244226e-05,-1.077490e-05,7.345150e-08
2.340000e-11,-2.260506e-06,-9.304059e-06,-7.876374e-06,9.177883e-07
2.360000e-11,8.729781e-07,-5.120128e-06,-4.320745e-06,1.487357e-06
2.380000e-11,4.096898e-06,-4.885216e-07,-6.077951e-07,1.769336e-06
2.400000e-11,6.921903e-06,3.923617e-06,2.781909e-06,1.798232e-06
2.420000e-11,8.947323e-06,7.494770e-06,5.457930e-06,1.637878e-06
2.440000e-11,9.923858e-06,9.775430e-06,7.180640e-06,1.361182e-06
2.460000e-11,9.782193e-06,1.056027e-05,7.880513e-06,1.032851e-06
2.480000e-11,8.624898e-06,9.882332e-06,7.630444e-06,6.986512e-07
2.500000e-11,6.692083e-06,7.958185e-06,6.593610e-06,3.823636e-07
2.520000e-11,4.314572e-06,5.130477e-06,4.976721e-06,8.955083e-08
2.540000e-11,1.862696e-06,1.828644e-06,3.003168e-06,-1.843089e-07
2.560000e-11,-3.068576e-07,-1.469765e-06,8.995210e-07,-4.444251e-07
2.580000e-11,-1.902639e-06,-4.302738e-06,-1.118848e-06,-6.889139e-07
2.600000e-11,-2.739795e-06,-6.306192e-06,-2.867930e-06,-9.045623e-07
2.620000e-11,-2.761132e-06,-7.278254e-06,-4.212976e-06,-1.066958e-06
2.640000e-11,-2.033664e-06,-7.195572e-06,-5.073583e-06,-1.144893e-06
2.660000e-11,-7.249099e-07,-6.184245e-06,-5.414652e-06,-1.108190e-06
2.680000e-11,9.321302e-07,-4.471986e-06,-5.232797e-06,-9.372044e-07
2.700000e-11,2.677598e-06,-2.345904e-06,-4.550092e-06,-6.314527e-07
2.720000e-11,4.262736e-06,-1.195397e-07,-3.419259e-06,-2.145998e-07
2.740000e-11,5.484147e-06,1.902769e-06,-1.933575e-06,2.660391e-07
2.760000e-11,6.209834e-06,3.469944e-06,-2.303500e-07,7.456553e-07
2.780000e-11,6.391883e-06,4.424224e-06,1.518115e-06,1.152345e-06
2.800000e-11,6.063434e-06,4.718557e-06,3.123419e-06,1.419539e-06
2.820000e-11,5.322507e-06,4.405185e-06,4.402584e-06,1.498200e-06
2.840000e-11,4.308739e-06,3.606014e-06,5.197485e-06,1.366703e-06
2.860000e-11,3.179091e-06,2.481064e-06,5.392576e-06,1.036519e-06
2.880000e-11,2.086128e-06,1.203997e-06,4.933059e-06,5.521685e-07
2.900000e-11,1.160213e-06,-5.711047e-08,3.842134e-06,-1.506569e-08
2.920000e-11,4.963524e-07,-1.158688e-06,2.230640e-06,-5.787463e-07
2.940000e-11,1.467948e-07,-1.999213e-06,2.912685e-07,-1.051876e-06
2.980000e-11,3.869160e-07,-2.743636e-06,-3.547221e-06,-1.461088e-06
3.000000e-11,8.879538e-07,-2.675803e-06,-4.921959e-06,-1.337432e-06
3.020000e-11,1.545770e-06,-2.373752e-06,-5.652280e-06,-1.013216e-06
3.040000e-11,2.274488e-06,-1.892602e-06,-5.624269e-06,-5.426878e-07
3.060000e-11,2.989226e-06,-1.287987e-06,-4.826091e-06,-2.362075e-09
3.080000e-11,3.614167e-06,-6.134398e-07,-3.355387e-06,5.221004e-07
3.100000e-11,4.089035e-06,8.128649e-08,-1.411238e-06,9.503394e-07
3.120000e-11,4.373395e-06,7.507586e-07,7.320829e-07,1.220341e-06
3.140000e-11,4.448465e-06,1.352394e-06,2.766917e-06,1.297796e-06
3.160000e-11,4.316768e-06,1.843926e-06,4.400936e-06,1.180380e-06
3.180000e-11,4.000338e-06,2.182445e-06,5.402050e-06,8.965887e-07
3.200000e-11,3.538148e-06,2.327231e-06,5.631645e-06,4.996163e-07
3.220000e-11,2.982883e-06,2.246432e-06,5.063009e-06,5.746942e-08
3.240000e-11,2.396741e-06,1.925574e-06,3.784610e-06,-3.589042e-07
3.260000e-11,1.845909e-06,1.375188e-06,1.988067e-06,-6.873617e-07
3.280000e-11,1.393826e-06,6.354808e-07,-5.941858e-08,-8.841121e-07
3.300000e-11,1.093892e-06,-2.232799e-07,-2.055949e-06,-9.295047e-07
3.320000e-11,9.826708e-07,-1.105528e-06,-3.712583e-06,-8.293347e-07
3.340000e-11,1.074637e-06,-1.900593e-06,-4.798083e-06,-6.118266e-07
3.360000e-11,1.359331e-06,-2.497400e-06,-5.172062e-06,-3.211766e-07
3.380000e-11,1.801544e-06,-2.801463e-06,-4.801936e-06,-9.002450e-09
3.400000e-11,2.344855e-06,-2.751209e-06,-3.763404e-06,2.747214e-07
3.420000e-11,2.918423e-06,-2.330710e-06,-2.226261e-06,4.896715e-07
3.440000e-11,3.446319e-06,-1.576427e-06,-4.276552e-07,6.108200e-07
3.460000e-11,3.858054e-06,-5.762206e-07,1.364388e-06,6.309207e-07
3.480000e-11,4.098603e-06,5.401616e-07,2.892277e-06,5.596971e-07
3.500000e-11,4.136307e-06,1.618481e-06,3.947774e-06,4.202215e-07
3.520000e-11,3.967466e-06,2.502740e-06,4.401209e-06,2.434341e-07
3.540000e-11,3.617023e-06,3.059315e-06,4.216300e-06,6.196440e-08
3.560000e-11,3.135241e-06,3.198277e-06,3.449811e-06,-9.558757e-08
3.580000e-11,2.590732e-06,2.888496e-06,2.238119e-06,-2.089550e-07
3.600000e-11,2.060671e-06,2.164321e-06,7.738038e-07,-2.684771e-07
3.620000e-11,1.619543e-06,1.122645e-06,-7.243916e-07,-2.751577e-07
3.640000e-11,1.328169e-06,-8.982634e-08,-2.044372e-06,-2.387636e-07
3.660000e-11,1.224789e-06,-1.297847e-06,-3.011360e-06,-1.745690e-07
3.680000e-11,1.319660e-06,-2.324312e-06,-3.511288e-06,-9.954781e-08
3.700000e-11,1.593981e-06,-3.017727e-06,-3.503196e-06,-2.882331e-08
3.720000e-11,2.003215e-06,-3.275577e-06,-3.019575e-06,2.695902e-08
3.740000e-11,2.484256e-06,-3.059859e-06,-2.156180e-06,6.293231e-08
3.760000e-11,2.965311e-06,-2.402770e-06,-1.054167e-06,7.988617e-08
3.780000e-11,3.376914e-06,-1.402023e-06,1.223129e-07,8.292607e-08
3.800000e-11,3.662323e-06,-2.063865e-07,1.210049e-06,7.935205e-08
3.820000e-11,3.785596e-06,1.006790e-06,2.069115e-06,7.631677e-08
3.840000e-11,3.736137e-06,2.058855e-06,2.600481e-06,7.881626e-08
3.860000e-11,3.529161e-06,2.797385e-06,2.756394e-06,8.844332e-08
3.880000e-11,3.202239e-06,3.119151e-06,2.542468e-06,1.031302e-07
3.900000e-11,2.808680e-06,2.984758e-06,2.012178e-06,1.178723e-07
3.920000e-11,2.408876e-06,2.423103e-06,1.255646e-06,1.262056e-07
3.940000e-11,2.060992e-06,1.525594e-06,3.850204e-07,1.220542e-07
3.960000e-11,1.812413e-06,4.313336e-07,-4.814257e-07,1.014981e-07
3.980000e-11,1.693236e-06,-6.945921e-07,-1.234600e-06,6.404557e-08
4.000000e-11,1.712743e-06,-1.686571e-06,-1.787544e-06,1.312340e-08
4.020000e-11,1.859238e-06,-2.403632e-06,-2.084519e-06,-4.432530e-08
4.040000e-11,2.103098e-06,-2.750089e-06,-2.105286e-06,-9.904947e-08
4.060000e-11,2.402341e-06,-2.688313e-06,-1.864528e-06,-1.412506e-07
4.080000e-11,2.709725e-06,-2.242044e-06,-1.407181e-06,-1.625293e-07
4.100000e-11,2.980181e-06,-1.490401e-06,-8.008590e-07,-1.576158e-07
4.120000e-11,3.177430e-06,-5.540716e-07,-1.265821e-07,-1.255305e-07
4.140000e-11,3.278781e-06,4.240328e-07,5.311881e-07,-6.993873e-08
4.160000e-11,3.277487e-06,1.300795e-06,1.094272e-06,1.368440e-09
4.180000e-11,3.182453e-06,1.954221e-06,1.499320e-06,7.776274e-08
4.200000e-11,3.015563e-06,2.300691e-06,1.704301e-06,1.475860e-07
4.220000e-11,2.807264e-06,2.305471e-06,1.692285e-06,2.001342e-07
4.240000e-11,2.591250e-06,1.985173e-06,1.472304e-06,2.274526e-07
4.260000e-11,2.399150e-06,1.402423e-06,1.077428e-06,2.256234e-07
4.280000e-11,2.256021e-06,6.541527e-07,5.604195e-07,1.953289e-07
4.300000e-11,2.177269e-06,-1.443627e-07,-1.259306e-08,1.416152e-07
4.320000e-11,2.167321e-06,-8.772385e-07,-5.699068e-07,7.293101e-08
4.340000e-11,2.220113e-06,-1.444861e-06,-1.042761e-06,-3.559568e-10
4.360000e-11,2.321112e-06,-1.777396e-06,-1.373631e-06,-6.767822e-08
4.380000e-11,2.450422e-06,-1.842980e-06,-1.523250e-06,-1.199151e-07
4.400000e-11,2.586368e-06,-1.649673e-06,-1.475420e-06,-1.506923e-07
4.420000e-11,2.708944e-06,-1.241395e-06,-1.239020e-06,-1.571414e-07
4.440000e-11,2.802616e-06,-6.890227e-07,-8.469192e-07,-1.400386e-07
4.460000e-11,2.858099e-06,-7.838732e-08,-3.518971e-07,-1.033556e-07
4.480000e-11,2.872956e-06,5.028899e-07,1.800594e-07,-5.335770e-08
4.500000e-11,2.851037e-06,9.778090e-07,6.783534e-07,2.548551e-09
4.520000e-11,2.801010e-06,1.289922e-06,1.077194e-06,5.699458e-08
4.540000e-11,2.734310e-06,1.409506e-06,1.324525e-06,1.036557e-07
4.560000e-11,2.662956e-06,1.335369e-06,1.389134e-06,1.379414e-07
4.580000e-11,2.597585e-06,1.092441e-06,1.264909e-06,1.573076e-07
4.600000e-11,2.546029e-06,7.259844e-07,9.715991e-07,1.612092e-07
4.620000e-11,2.512573e-06,2.936228e-07,5.519868e-07,1.507751e-07
4.640000e-11,2.497931e-06,-1.434670e-07,6.583163e-08,1.283304e-07
4.660000e-11,2.499821e-06,-5.289277e-07,-4.186071e-07,9.689366e-08
4.680000e-11,2.513960e-06,-8.180909e-07,-8.342912e-07,5.975633e-08
4.700000e-11,2.535226e-06,-9.825714e-07,-1.124943e-06,2.020434e-08
4.720000e-11,2.558751e-06,-1.012210e-06,-1.252958e-06,-1.861105e-08
4.740000e-11,2.580763e-06,-9.144295e-07,-1.204492e-06,-5.369651e-08
4.760000e-11,2.599045e-06,-7.114393e-07,-9.909964e-07,-8.220746e-08
4.780000e-11,2.612987e-06,-4.359780e-07,-6.470438e-07,-1.014864e-07
4.800000e-11,2.623280e-06,-1.263370e-07,-2.248410e-07,-1.092089e-07
4.820000e-11,2.631373e-06,1.786316e-07,2.137168e-07,-1.036550e-07
4.840000e-11,2.638830e-06,4.439547e-07,6.062480e-07,-8.407820e-08
4.860000e-11,2.646744e-06,6.420134e-07,8.989528e-07,-5.109068e-08
4.880000e-11,2.655338e-06,7.548146e-07,1.054176e-06,-6.961368e-09
4.900000e-11,2.663833e-06,7.749983e-07,1.055343e-06,4.428858e-08
4.920000e-11,2.670601e-06,7.056712e-07,9.085923e-07,9.707984e-08
4.940000e-11,2.673557e-06,5.592651e-07,6.409914e-07,1.447970e-07
4.960000e-11,2.670701e-06,3.556597e-07,2.957397e-07,1.806090e-07
4.980000e-11,2.660679e-06,1.198057e-07,-7.479645e-08,1.984866e-07
5.000000e-11,2.643242e-06,-1.209381e-07,-4.171001e-07,1.942596e-07
5.020000e-11,2.619494e-06,-3.395631e-07,-6.843342e-07,1.665193e-07
5.040000e-11,2.591881e-06,-5.120745e-07,-8.428167e-07,1.171823e-07
5.060000e-11,2.563902e-06,-6.198664e-07,-8.762186e-07,5.156603e-08
5.080000e-11,2.539593e-06,-6.516135e-07,-7.869625e-07,-2.209341e-08
5.100000e-11,2.522868e-06,-6.044974e-07,-5.947710e-07,-9.365857e-08
5.120000e-11,2.516840e-06,-4.846160e-07,-3.327614e-07,-1.525202e-07
5.140000e-11,2.523245e-06,-3.064773e-07,-4.182882e-08,-1.892304e-07
5.160000e-11,2.542057e-06,-9.155038e-08,2.357361e-07,-1.970775e-07
5.180000e-11,2.571385e-06,1.340516e-07,4.624031e-07,-1.733314e-07
5.200000e-11,2.607667e-06,3.425656e-07,6.104326e-07,-1.199271e-07
5.220000e-11,2.646138e-06,5.079368e-07,6.651106e-07,-4.343371e-08
5.240000e-11,2.681500e-06,6.091334e-07,6.258371e-07,4.572505e-08
5.260000e-11,2.708704e-06,6.329738e-07,5.050776e-07,1.347139e-07
5.280000e-11,2.723706e-06,5.760496e-07,3.255188e-07,2.101866e-07
5.300000e-11,2.724095e-06,4.454293e-07,1.160088e-07,2.603528e-07
5.320000e-11,2.709487e-06,2.579789e-07,-9.300746e-08,2.768824e-07
5.340000e-11,2.681619e-06,3.832197e-08,-2.738477e-07,2.563270e-07
5.360000e-11,2.644128e-06,-1.843410e-07,-4.051339e-07,2.008143e-07
5.380000e-11,2.602055e-06,-3.801491e-07,-4.740884e-07,1.178774e-07
5.400000e-11,2.561133e-06,-5.226956e-07,-4.773834e-07,1.942425e-08
5.420000e-11,2.526973e-06,-5.927445e-07,-4.205851e-07,-8.001118e-08
5.440000e-11,2.504268e-06,-5.809912e-07,-3.164412e-07,-1.654703e-07
5.460000e-11,2.496126e-06,-4.894449e-07,-1.824002e-07,-2.238816e-07
5.480000e-11,2.503637e-06,-3.312047e-07,-3.781612e-08,-2.461155e-07
5.500000e-11,2.525728e-06,-1.286414e-07,9.873281e-08,-2.284505e-07
5.520000e-11,2.559324e-06,8.977092e-08,2.116598e-07,-1.732105e-07
5.540000e-11,2.599797e-06,2.935200e-07,2.898938e-07,-8.846275e-08
5.560000e-11,2.641621e-06,4.544235e-07,3.276181e-07,1.318320e-08
5.580000e-11,2.679148e-06,5.506506e-07,3.242613e-07,1.164922e-07
5.600000e-11,2.707388e-06,5.697965e-07,2.838724e-07,2.059373e-07
5.620000e-11,2.722688e-06,5.105561e-07,2.140771e-07,2.680847e-07
5.640000e-11,2.723205e-06,3.827615e-07,1.248222e-07,2.936553e-07
5.660000e-11,2.709130e-06,2.057949e-07,2.709477e-08,2.789405e-07
5.680000e-11,2.682617e-06,5.632545e-09,-6.824600e-08,2.263510e-07
5.700000e-11,2.647445e-06,-1.890229e-07,-1.514422e-07,1.440187e-07
5.720000e-11,2.608471e-06,-3.509366e-07,-2.145823e-07,4.451701e-08
5.740000e-11,2.570942e-06,-4.582319e-07,-2.521201e-07,-5.709321e-08
5.760000e-11,2.539775e-06,-4.974042e-07,-2.611876e-07,-1.455830e-07
5.780000e-11,2.518908e-06,-4.650320e-07,-2.417200e-07,-2.078765e-07
5.800000e-11,2.510798e-06,-3.679687e-07,-1.964036e-07,-2.350137e-07
5.820000e-11,2.516146e-06,-2.220324e-07,-1.304425e-07,-2.234567e-07
5.840000e-11,2.533856e-06,-4.943551e-08,-5.113093e-08,-1.755458e-07
5.860000e-11,2.561249e-06,1.246253e-07,3.277485e-08,-9.904937e-08
5.880000e-11,2.594474e-06,2.756906e-07,1.118737e-07,-5.892710e-09
5.900000e-11,2.629058e-06,3.835117e-07,1.770805e-07,8.972493e-08
5.920000e-11,2.660517e-06,4.347765e-07,2.206478e-07,1.735222e-07
5.940000e-11,2.684935e-06,4.247167e-07,2.371329e-07,2.332945e-07
5.960000e-11,2.699451e-06,3.574106e-07,2.241753e-07,2.607099e-07
5.980000e-11,2.702575e-06,2.447998e-07,1.829536e-07,2.524743e-07
6.000000e-11,2.694320e-06,1.046234e-07,1.182199e-07,2.107046e-07
6.020000e-11,2.676130e-06,-4.237457e-08,3.785958e-08,1.424713e-07
6.040000e-11,2.650632e-06,-1.755255e-07,-4.800640e-08,5.860380e-08
6.060000e-11,2.621254e-06,-2.771433e-07,-1.282835e-07,-2.804024e-08
6.080000e-11,2.591761e-06,-3.348494e-07,-1.923730e-07,-1.045626e-07
6.100000e-11,2.565778e-06,-3.430146e-07,-2.316427e-07,-1.599592e-07
6.120000e-11,2.546356e-06,-3.031633e-07,-2.406800e-07,-1.867093e-07
6.140000e-11,2.535629e-06,-2.233456e-07,-2.181279e-07,-1.817905e-07
6.160000e-11,2.534609e-06,-1.166346e-07,-1.669612e-07,-1.469818e-07
6.180000e-11,2.543109e-06,9.835226e-10,-9.414026e-08,-8.843592e-08
6.200000e-11,2.559826e-06,1.129874e-07,-9.675587e-09,-1.560801e-08
6.220000e-11,2.582532e-06,2.046169e-07,7.477043e-08,6.027214e-08
6.240000e-11,2.608372e-06,2.647724e-07,1.475431e-07,1.279384e-07
6.260000e-11,2.634212e-06,2.872814e-07,1.986688e-07,1.777666e-07
6.280000e-11,2.656998e-06,2.714042e-07,2.212886e-07,2.031418e-07
6.300000e-11,2.674102e-06,2.215664e-07,2.126351e-07,2.013223e-07
6.320000e-11,2.683602e-06,1.464144e-07,1.744013e-07,1.736882e-07
6.340000e-11,2.684481e-06,5.737474e-08,1.124509e-07,1.253657e-07
6.360000e-11,2.676730e-06,-3.304772e-08,3.591530e-08,6.430737e-08
6.380000e-11,2.661335e-06,-1.129871e-07,-4.417977e-08,-8.324894e-12
6.400000e-11,2.640162e-06,-1.727188e-07,-1.165443e-07,-5.804765e-08
6.420000e-11,2.615749e-06,-2.057684e-07,-1.712616e-07,-1.016334e-07
6.440000e-11,2.591020e-06,-2.095148e-07,-2.011870e-07,-1.250897e-07
6.460000e-11,2.568953e-06,-1.852535e-07,-2.029029e-07,-1.259612e-07
6.480000e-11,2.552241e-06,-1.377562e-07,-1.770989e-07,-1.052190e-07
6.500000e-11,2.542966e-06,-7.442728e-08,-1.283381e-07,-6.694816e-08
6.520000e-11,2.542341e-06,-4.195334e-09,-6.426384e-08,-1.758960e-08
6.540000e-11,2.550546e-06,6.370072e-08,5.613147e-09,3.512882e-08
6.560000e-11,2.566669e-06,1.208741e-07,7.135256e-08,8.339539e-08
6.580000e-11,2.588797e-06,1.607653e-07,1.240231e-07,1.204661e-07
6.600000e-11,2.614215e-06,1.793286e-07,1.569296e-07,1.415957e-07
6.620000e-11,2.639728e-06,1.753698e-07,1.664579e-07,1.446221e-07
6.640000e-11,2.662050e-06,1.505239e-07,1.524321e-07,1.301366e-07
6.660000e-11,2.678229e-06,1.088981e-07,1.179584e-07,1.012376e-07
6.680000e-11,2.686044e-06,5.644558e-08,6.880766e-08,6.293032e-08
6.700000e-11,2.684320e-06,1.575834e-10,1.245362e-08,2.128114e-08
6.720000e-11,2.673121e-06,-5.282454e-08,-4.307117e-08,-1.753258e-08
6.740000e-11,2.653779e-06,-9.607214e-08,-9.032568e-08,-4.812952e-08
