time,"I(RIN1)","I(LQ|XBFR2)","I(LQ|XBFR3)","I(LQ|XBFR4)","I(LQ|XBFR5)","I(LQ|XBFR6)","I(LQ|XBFR7)","I(LQ|XBFR8)"
0.000000e+00,-1.821702e-08,7.742533e-06,8.186414e-06,8.282887e-06,8.130929e-06,7.394580e-06,5.113461e-06,3.958548e-07
2.000000e-13,-1.029961e-06,8.837887e-06,9.344963e-06,9.454988e-06,9.281074e-06,8.439705e-06,5.836091e-06,4.522000e-07
4.000000e-13,-2.065726e-06,1.082454e-05,1.144570e-05,1.158016e-05,1.136660e-05,1.033590e-05,7.149127e-06,5.545883e-07
6.000000e-13,-3.102977e-06,1.398640e-05,1.478768e-05,1.496059e-05,1.468455e-05,1.335584e-05,9.245983e-06,7.182466e-07
8.000000e-13,-4.148790e-06,1.865638e-05,1.971906e-05,1.994734e-05,1.958107e-05,1.782178e-05,1.236327e-05,9.623448e-07
1.000000e-12,-5.206612e-06,2.524284e-05,2.666017e-05,2.696267e-05,2.647510e-05,2.413473e-05,1.681511e-05,1.313494e-06
1.200000e-12,-5.294840e-06,3.418836e-05,3.604912e-05,3.644268e-05,3.580573e-05,3.274283e-05,2.300384e-05,1.808790e-06
1.400000e-12,-5.380601e-06,4.581617e-05,4.816378e-05,4.865392e-05,4.785784e-05,4.400854e-05,3.139246e-05,2.499085e-06
1.600000e-12,-5.479599e-06,6.002098e-05,6.278377e-05,6.335013e-05,6.242740e-05,5.792061e-05,4.239391e-05,3.452471e-06
1.800000e-12,-5.566849e-06,7.587912e-05,7.881110e-05,7.939704e-05,7.843962e-05,7.369551e-05,5.611289e-05,4.757247e-06
2.000000e-12,-5.607136e-06,9.150931e-05,9.421350e-05,9.473429e-05,9.388038e-05,8.956805e-05,7.194850e-05,6.523296e-06
2.200000e-12,-5.564928e-06,1.044861e-04,1.065318e-04,1.069009e-04,1.062922e-04,1.031258e-04,8.830683e-05,8.881800e-06
2.400000e-12,-5.427384e-06,1.126157e-04,1.136760e-04,1.138328e-04,1.135693e-04,1.120746e-04,1.028115e-04,1.198449e-05
2.600000e-12,-5.214703e-06,1.146252e-04,1.145694e-04,1.144969e-04,1.146086e-04,1.149716e-04,1.130201e-04,1.600222e-05
2.800000e-12,-4.970901e-06,1.105087e-04,1.094293e-04,1.091564e-04,1.095982e-04,1.116281e-04,1.172159e-04,2.112090e-05
3.000000e-12,-4.747225e-06,1.014684e-04,9.963852e-05,9.922955e-05,9.989874e-05,1.031065e-04,1.149117e-04,2.753285e-05
3.200000e-12,-4.586089e-06,8.948657e-05,8.726553e-05,8.679835e-05,8.756952e-05,9.133304e-05,1.069409e-04,3.542112e-05
3.400000e-12,-4.508552e-06,7.671168e-05,7.444066e-05,7.398569e-05,7.474495e-05,7.848618e-05,9.513504e-05,4.493032e-05
3.600000e-12,-4.510815e-06,6.493757e-05,6.287169e-05,6.247936e-05,6.314491e-05,6.644066e-05,8.172079e-05,5.611221e-05
3.800000e-12,-4.571935e-06,5.535956e-05,5.365060e-05,5.334949e-05,5.387480e-05,5.647975e-05,6.871758e-05,6.883584e-05
4.000000e-12,-4.666399e-06,4.859831e-05,4.731421e-05,4.711610e-05,4.748185e-05,4.929067e-05,5.758254e-05,8.266973e-05
4.200000e-12,-4.773633e-06,4.486785e-05,4.402631e-05,4.393321e-05,4.413582e-05,4.512540e-05,4.915656e-05,9.678205e-05
4.400000e-12,-4.881479e-06,4.416197e-05,4.376064e-05,4.377039e-05,4.381266e-05,4.399374e-05,4.380692e-05,1.099433e-04
4.600000e-12,-4.985145e-06,4.638170e-05,4.641659e-05,4.652556e-05,4.641190e-05,4.580380e-05,4.162463e-05,1.207028e-04
4.800000e-12,-5.084193e-06,5.137116e-05,5.183970e-05,5.204208e-05,5.177922e-05,5.041251e-05,4.257843e-05,1.277189e-04
5.000000e-12,-5.179141e-06,5.885263e-05,5.973991e-05,6.002353e-05,5.962688e-05,5.757457e-05,4.658133e-05,1.301202e-04
5.200000e-12,-5.268129e-06,6.828139e-05,6.953288e-05,6.987333e-05,6.937656e-05,6.680330e-05,5.345535e-05,1.277387e-04
5.400000e-12,-5.343944e-06,7.870516e-05,8.020088e-05,8.055823e-05,8.001946e-05,7.721582e-05,6.279910e-05,1.211228e-04
5.600000e-12,-5.392870e-06,8.877130e-05,9.032391e-05,9.064699e-05,9.014369e-05,8.750429e-05,7.381086e-05,1.113403e-04
5.800000e-12,-5.397935e-06,9.696437e-05,9.835099e-05,9.858905e-05,9.820118e-05,9.614025e-05,8.520050e-05,9.967251e-05
6.000000e-12,-5.347103e-06,1.019883e-04,1.030017e-04,1.031178e-04,1.029074e-04,1.017523e-04,9.533512e-05,8.732147e-05
6.200000e-12,-5.241595e-06,1.031118e-04,1.036082e-04,1.035885e-04,1.035843e-04,1.034946e-04,1.026140e-04,7.522156e-05
6.400000e-12,-5.097975e-06,1.003410e-04,1.002683e-04,1.001243e-04,1.003168e-04,1.012549e-04,1.058980e-04,6.397621e-05
6.600000e-12,-4.943083e-06,9.437502e-05,9.377425e-05,9.353781e-05,9.388508e-05,9.564288e-05,1.048029e-04,5.389130e-05
6.800000e-12,-4.805499e-06,8.637434e-05,8.535589e-05,8.506931e-05,8.551098e-05,8.778035e-05,9.976167e-05,4.505544e-05
7.000000e-12,-4.707239e-06,7.763811e-05,7.634311e-05,7.604823e-05,7.652201e-05,7.897942e-05,9.185089e-05,3.742430e-05
7.200000e-12,-4.658321e-06,6.931419e-05,6.787793e-05,6.760817e-05,6.806245e-05,7.043528e-05,8.245778e-05,3.088600e-05
7.400000e-12,-4.656150e-06,6.223238e-05,6.076155e-05,6.053872e-05,6.093817e-05,6.303539e-05,7.292309e-05,2.530216e-05
7.600000e-12,-4.689476e-06,5.687568e-05,5.544273e-05,5.527787e-05,5.560268e-05,5.731244e-05,6.428982e-05,2.053032e-05
7.800000e-12,-4.744253e-06,5.344658e-05,5.209695e-05,5.199338e-05,5.223491e-05,5.350291e-05,5.721285e-05,1.643544e-05
8.000000e-12,-4.808381e-06,5.196739e-05,5.073278e-05,5.068950e-05,5.084513e-05,5.164896e-05,5.200242e-05,1.289677e-05
8.200000e-12,-4.873915e-06,5.236606e-05,5.127767e-05,5.129188e-05,5.136112e-05,5.169098e-05,4.873448e-05,9.812715e-06
8.400000e-12,-4.937011e-06,5.452081e-05,5.361882e-05,5.368695e-05,5.366988e-05,5.352093e-05,4.736484e-05,7.104234e-06
8.600000e-12,-4.996628e-06,5.825737e-05,5.759424e-05,5.771143e-05,5.760959e-05,5.698737e-05,4.780903e-05,4.716281e-06
8.800000e-12,-5.052901e-06,6.330911e-05,6.294535e-05,6.310361e-05,6.292297e-05,6.185930e-05,4.997446e-05,2.616773e-06
9.000000e-12,-5.105730e-06,6.926629e-05,6.925800e-05,6.944435e-05,6.919884e-05,6.777126e-05,5.374689e-05,7.935072e-07
9.200000e-12,-5.153815e-06,7.555203e-05,7.593241e-05,7.612818e-05,7.584189e-05,7.418566e-05,5.894344e-05,-7.500304e-07
9.400000e-12,-5.194214e-06,8.145882e-05,8.221899e-05,8.240152e-05,8.210763e-05,8.040975e-05,6.525251e-05,-1.998964e-06
9.600000e-12,-5.222530e-06,8.625200e-05,8.732914e-05,8.747577e-05,8.721178e-05,8.568446e-05,7.218940e-05,-2.930980e-06
9.800000e-12,-5.233739e-06,8.931138e-05,9.059005e-05,9.068286e-05,9.048363e-05,8.932497e-05,7.909834e-05,-3.520188e-06
1.000000e-11,-5.223546e-06,9.026033e-05,9.158798e-05,9.161767e-05,9.150862e-05,9.086444e-05,8.521916e-05,-3.741433e-06
1.020000e-11,-5.189959e-06,8.903715e-05,9.024941e-05,9.021679e-05,9.020955e-05,9.014915e-05,8.981128e-05,-3.575358e-06
1.040000e-11,-5.134618e-06,8.588672e-05,8.683464e-05,8.674949e-05,8.684116e-05,8.735358e-05,9.229996e-05,-3.013788e-06
1.060000e-11,-5.063233e-06,8.127949e-05,8.185056e-05,8.172836e-05,8.190439e-05,8.291449e-05,9.239497e-05,-2.064492e-06
1.080000e-11,-4.984685e-06,7.578907e-05,7.591651e-05,7.577427e-05,7.601369e-05,7.741046e-05,9.014005e-05,-7.543849e-07
1.100000e-11,-4.908962e-06,6.997037e-05,6.962977e-05,6.948252e-05,6.976340e-05,7.142999e-05,8.587815e-05,8.691920e-07
1.120000e-11,-4.844729e-06,6.427253e-05,6.346969e-05,6.332830e-05,6.363194e-05,6.546813e-05,8.014868e-05,2.738789e-06
1.140000e-11,-4.797439e-06,5.900107e-05,5.775680e-05,5.762754e-05,5.794054e-05,5.987346e-05,7.355475e-05,4.768253e-06
1.160000e-11,-4.768540e-06,5.432304e-05,5.266027e-05,5.254547e-05,5.285987e-05,5.484421e-05,6.664307e-05,6.855101e-06
1.180000e-11,-4.755872e-06,5.029719e-05,4.823337e-05,4.813253e-05,4.844475e-05,5.045657e-05,5.982623e-05,8.884296e-06
1.200000e-11,-4.754909e-06,4.691035e-05,4.445543e-05,4.436617e-05,4.467570e-05,4.670430e-05,5.335633e-05,1.073399e-05
1.220000e-11,-4.760310e-06,4.410754e-05,4.126607e-05,4.118475e-05,4.149291e-05,4.353397e-05,4.734077e-05,1.228323e-05
1.240000e-11,-4.767273e-06,4.181101e-05,3.858637e-05,3.850828e-05,3.881756e-05,4.086841e-05,4.178135e-05,1.342071e-05
1.260000e-11,-4.772384e-06,3.992980e-05,3.632878e-05,3.624817e-05,3.656181e-05,3.861880e-05,3.661835e-05,1.405310e-05
1.280000e-11,-4.773877e-06,3.836392e-05,3.440052e-05,3.431062e-05,3.463239e-05,3.668929e-05,3.176694e-05,1.411196e-05
1.300000e-11,-4.771458e-06,3.700703e-05,3.270533e-05,3.259850e-05,3.293242e-05,3.497899e-05,2.714082e-05,1.355881e-05
1.320000e-11,-4.765894e-06,3.575012e-05,3.114622e-05,3.101423e-05,3.136420e-05,3.338449e-05,2.266480e-05,1.238914e-05
1.340000e-11,-4.758613e-06,3.448620e-05,2.962980e-05,2.946423e-05,2.983351e-05,3.180402e-05,1.828057e-05,1.063568e-05
1.360000e-11,-4.751418e-06,3.311497e-05,2.807094e-05,2.786358e-05,2.825430e-05,3.014220e-05,1.395060e-05,8.370875e-06
1.380000e-11,-4.746281e-06,3.154598e-05,2.639615e-05,2.613940e-05,2.655215e-05,2.831427e-05,9.662055e-06,5.707092e-06
1.400000e-11,-4.745092e-06,2.969974e-05,2.454480e-05,2.423209e-05,2.466559e-05,2.624860e-05,5.430164e-06,2.793121e-06
1.420000e-11,-4.749288e-06,2.750767e-05,2.246878e-05,2.209506e-05,2.254599e-05,2.388796e-05,1.298793e-06,-1.940619e-07
1.440000e-11,-4.759499e-06,2.491276e-05,2.013219e-05,1.969465e-05,2.015739e-05,2.119099e-05,-2.663543e-06,-3.061802e-06
1.460000e-11,-4.775449e-06,2.187303e-05,1.751278e-05,1.701181e-05,1.747818e-05,1.813539e-05,-6.371612e-06,-5.616988e-06
1.480000e-11,-4.796253e-06,1.836856e-05,1.460588e-05,1.404617e-05,1.450520e-05,1.472356e-05,-9.732764e-06,-7.682055e-06
1.500000e-11,-4.820948e-06,1.441140e-05,1.142995e-05,1.082153e-05,1.125943e-05,1.098936e-05,-1.265467e-05,-9.110239e-06
1.520000e-11,-4.848957e-06,1.005539e-05,8.031604e-06,7.390480e-06,7.791036e-06,7.003519e-06,-1.505013e-05,-9.799130e-06
1.540000e-11,-4.880199e-06,5.402201e-06,4.487666e-06,3.835668e-06,4.181237e-06,2.874458e-06,-1.683963e-05,-9.701761e-06
1.560000e-11,-4.914855e-06,6.000137e-07,9.027143e-07,2.665243e-07,5.395053e-07,-1.257127e-06,-1.795390e-05,-8.834241e-06
1.580000e-11,-4.952973e-06,-4.166248e-06,-2.597647e-06,-3.188270e-06,-3.003733e-06,-5.229273e-06,-1.833800e-05,-7.278537e-06
1.600000e-11,-4.994183e-06,-8.691399e-06,-5.876277e-06,-6.390698e-06,-6.307146e-06,-8.872467e-06,-1.795746e-05,-5.179073e-06
1.620000e-11,-5.037661e-06,-1.276873e-05,-8.794652e-06,-9.203598e-06,-9.229079e-06,-1.202266e-05,-1.680564e-05,-2.732401e-06
1.640000e-11,-5.082312e-06,-1.620630e-05,-1.122217e-05,-1.149970e-05,-1.163706e-05,-1.453139e-05,-1.491087e-05,-1.702525e-07
1.660000e-11,-5.126990e-06,-1.883787e-05,-1.304403e-05,-1.316917e-05,-1.341566e-05,-1.627289e-05,-1.234240e-05,2.262566e-06
1.680000e-11,-5.170532e-06,-2.052881e-05,-1.416790e-05,-1.412602e-05,-1.447315e-05,-1.714978e-05,-9.214157e-06,4.333063e-06
1.700000e-11,-5.211458e-06,-2.117957e-05,-1.452993e-05,-1.431415e-05,-1.474748e-05,-1.709911e-05,-5.685236e-06,5.844823e-06
1.720000e-11,-5.247424e-06,-2.073004e-05,-1.410057e-05,-1.371323e-05,-1.421225e-05,-1.610000e-05,-1.955152e-06,6.659723e-06
1.740000e-11,-5.274804e-06,-1.916727e-05,-1.289037e-05,-1.234445e-05,-1.288277e-05,-1.418262e-05,1.747736e-06,6.714009e-06
1.760000e-11,-5.288982e-06,-1.653672e-05,-1.095523e-05,-1.027561e-05,-1.082153e-05,-1.143686e-05,5.184380e-06,6.026758e-06
1.780000e-11,-5.285686e-06,-1.295507e-05,-8.400342e-06,-7.624051e-06,-8.142079e-06,-8.017743e-06,8.126710e-06,4.699427e-06
1.800000e-11,-5.262829e-06,-8.619527e-06,-5.380513e-06,-4.555673e-06,-5.009016e-06,-4.143845e-06,1.037817e-05,2.905861e-06
1.820000e-11,-5.221570e-06,-3.807197e-06,-2.094911e-06,-1.277764e-06,-1.631760e-06,-8.566701e-08,1.178955e-05,8.730966e-07
1.840000e-11,-5.165790e-06,1.141035e-06,1.225527e-06,1.975300e-06,1.749322e-06,3.856527e-06,1.226929e-05,-1.145494e-06
1.860000e-11,-5.100494e-06,5.852509e-06,4.337312e-06,4.962307e-06,4.883523e-06,7.381858e-06,1.179032e-05,-2.901642e-06
1.880000e-11,-5.030389e-06,9.963680e-06,7.007087e-06,7.457882e-06,7.533566e-06,1.021858e-05,1.039529e-05,-4.183960e-06
1.900000e-11,-4.959523e-06,1.315856e-05,9.033381e-06,9.273300e-06,9.497851e-06,1.214847e-05,8.200204e-06,-4.845454e-06
1.920000e-11,-4.891921e-06,1.519592e-05,1.026402e-05,1.027256e-05,1.062778e-05,1.302347e-05,5.393416e-06,-4.822808e-06
1.940000e-11,-4.832469e-06,1.592384e-05,1.060826e-05,1.038329e-05,1.083953e-05,1.277640e-05,2.225525e-06,-4.144786e-06
1.960000e-11,-4.787051e-06,1.528723e-05,1.004482e-05,9.603790e-06,1.012160e-05,1.142878e-05,-1.011866e-06,-2.928469e-06
1.980000e-11,-4.761415e-06,1.333504e-05,8.626891e-06,8.007041e-06,8.539647e-06,9.096898e-06,-4.016378e-06,-1.363361e-06
2.000000e-11,-4.759216e-06,1.022891e-05,6.483674e-06,5.740659e-06,6.237461e-06,5.992612e-06,-6.507982e-06,3.151698e-07
2.020000e-11,-4.780487e-06,6.246880e-06,3.815536e-06,3.019733e-06,3.431170e-06,2.412849e-06,-8.258557e-06,1.859663e-06
2.040000e-11,-4.821441e-06,1.771961e-06,8.803787e-07,1.096508e-07,3.933845e-07,-1.288031e-06,-9.121442e-06,3.050143e-06
2.060000e-11,-4.875575e-06,-2.754135e-06,-2.037688e-06,-2.707128e-06,-2.580682e-06,-4.746404e-06,-9.048024e-06,3.728929e-06
2.080000e-11,-4.936346e-06,-6.896171e-06,-4.666259e-06,-5.168662e-06,-5.212887e-06,-7.639418e-06,-8.087506e-06,3.822570e-06
2.100000e-11,-4.998598e-06,-1.028200e-05,-6.775446e-06,-7.062116e-06,-7.273321e-06,-9.718863e-06,-6.373924e-06,3.347018e-06
2.120000e-11,-5.058492e-06,-1.263378e-05,-8.195066e-06,-8.238192e-06,-8.596736e-06,-1.082438e-05,-4.107081e-06,2.398765e-06
2.140000e-11,-5.112480e-06,-1.377640e-05,-8.821238e-06,-8.615571e-06,-9.088036e-06,-1.088452e-05,-1.531653e-06,1.136950e-06
2.160000e-11,-5.156425e-06,-1.363748e-05,-8.619401e-06,-8.182549e-06,-8.724475e-06,-9.916817e-06,1.085657e-06,-2.404896e-07
2.180000e-11,-5.185789e-06,-1.225032e-05,-7.627279e-06,-6.998756e-06,-7.558090e-06,-8.029804e-06,3.482489e-06,-1.525369e-06
2.200000e-11,-5.196924e-06,-9.758893e-06,-5.955054e-06,-5.193502e-06,-5.715181e-06,-5.420685e-06,5.429093e-06,-2.530205e-06
2.220000e-11,-5.188529e-06,-6.414775e-06,-3.777373e-06,-2.955393e-06,-3.387002e-06,-2.359627e-06,6.752916e-06,-3.116341e-06
2.240000e-11,-5.162185e-06,-2.556116e-06,-1.314995e-06,-5.117526e-07,-8.094812e-07,8.410181e-07,7.353806e-06,-3.213220e-06
2.260000e-11,-5.121682e-06,1.431190e-06,1.190625e-06,1.897880e-06,1.764187e-06,3.865095e-06,7.208106e-06,-2.825348e-06
2.280000e-11,-5.071823e-06,5.160357e-06,3.503532e-06,4.047521e-06,4.091178e-06,6.427752e-06,6.364384e-06,-2.027454e-06
2.300000e-11,-5.017520e-06,8.286155e-06,5.415429e-06,5.745290e-06,5.961759e-06,8.300663e-06,4.934664e-06,-9.506125e-07
2.320000e-11,-4.963538e-06,1.053552e-05,6.762459e-06,6.848086e-06,7.215862e-06,9.327556e-06,3.082770e-06,2.379962e-07
2.340000e-11,-4.914559e-06,1.172607e-05,7.437370e-06,7.271726e-06,7.754635e-06,9.433618e-06,1.008687e-06,1.359669e-06
2.360000e-11,-4.875084e-06,1.177586e-05,7.397546e-06,6.997135e-06,7.547701e-06,8.630826e-06,-1.072064e-06,2.250546e-06
2.380000e-11,-4.848911e-06,1.070738e-05,6.667976e-06,6.071512e-06,6.635255e-06,7.017799e-06,-2.952240e-06,2.785760e-06
2.400000e-11,-4.838388e-06,8.645521e-06,5.337848e-06,4.602998e-06,5.123561e-06,4.771186e-06,-4.455345e-06,2.896920e-06
2.420000e-11,-4.843893e-06,5.807692e-06,3.550527e-06,2.748658e-06,3.173472e-06,2.127263e-06,-5.452272e-06,2.579973e-06
2.440000e-11,-4.863879e-06,2.483875e-06,1.488164e-06,6.974033e-07,9.832659e-07,-6.441937e-07,-5.870361e-06,1.893031e-06
2.460000e-11,-4.895415e-06,-9.931392e-07,-6.469420e-07,-1.349607e-06,-1.231838e-06,-3.269326e-06,-5.695934e-06,9.457151e-07
2.480000e-11,-4.934871e-06,-4.283889e-06,-2.652178e-06,-3.198723e-06,-3.261048e-06,-5.498206e-06,-4.972274e-06,-1.178834e-07
2.500000e-11,-4.978421e-06,-7.078714e-06,-4.343870e-06,-4.681930e-06,-4.918150e-06,-7.128199e-06,-3.793857e-06,-1.140470e-06
2.520000e-11,-5.022275e-06,-9.128226e-06,-5.574165e-06,-5.671886e-06,-6.058525e-06,-8.021045e-06,-2.296361e-06,-1.974531e-06
2.540000e-11,-5.062742e-06,-1.026376e-05,-6.243783e-06,-6.092491e-06,-6.591368e-06,-8.113148e-06,-6.420747e-07,-2.503704e-06
2.560000e-11,-5.096337e-06,-1.040742e-05,-6.309311e-06,-5.924049e-06,-6.486045e-06,-7.419005e-06,9.980701e-07,-2.659006e-06
2.580000e-11,-5.120042e-06,-9.573833e-06,-5.784743e-06,-5.202807e-06,-5.772496e-06,-6.027916e-06,2.463006e-06,-2.427299e-06
2.600000e-11,-5.131696e-06,-7.866178e-06,-4.737897e-06,-4.015475e-06,-4.536372e-06,-4.094196e-06,3.617527e-06,-1.851185e-06
2.620000e-11,-5.130371e-06,-5.466949e-06,-3.282615e-06,-2.489622e-06,-2.909749e-06,-1.821317e-06,4.363924e-06,-1.021089e-06
2.640000e-11,-5.116570e-06,-2.622094e-06,-1.567445e-06,-7.807704e-07,-1.058060e-06,5.590848e-07,4.648890e-06,-6.116557e-08
2.660000e-11,-5.092134e-06,3.827978e-07,2.387676e-07,9.430051e-07,8.361711e-07,2.811372e-06,4.466152e-06,8.890119e-07
2.680000e-11,-5.059915e-06,3.252881e-06,1.963489e-06,2.517722e-06,2.591559e-06,4.720221e-06,3.855091e-06,1.694628e-06
2.700000e-11,-5.023346e-06,5.716092e-06,3.447532e-06,3.799516e-06,4.045908e-06,6.111675e-06,2.895325e-06,2.244843e-06
2.720000e-11,-4.986040e-06,7.550623e-06,4.560188e-06,4.677925e-06,5.071521e-06,6.868353e-06,1.697363e-06,2.468085e-06
2.740000e-11,-4.951495e-06,8.603614e-06,5.210445e-06,5.084903e-06,5.585889e-06,6.937816e-06,3.901485e-07,2.341087e-06
2.760000e-11,-4.922856e-06,8.800543e-06,5.353436e-06,4.999053e-06,5.557140e-06,6.334569e-06,-8.928992e-07,1.890596e-06
2.780000e-11,-4.902675e-06,8.147460e-06,4.992339e-06,4.445486e-06,5.004734e-06,5.136612e-06,-2.027501e-06,1.188001e-06
2.800000e-11,-4.892635e-06,6.728192e-06,4.176380e-06,3.491934e-06,3.996124e-06,3.477035e-06,-2.910224e-06,3.380400e-07
2.820000e-11,-4.893328e-06,4.696743e-06,2.995363e-06,2.241497e-06,2.639725e-06,1.530660e-06,-3.467333e-06,-5.367170e-07
2.840000e-11,-4.904170e-06,2.263485e-06,1.570787e-06,8.222752e-07,1.074239e-06,-5.038911e-07,-3.660311e-06,-1.313508e-06
2.860000e-11,-4.923549e-06,-3.257511e-07,4.381731e-08,-6.255278e-07,-5.452301e-07,-2.425057e-06,-3.487832e-06,-1.886695e-06
2.880000e-11,-4.949140e-06,-2.815959e-06,-1.438876e-06,-1.963719e-06,-2.062934e-06,-4.049233e-06,-2.984155e-06,-2.182207e-06
2.900000e-11,-4.978263e-06,-4.970284e-06,-2.739653e-06,-3.069631e-06,-3.337985e-06,-5.228601e-06,-2.214159e-06,-2.166980e-06
2.920000e-11,-5.008168e-06,-6.593475e-06,-3.742839e-06,-3.847295e-06,-4.257498e-06,-5.863828e-06,-1.265563e-06,-1.852221e-06
2.940000e-11,-5.036204e-06,-7.548389e-06,-4.364634e-06,-4.235232e-06,-4.746009e-06,-5.911099e-06,-2.392424e-07,-1.290353e-06
2.980000e-11,-5.077313e-06,-7.244446e-06,-4.322314e-06,-3.789689e-06,-4.343435e-06,-4.350497e-06,1.640059e-06,2.147432e-07
3.000000e-11,-5.086816e-06,-6.055433e-06,-3.688619e-06,-3.025472e-06,-3.517399e-06,-2.925984e-06,2.317692e-06,9.435695e-07
3.020000e-11,-5.087719e-06,-4.329226e-06,-2.729475e-06,-2.001539e-06,-2.382506e-06,-1.260998e-06,2.738159e-06,1.521270e-06
3.040000e-11,-5.080188e-06,-2.246192e-06,-1.544609e-06,-8.235148e-07,-1.055646e-06,4.743328e-07,2.873062e-06,1.873240e-06
3.060000e-11,-5.065266e-06,-1.763829e-08,-2.521945e-07,3.917645e-07,3.311194e-07,2.108199e-06,2.722959e-06,1.958656e-06
3.080000e-11,-5.044700e-06,2.136499e-06,1.023016e-06,1.527975e-06,1.643929e-06,3.484637e-06,2.315877e-06,1.774929e-06
3.100000e-11,-5.020703e-06,4.010627e-06,2.161900e-06,2.480519e-06,2.760264e-06,4.478387e-06,1.703301e-06,1.356677e-06
3.120000e-11,-4.995693e-06,5.433586e-06,3.062096e-06,3.166013e-06,3.580324e-06,5.005648e-06,9.541448e-07,7.695960e-07
3.140000e-11,-4.972078e-06,6.283528e-06,3.646964e-06,3.529228e-06,4.035574e-06,5.030275e-06,1.473227e-07,1.003126e-07
3.160000e-11,-4.952051e-06,6.496909e-06,3.871712e-06,3.547115e-06,4.093984e-06,4.565514e-06,-6.363357e-07,-5.563185e-07
3.180000e-11,-4.937403e-06,6.072001e-06,3.726432e-06,3.229807e-06,3.761825e-06,3.671445e-06,-1.322019e-06,-1.110650e-06
3.200000e-11,-4.929342e-06,5.067406e-06,3.235962e-06,2.618625e-06,3.082062e-06,2.448224e-06,-1.847913e-06,-1.490505e-06
3.220000e-11,-4.928373e-06,3.595654e-06,2.456665e-06,1.781275e-06,2.129453e-06,1.025433e-06,-2.170559e-06,-1.650547e-06
3.240000e-11,-4.934260e-06,1.811794e-06,1.470371e-06,8.046487e-07,1.002707e-06,-4.515607e-07,-2.268136e-06,-1.577514e-06
3.260000e-11,-4.946104e-06,-1.025581e-07,3.760034e-07,-2.140852e-07,-1.856125e-07,-1.836706e-06,-2.141513e-06,-1.290772e-06
3.280000e-11,-4.962494e-06,-1.958146e-06,-7.202939e-07,-1.177136e-06,-1.320387e-06,-2.997906e-06,-1.813113e-06,-8.383488e-07
3.300000e-11,-4.981692e-06,-3.577480e-06,-1.715479e-06,-1.995464e-06,-2.295171e-06,-3.829510e-06,-1.323815e-06,-2.891779e-07
3.320000e-11,-5.001817e-06,-4.812073e-06,-2.519288e-06,-2.596905e-06,-3.022134e-06,-4.261496e-06,-7.282513e-07,2.772445e-07
3.340000e-11,-5.020996e-06,-5.555579e-06,-3.062300e-06,-2.932331e-06,-3.439763e-06,-4.264818e-06,-8.895190e-08,7.822895e-07
3.360000e-11,-5.037499e-06,-5.752000e-06,-3.301700e-06,-2.979388e-06,-3.517752e-06,-3.852793e-06,5.300610e-07,1.159082e-06
3.380000e-11,-5.049878e-06,-5.398964e-06,-3.224355e-06,-2.743618e-06,-3.258843e-06,-3.078604e-06,1.069571e-06,1.361317e-06
3.400000e-11,-5.057092e-06,-4.546377e-06,-2.847098e-06,-2.256990e-06,-2.697605e-06,-2.029132e-06,1.480715e-06,1.368824e-06
3.420000e-11,-5.058617e-06,-3.290635e-06,-2.214306e-06,-1.574037e-06,-1.896340e-06,-8.155937e-07,1.729250e-06,1.189250e-06
3.440000e-11,-5.054499e-06,-1.764614e-06,-1.393024e-06,-7.659973e-07,-9.384759e-07,4.381369e-07,1.798210e-06,8.558053e-07
3.460000e-11,-5.045340e-06,-1.239700e-07,-4.660766e-07,8.648390e-08,7.996670e-08,1.608255e-06,1.688781e-06,4.215645e-07
3.480000e-11,-5.032216e-06,1.468915e-06,4.761832e-07,9.013402e-07,1.059983e-06,2.583320e-06,1.419422e-06,-4.874992e-08
3.500000e-11,-5.016542e-06,2.861418e-06,1.344678e-06,1.602952e-06,1.909240e-06,3.274769e-06,1.023377e-06,-4.882738e-07
3.520000e-11,-4.999917e-06,3.925471e-06,2.060024e-06,2.129092e-06,2.550757e-06,3.624674e-06,5.448413e-07,-8.374251e-07
3.540000e-11,-4.983966e-06,4.569035e-06,2.559712e-06,2.436306e-06,2.929742e-06,3.610190e-06,3.420151e-08,-1.051913e-06
3.560000e-11,-4.970184e-06,4.743407e-06,2.803406e-06,2.503293e-06,3.018037e-06,3.244558e-06,-4.571633e-07,-1.108251e-06
3.580000e-11,-4.959801e-06,4.446200e-06,2.775966e-06,2.332083e-06,2.815915e-06,2.574716e-06,-8.819692e-07,-1.006111e-06
3.600000e-11,-4.953676e-06,3.720159e-06,2.488066e-06,1.947036e-06,2.351209e-06,1.675797e-06,-1.201493e-06,-7.673205e-07
3.620000e-11,-4.952217e-06,2.648032e-06,1.974457e-06,1.391811e-06,1.675937e-06,6.430062e-07,-1.389002e-06,-4.318228e-07
3.640000e-11,-4.955356e-06,1.343778e-06,1.290075e-06,7.246307e-07,8.607391e-07,-4.183515e-07,-1.431865e-06,-5.127216e-08
3.660000e-11,-4.962589e-06,-5.926013e-08,5.043524e-07,1.230665e-08,-1.237876e-08,-1.403622e-06,-1.332198e-06,3.187373e-07
3.680000e-11,-4.973044e-06,-1.422079e-06,-3.057313e-07,-6.763900e-07,-8.582571e-07,-2.219137e-06,-1.106058e-06,6.266693e-07
