time,"I(RX1)","I(RX2)","I(RIN1)","I(RIN2)","I(LTEST)","I(LQ|X1)","I(LQ|X2)"
0.000000e+00,-1.743801e-11,-3.810778e-15,-8.599776e-10,-8.599776e-10,1.535121e-09,3.915260e-07,4.092998e-07
2.000000e-13,-2.836526e-08,1.549339e-08,-9.789531e-07,-9.789531e-07,9.401356e-11,4.423956e-07,4.628822e-07
4.000000e-13,-5.574165e-08,2.893788e-08,-1.983843e-06,-1.983843e-06,-2.538897e-09,5.345528e-07,5.600483e-07
6.000000e-13,-7.977116e-08,4.070773e-08,-2.980192e-06,-2.980192e-06,-5.966804e-09,6.814455e-07,7.149781e-07
8.000000e-13,-1.029840e-07,5.216702e-08,-3.973474e-06,-3.973474e-06,-9.647423e-09,8.996162e-07,9.451849e-07
1.000000e-12,-1.223995e-07,6.118252e-08,-4.963466e-06,-4.963466e-06,-1.253131e-08,1.211896e-06,1.274785e-06
1.200000e-12,-1.326592e-07,6.489381e-08,-4.972445e-06,-4.972445e-06,-1.291443e-08,1.650175e-06,1.737325e-06
1.400000e-12,-1.305457e-07,6.206553e-08,-4.949384e-06,-4.949384e-06,-8.507298e-09,2.258549e-06,2.379003e-06
1.600000e-12,-1.168782e-07,5.373377e-08,-4.927904e-06,-4.927904e-06,3.397830e-09,3.097519e-06,3.262972e-06
1.800000e-12,-9.605710e-08,4.272852e-08,-4.900314e-06,-4.900314e-06,2.578555e-08,4.249872e-06,4.475356e-06
2.000000e-12,-7.430101e-08,3.262229e-08,-4.863899e-06,-4.863899e-06,6.189435e-08,5.828733e-06,6.133464e-06
2.200000e-12,-5.736116e-08,2.651965e-08,-4.815960e-06,-4.815960e-06,1.153374e-07,7.987914e-06,8.396240e-06
2.400000e-12,-4.835526e-08,2.606034e-08,-4.753740e-06,-4.753740e-06,1.902679e-07,1.093386e-05,1.147608e-05
2.600000e-12,-4.624457e-08,3.092209e-08,-4.675714e-06,-4.675714e-06,2.912810e-07,1.493678e-05,1.564919e-05
2.800000e-12,-4.548954e-08,3.893835e-08,-4.584405e-06,-4.584405e-06,4.224340e-07,2.033480e-05,2.125752e-05
3.000000e-12,-3.796594e-08,4.674179e-08,-4.491039e-06,-4.491039e-06,5.844682e-07,2.751731e-05,2.868720e-05
3.200000e-12,-1.891855e-08,5.067215e-08,-4.419803e-06,-4.419803e-06,7.696855e-07,3.686251e-05,3.829683e-05
3.400000e-12,4.329376e-09,4.759411e-08,-4.404851e-06,-4.404851e-06,9.563318e-07,4.859431e-05,5.026168e-05
3.600000e-12,1.166636e-08,3.541878e-08,-4.474583e-06,-4.474583e-06,1.108603e-06,6.253888e-05,6.432240e-05
3.800000e-12,-1.318617e-08,1.395449e-08,-4.632787e-06,-4.632787e-06,1.187998e-06,7.784421e-05,7.952201e-05
4.000000e-12,-6.420054e-08,-1.241177e-08,-4.854220e-06,-4.854220e-06,1.170544e-06,9.287536e-05,9.415603e-05
4.200000e-12,-1.155045e-07,-3.228772e-08,-5.095147e-06,-5.095147e-06,1.056847e-06,1.055093e-04,1.061227e-04
4.400000e-12,-1.416430e-07,-3.256111e-08,-5.308168e-06,-5.308168e-06,8.709005e-07,1.137460e-04,1.135383e-04
4.600000e-12,-1.362731e-07,-9.367033e-09,-5.456510e-06,-5.456510e-06,6.516094e-07,1.163055e-04,1.152911e-04
4.800000e-12,-1.152103e-07,2.767220e-08,-5.524800e-06,-5.524800e-06,4.404895e-07,1.129714e-04,1.113305e-04
5.000000e-12,-1.026835e-07,6.143932e-08,-5.520750e-06,-5.520750e-06,2.694309e-07,1.046045e-04,1.026309e-04
5.200000e-12,-1.132237e-07,7.786415e-08,-5.466772e-06,-5.466772e-06,1.539278e-07,9.283855e-05,9.086071e-05
5.400000e-12,-1.435654e-07,7.407753e-08,-5.388093e-06,-5.388093e-06,9.430244e-08,7.958174e-05,7.788693e-05
5.600000e-12,-1.774241e-07,5.872874e-08,-5.304390e-06,-5.304390e-06,8.217687e-08,6.653011e-05,6.532171e-05
5.800000e-12,-1.960694e-07,4.489660e-08,-5.227060e-06,-5.227060e-06,1.073572e-07,5.487408e-05,5.426788e-05
6.000000e-12,-1.873583e-07,4.195258e-08,-5.160386e-06,-5.160386e-06,1.620997e-07,4.524199e-05,4.528898e-05
6.200000e-12,-1.501614e-07,5.166236e-08,-5.104113e-06,-5.104113e-06,2.423616e-07,3.780952e-05,3.852641e-05
6.400000e-12,-9.407086e-08,6.901622e-08,-5.055792e-06,-5.055792e-06,3.470589e-07,3.247101e-05,3.386514e-05
6.600000e-12,-3.536802e-08,8.560244e-08,-5.012341e-06,-5.012341e-06,4.764543e-07,2.899791e-05,3.108192e-05
6.800000e-12,9.079361e-09,9.344631e-08,-4.970853e-06,-4.970853e-06,6.302213e-07,2.715233e-05,2.994993e-05
7.000000e-12,2.768867e-08,8.809397e-08,-4.928960e-06,-4.928960e-06,8.050930e-07,2.675345e-05,3.029980e-05
7.200000e-12,1.768512e-08,7.018555e-08,-4.885039e-06,-4.885039e-06,9.918715e-07,2.770626e-05,3.204507e-05
7.400000e-12,-1.453734e-08,4.506750e-08,-4.838471e-06,-4.838471e-06,1.172410e-06,3.000276e-05,3.517896e-05
7.600000e-12,-5.556127e-08,2.059822e-08,-4.789953e-06,-4.789953e-06,1.318702e-06,3.370120e-05,3.974451e-05
7.800000e-12,-8.868707e-08,4.030882e-09,-4.741689e-06,-4.741689e-06,1.396705e-06,3.888420e-05,4.577767e-05
8.000000e-12,-9.901540e-08,-8.278712e-10,-4.697313e-06,-4.697313e-06,1.375313e-06,4.559480e-05,5.322597e-05
8.200000e-12,-7.917154e-08,4.771358e-09,-4.661720e-06,-4.661720e-06,1.237455e-06,5.375434e-05,6.185622e-05
8.400000e-12,-3.356640e-08,1.473437e-08,-4.641339e-06,-4.641339e-06,9.887503e-07,6.307684e-05,7.118107e-05
8.600000e-12,2.102572e-08,2.059129e-08,-4.644509e-06,-4.644509e-06,6.601378e-07,7.300534e-05,8.044443e-05
8.800000e-12,6.001590e-08,1.603012e-08,-4.679988e-06,-4.679988e-06,3.025950e-07,8.270384e-05,8.869800e-05
9.000000e-12,6.122800e-08,1.420539e-09,-4.752410e-06,-4.752410e-06,-2.570951e-08,9.114179e-05,9.497042e-05
9.200000e-12,1.747532e-08,-1.530157e-08,-4.857663e-06,-4.857663e-06,-2.755303e-07,9.728306e-05,9.848238e-05
9.400000e-12,-5.699877e-08,-2.312033e-08,-4.982460e-06,-4.982460e-06,-4.187815e-07,1.003271e-04,9.882930e-05
9.600000e-12,-1.326004e-07,-1.498646e-08,-5.108434e-06,-5.108434e-06,-4.522643e-07,9.990556e-05,9.606436e-05
9.800000e-12,-1.800096e-07,7.744461e-09,-5.217821e-06,-5.217821e-06,-3.931819e-07,9.615582e-05,9.065642e-05
1.000000e-11,-1.854623e-07,3.647792e-08,-5.298084e-06,-5.298084e-06,-2.697725e-07,8.965228e-05,8.334503e-05
1.020000e-11,-1.565436e-07,6.086316e-08,-5.344383e-06,-5.344383e-06,-1.111040e-07,8.122972e-05,7.494795e-05
1.040000e-11,-1.159727e-07,7.456039e-08,-5.359749e-06,-5.359749e-06,6.065132e-08,7.176730e-05,6.618520e-05
1.060000e-11,-8.848472e-08,7.776811e-08,-5.353107e-06,-5.353107e-06,2.336656e-07,6.200210e-05,5.756536e-05
1.080000e-11,-8.892305e-08,7.573508e-08,-5.335842e-06,-5.335842e-06,4.056511e-07,5.241851e-05,4.934946e-05
1.100000e-11,-1.168094e-07,7.500373e-08,-5.318146e-06,-5.318146e-06,5.802222e-07,4.322696e-05,4.158092e-05
1.120000e-11,-1.579500e-07,7.982722e-08,-5.306188e-06,-5.306188e-06,7.623140e-07,3.441881e-05,3.415679e-05
1.140000e-11,-1.908763e-07,9.033063e-08,-5.300827e-06,-5.300827e-06,9.543275e-07,2.586876e-05,2.691341e-05
1.160000e-11,-1.954700e-07,1.027118e-07,-5.298304e-06,-5.298304e-06,1.154161e-06,1.744911e-05,1.970381e-05
1.180000e-11,-1.613440e-07,1.109261e-07,-5.292844e-06,-5.292844e-06,1.355500e-06,9.117408e-06,1.245019e-05
1.200000e-11,-9.330476e-08,1.090393e-07,-5.279926e-06,-5.279926e-06,1.549658e-06,9.477247e-07,5.163594e-06
1.220000e-11,-1.117568e-08,9.355371e-08,-5.258306e-06,-5.258306e-06,1.727612e-06,-6.899135e-06,-2.066851e-06
1.240000e-11,5.698718e-08,6.517147e-08,-5.229701e-06,-5.229701e-06,1.881194e-06,-1.424004e-05,-9.103648e-06
1.260000e-11,8.589591e-08,2.937863e-08,-5.196816e-06,-5.196816e-06,2.003362e-06,-2.092704e-05,-1.579438e-05
1.280000e-11,6.338234e-08,-4.771154e-09,-5.161333e-06,-5.161333e-06,2.088023e-06,-2.686843e-05,-2.199644e-05
1.300000e-11,-4.532145e-09,-2.763168e-08,-5.123086e-06,-5.123086e-06,2.129865e-06,-3.201121e-05,-2.758772e-05
1.320000e-11,-9.604896e-08,-3.257685e-08,-5.080608e-06,-5.080608e-06,2.124344e-06,-3.630476e-05,-3.246520e-05
1.340000e-11,-1.824709e-07,-1.861454e-08,-5.032447e-06,-5.032447e-06,2.067814e-06,-3.967163e-05,-3.653747e-05
1.360000e-11,-2.396698e-07,9.199138e-09,-4.978417e-06,-4.978417e-06,1.957728e-06,-4.200213e-05,-3.971725e-05
1.380000e-11,-2.569154e-07,4.175507e-08,-4.920108e-06,-4.920108e-06,1.793012e-06,-4.317332e-05,-4.191764e-05
1.400000e-11,-2.389935e-07,6.946621e-08,-4.860540e-06,-4.860540e-06,1.574818e-06,-4.307954e-05,-4.305257e-05
1.420000e-11,-2.009659e-07,8.586954e-08,-4.803397e-06,-4.803397e-06,1.307801e-06,-4.165733e-05,-4.303979e-05
1.440000e-11,-1.588035e-07,8.962924e-08,-4.752520e-06,-4.752520e-06,1.001550e-06,-3.889367e-05,-4.180449e-05
1.460000e-11,-1.211788e-07,8.403567e-08,-4.712025e-06,-4.712025e-06,6.709933e-07,-3.481867e-05,-3.928293e-05
1.480000e-11,-8.674508e-08,7.430682e-08,-4.686637e-06,-4.686637e-06,3.347321e-07,-2.949672e-05,-3.542902e-05
1.500000e-11,-4.802796e-08,6.411654e-08,-4.681113e-06,-4.681113e-06,1.167230e-08,-2.303502e-05,-3.022965e-05
1.520000e-11,3.985427e-10,5.335004e-08,-4.698264e-06,-4.698264e-06,-2.821021e-07,-1.561987e-05,-2.373595e-05
1.540000e-11,5.411033e-08,3.883402e-08,-4.736882e-06,-4.736882e-06,-5.342716e-07,-7.566259e-06,-1.611117e-05
1.560000e-11,9.643860e-08,1.823734e-08,-4.791650e-06,-4.791650e-06,-7.348056e-07,6.617268e-07,-7.678583e-06
1.580000e-11,1.044403e-07,-5.515125e-09,-4.855414e-06,-4.855414e-06,-8.739314e-07,8.499434e-06,1.066847e-06
1.600000e-11,6.170580e-08,-2.356987e-08,-4.922172e-06,-4.922172e-06,-9.421715e-07,1.539018e-05,9.514676e-06
1.620000e-11,-2.906468e-08,-2.558552e-08,-4.988891e-06,-4.988891e-06,-9.335303e-07,2.089498e-05,1.705204e-05
1.640000e-11,-1.426093e-07,-5.992865e-09,-5.055371e-06,-5.055371e-06,-8.500801e-07,2.474488e-05,2.317777e-05
1.660000e-11,-2.404317e-07,3.219277e-08,-5.122441e-06,-5.122441e-06,-7.042632e-07,2.682178e-05,2.756119e-05
1.680000e-11,-2.877197e-07,7.785176e-08,-5.189329e-06,-5.189329e-06,-5.163551e-07,2.709880e-05,3.002964e-05
1.700000e-11,-2.676993e-07,1.157559e-07,-5.251341e-06,-5.251341e-06,-3.083187e-07,2.558883e-05,3.051237e-05
1.720000e-11,-1.866065e-07,1.318438e-07,-5.299432e-06,-5.299432e-06,-9.797641e-08,2.234005e-05,2.898748e-05
1.740000e-11,-6.984685e-08,1.177143e-07,-5.322916e-06,-5.322916e-06,1.031014e-07,1.748760e-05,2.547317e-05
1.760000e-11,4.616076e-08,7.381932e-08,-5.314467e-06,-5.314467e-06,2.870808e-07,1.133065e-05,2.007985e-05
1.780000e-11,1.235809e-07,1.148709e-08,-5.273866e-06,-5.273866e-06,4.446701e-07,4.373062e-06,1.310108e-05
1.800000e-11,1.341010e-07,-4.814452e-08,-5.207600e-06,-5.207600e-06,5.612638e-07,-2.722474e-06,5.078840e-06
1.820000e-11,6.993040e-08,-8.113558e-08,-5.125143e-06,-5.125143e-06,6.181218e-07,-9.256375e-06,-3.227247e-06
1.840000e-11,-5.024564e-08,-7.174662e-08,-5.035154e-06,-5.035154e-06,5.991458e-07,-1.462386e-05,-1.097592e-05
1.860000e-11,-1.854920e-07,-2.061860e-08,-4.944034e-06,-4.944034e-06,4.997785e-07,-1.839211e-05,-1.741436e-05
1.880000e-11,-2.868856e-07,5.465085e-08,-4.857207e-06,-4.857207e-06,3.321341e-07,-2.030764e-05,-2.199283e-05
1.900000e-11,-3.157962e-07,1.261034e-07,-4.781665e-06,-4.781665e-06,1.221363e-07,-2.026635e-05,-2.438701e-05
1.920000e-11,-2.583168e-07,1.657647e-07,-4.727221e-06,-4.727221e-06,-9.977607e-08,-1.829354e-05,-2.445754e-05
1.940000e-11,-1.312835e-07,1.559787e-07,-4.704160e-06,-4.704160e-06,-3.079166e-07,-1.456132e-05,-2.220902e-05
1.960000e-11,2.112663e-08,9.704396e-08,-4.718109e-06,-4.718109e-06,-4.848405e-07,-9.429552e-06,-1.779932e-05
1.980000e-11,1.409513e-07,9.835891e-09,-4.766521e-06,-4.766521e-06,-6.186376e-07,-3.460409e-06,-1.160097e-05
2.000000e-11,1.789183e-07,-6.998602e-08,-4.839969e-06,-4.839969e-06,-6.989427e-07,2.638962e-06,-4.253724e-06
2.020000e-11,1.459770e-07,-1.226535e-07,-4.926661e-06,-4.926661e-06,-7.154831e-07,8.139198e-06,3.375694e-06
2.040000e-11,3.645491e-08,-1.124423e-07,-5.016066e-06,-5.016066e-06,-6.665866e-07,1.242490e-05,1.035150e-05
2.060000e-11,-9.752140e-08,-4.777473e-08,-5.100227e-06,-5.100227e-06,-5.615847e-07,1.508542e-05,1.587067e-05
2.080000e-11,-1.921342e-07,3.941428e-08,-5.172761e-06,-5.172761e-06,-4.195280e-07,1.593481e-05,1.939916e-05
2.100000e-11,-2.066201e-07,1.112093e-07,-5.226782e-06,-5.226782e-06,-2.631469e-07,1.498372e-05,2.069405e-05
2.120000e-11,-1.354193e-07,1.368276e-07,-5.254573e-06,-5.254573e-06,-1.122262e-07,1.240519e-05,1.974560e-05
2.140000e-11,-7.469831e-09,1.036920e-07,-5.250310e-06,-5.250310e-06,1.927218e-08,8.520734e-06,1.671503e-05
2.160000e-11,1.240053e-07,2.384790e-08,-5.213792e-06,-5.213792e-06,1.213177e-07,3.795653e-06,1.192437e-05
2.180000e-11,2.016147e-07,-6.866357e-08,-5.151519e-06,-5.151519e-06,1.842670e-07,-1.192713e-06,5.888822e-06
2.200000e-11,1.893550e-07,-1.319590e-07,-5.074167e-06,-5.074167e-06,1.983961e-07,-5.834466e-06,-6.810933e-07
2.220000e-11,9.126771e-08,-1.367626e-07,-4.992702e-06,-4.992702e-06,1.583970e-07,-9.591458e-06,-6.969431e-06
2.240000e-11,-4.920520e-08,-8.096235e-08,-4.915962e-06,-4.915962e-06,6.942770e-08,-1.208020e-05,-1.221442e-05
2.260000e-11,-1.699090e-07,1.016736e-08,-4.850786e-06,-4.850786e-06,-5.135514e-08,-1.310379e-05,-1.585236e-05
2.280000e-11,-2.184152e-07,9.638328e-08,-4.803518e-06,-4.803518e-06,-1.802937e-07,-1.263849e-05,-1.757811e-05
2.300000e-11,-1.738610e-07,1.400782e-07,-4.780448e-06,-4.780448e-06,-2.960176e-07,-1.080444e-05,-1.732068e-05
2.320000e-11,-5.489749e-08,1.218955e-07,-4.785784e-06,-4.785784e-06,-3.854298e-07,-7.846092e-06,-1.518692e-05
2.340000e-11,8.766373e-08,4.931476e-08,-4.818815e-06,-4.818815e-06,-4.437364e-07,-4.122988e-06,-1.143150e-05
2.360000e-11,1.918152e-07,-4.538378e-08,-4.873233e-06,-4.873233e-06,-4.704059e-07,-8.789443e-08,-6.467457e-06
2.380000e-11,2.121175e-07,-1.189472e-07,-4.939423e-06,-4.939423e-06,-4.658019e-07,3.767455e-06,-8.735156e-07
2.400000e-11,1.413140e-07,-1.378000e-07,-5.007874e-06,-5.007874e-06,-4.314290e-07,6.990306e-06,4.659672e-06
2.420000e-11,1.326075e-08,-9.436739e-08,-5.071363e-06,-5.071363e-06,-3.723108e-07,9.237422e-06,9.449359e-06
2.440000e-11,-1.144173e-07,-9.788092e-09,-5.124841e-06,-5.124841e-06,-2.979198e-07,1.031183e-05,1.295030e-05
2.460000e-11,-1.870789e-07,7.716151e-08,-5.163911e-06,-5.163911e-06,-2.201413e-07,1.016277e-05,1.483068e-05
2.480000e-11,-1.758669e-07,1.279086e-07,-5.183933e-06,-5.183933e-06,-1.497961e-07,8.866455e-06,1.497513e-05
2.500000e-11,-8.859432e-08,1.205648e-07,-5.181183e-06,-5.181183e-06,-9.431090e-08,6.607787e-06,1.344543e-05
2.520000e-11,3.406850e-08,5.912588e-08,-5.155229e-06,-5.155229e-06,-5.791842e-08,3.668000e-06,1.044704e-05
2.540000e-11,1.361600e-07,-2.803728e-08,-5.110145e-06,-5.110145e-06,-4.340330e-08,4.056206e-07,6.324063e-06
2.560000e-11,1.717153e-07,-1.007558e-07,-5.053358e-06,-5.053358e-06,-5.287667e-08,-2.783397e-06,1.560052e-06
2.580000e-11,1.263849e-07,-1.259900e-07,-4.993141e-06,-4.993141e-06,-8.611416e-08,-5.523711e-06,-3.259354e-06
2.600000e-11,2.371153e-08,-9.357191e-08,-4.936627e-06,-4.936627e-06,-1.379265e-07,-7.517085e-06,-7.536366e-06
2.620000e-11,-8.746937e-08,-2.019220e-08,-4.889396e-06,-4.889396e-06,-1.977192e-07,-8.577222e-06,-1.076937e-05
2.640000e-11,-1.567690e-07,5.967281e-08,-4.856139e-06,-4.856139e-06,-2.526415e-07,-8.637167e-06,-1.262889e-05
2.660000e-11,-1.545612e-07,1.101194e-07,-4.840940e-06,-4.840940e-06,-2.924139e-07,-7.738831e-06,-1.297643e-05
2.680000e-11,-8.369429e-08,1.095545e-07,-4.846253e-06,-4.846253e-06,-3.125655e-07,-6.018614e-06,-1.184149e-05
2.700000e-11,2.286195e-08,5.964430e-08,-4.871348e-06,-4.871348e-06,-3.142858e-07,-3.694895e-06,-9.392186e-06
2.720000e-11,1.170725e-07,-1.576844e-08,-4.911849e-06,-4.911849e-06,-3.017845e-07,-1.051324e-06,-5.922154e-06
2.740000e-11,1.576043e-07,-8.162335e-08,-4.961000e-06,-4.961000e-06,-2.796472e-07,1.593236e-06,-1.843876e-06
2.760000e-11,1.285484e-07,-1.080798e-07,-5.011770e-06,-5.011770e-06,-2.519253e-07,3.927957e-06,2.342028e-06
2.780000e-11,4.578853e-08,-8.450041e-08,-5.058377e-06,-5.058377e-06,-2.226200e-07,5.694619e-06,6.116440e-06
2.800000e-11,-5.185291e-08,-2.371280e-08,-5.096538e-06,-5.096538e-06,-1.960780e-07,6.719072e-06,9.030066e-06
2.820000e-11,-1.212325e-07,4.514521e-08,-5.122828e-06,-5.122828e-06,-1.764541e-07,6.923219e-06,1.077248e-05
2.840000e-11,-1.338783e-07,9.072260e-08,-5.134304e-06,-5.134304e-06,-1.666186e-07,6.321710e-06,1.119829e-05
2.860000e-11,-8.746925e-08,9.347939e-08,-5.129113e-06,-5.129113e-06,-1.674522e-07,5.012248e-06,1.031639e-05
2.880000e-11,-5.763183e-09,5.379045e-08,-5.107650e-06,-5.107650e-06,-1.780761e-07,3.164480e-06,8.266846e-06
2.900000e-11,7.274094e-08,-8.841633e-09,-5.073092e-06,-5.073092e-06,-1.966373e-07,1.005082e-06,5.304887e-06
2.920000e-11,1.126401e-07,-6.504608e-08,-5.030707e-06,-5.030707e-06,-2.207163e-07,-1.206238e-06,1.788518e-06
2.940000e-11,9.782252e-08,-8.935672e-08,-4.986416e-06,-4.986416e-06,-2.469552e-07,-3.210073e-06,-1.849857e-06
2.980000e-11,-3.681384e-08,-2.282401e-08,-4.912596e-06,-4.912596e-06,-2.861624e-07,-5.763467e-06,-7.745032e-06
3.000000e-11,-9.194549e-08,3.430309e-08,-4.890959e-06,-4.890959e-06,-2.890296e-07,-6.068527e-06,-9.322849e-06
3.020000e-11,-1.030904e-07,7.315870e-08,-4.883251e-06,-4.883251e-06,-2.775853e-07,-5.692200e-06,-9.752458e-06
3.040000e-11,-6.682350e-08,7.707118e-08,-4.890533e-06,-4.890533e-06,-2.539674e-07,-4.701278e-06,-9.031716e-06
3.060000e-11,-1.033736e-09,4.585867e-08,-4.911655e-06,-4.911655e-06,-2.233014e-07,-3.226127e-06,-7.279934e-06
3.080000e-11,6.384985e-08,-4.785346e-09,-4.943198e-06,-4.943198e-06,-1.918796e-07,-1.448066e-06,-4.721477e-06
3.100000e-11,9.893411e-08,-5.094291e-08,-4.980303e-06,-4.980303e-06,-1.654026e-07,4.198167e-07,-1.670177e-06
3.120000e-11,8.983330e-08,-7.171498e-08,-5.017894e-06,-5.017894e-06,-1.480171e-07,2.158747e-06,1.497861e-06
3.140000e-11,4.251945e-08,-5.880827e-08,-5.051598e-06,-5.051598e-06,-1.421204e-07,3.572747e-06,4.391502e-06
3.160000e-11,-2.040978e-08,-1.982905e-08,-5.078009e-06,-5.078009e-06,-1.484820e-07,4.512618e-06,6.663665e-06
3.180000e-11,-7.072072e-08,2.608759e-08,-5.094538e-06,-5.094538e-06,-1.663438e-07,4.890540e-06,8.062224e-06
3.200000e-11,-8.732130e-08,5.771216e-08,-5.099377e-06,-5.099377e-06,-1.934877e-07,4.684883e-06,8.456814e-06
3.220000e-11,-6.514206e-08,6.144728e-08,-5.091865e-06,-5.091865e-06,-2.264438e-07,3.938022e-06,7.840433e-06
3.240000e-11,-1.654166e-08,3.700882e-08,-5.072980e-06,-5.072980e-06,-2.609353e-07,2.749824e-06,6.316876e-06
3.260000e-11,3.506065e-08,-3.107428e-09,-5.045434e-06,-5.045434e-06,-2.924365e-07,1.267084e-06,4.085221e-06
3.280000e-11,6.627389e-08,-3.984013e-08,-5.013158e-06,-5.013158e-06,-3.166431e-07,-3.323602e-07,1.422705e-06
3.300000e-11,6.435509e-08,-5.655167e-08,-4.980461e-06,-4.980461e-06,-3.298262e-07,-1.860884e-06,-1.341526e-06
3.320000e-11,3.241799e-08,-4.661015e-08,-4.951309e-06,-4.951309e-06,-3.292524e-07,-3.144705e-06,-3.867076e-06
3.340000e-11,-1.294221e-08,-1.598450e-08,-4.928978e-06,-4.928978e-06,-3.137975e-07,-4.045004e-06,-5.851389e-06
3.360000e-11,-4.999983e-08,2.020465e-08,-4.915943e-06,-4.915943e-06,-2.845762e-07,-4.472503e-06,-7.072632e-06
3.380000e-11,-6.199223e-08,4.516828e-08,-4.913695e-06,-4.913695e-06,-2.452010e-07,-4.394293e-06,-7.414049e-06
3.400000e-11,-4.437096e-08,4.818495e-08,-4.922414e-06,-4.922414e-06,-2.013718e-07,-3.834163e-06,-6.867886e-06
3.420000e-11,-6.237434e-09,2.908536e-08,-4.940725e-06,-4.940725e-06,-1.598286e-07,-2.868181e-06,-5.526155e-06
3.440000e-11,3.436350e-08,-2.250468e-09,-4.965843e-06,-4.965843e-06,-1.270123e-07,-1.616123e-06,-3.566423e-06
3.460000e-11,5.896283e-08,-3.087503e-08,-4.994153e-06,-4.994153e-06,-1.078708e-07,-2.283065e-07,-1.234366e-06
3.480000e-11,5.703682e-08,-4.384152e-08,-5.021947e-06,-5.021947e-06,-1.051164e-07,1.132027e-06,1.181176e-06
3.500000e-11,3.041555e-08,-3.607007e-08,-5.045974e-06,-5.045974e-06,-1.190059e-07,2.308735e-06,3.383625e-06
3.520000e-11,-8.125982e-09,-1.229301e-08,-5.063674e-06,-5.063674e-06,-1.475425e-07,3.171652e-06,5.109833e-06
3.540000e-11,-4.115425e-08,1.568545e-08,-5.073224e-06,-5.073224e-06,-1.869274e-07,3.630980e-06,6.166152e-06
3.560000e-11,-5.461323e-08,3.484389e-08,-5.073631e-06,-5.073631e-06,-2.321179e-07,3.645544e-06,6.449994e-06
3.580000e-11,-4.390497e-08,3.696292e-08,-5.064928e-06,-5.064928e-06,-2.774165e-07,3.225124e-06,5.954810e-06
3.600000e-11,-1.541537e-08,2.205929e-08,-5.048342e-06,-5.048342e-06,-3.170734e-07,2.427852e-06,4.763222e-06
3.620000e-11,1.695954e-08,-2.103895e-09,-5.026190e-06,-5.026190e-06,-3.458999e-07,1.353269e-06,3.034185e-06
3.640000e-11,3.848865e-08,-2.396607e-08,-5.001492e-06,-5.001492e-06,-3.598834e-07,1.310746e-07,9.859412e-07
3.660000e-11,4.031083e-08,-3.364683e-08,-4.977435e-06,-4.977435e-06,-3.567592e-07,-1.094072e-06,-1.127449e-06
3.680000e-11,2.310749e-08,-2.740142e-08,-4.956926e-06,-4.956926e-06,-3.364501e-07,-2.180093e-06,-3.047241e-06
3.700000e-11,-3.781990e-09,-9.017843e-09,-4.942320e-06,-4.942320e-06,-3.012479e-07,-3.004642e-06,-4.544863e-06
3.720000e-11,-2.713603e-08,1.236797e-08,-4.935247e-06,-4.935247e-06,-2.556364e-07,-3.479039e-06,-5.452280e-06
3.740000e-11,-3.611097e-08,2.680326e-08,-4.936445e-06,-4.936445e-06,-2.057278e-07,-3.557195e-06,-5.680733e-06
3.760000e-11,-2.706895e-08,2.812223e-08,-4.945601e-06,-4.945601e-06,-1.583888e-07,-3.239174e-06,-5.225905e-06
3.780000e-11,-4.883407e-09,1.651194e-08,-4.961318e-06,-4.961318e-06,-1.202092e-07,-2.569898e-06,-4.162634e-06
3.800000e-11,1.968294e-08,-1.961476e-09,-4.981323e-06,-4.981323e-06,-9.649528e-08,-1.633503e-06,-2.633348e-06
3.820000e-11,3.516235e-08,-1.845282e-08,-5.002881e-06,-5.002881e-06,-9.047440e-08,-5.436311e-07,-8.318757e-07
3.840000e-11,3.466548e-08,-2.553190e-08,-5.023258e-06,-5.023258e-06,-1.028561e-07,5.698759e-07,1.018267e-06
3.860000e-11,1.884201e-08,-2.051650e-08,-5.040067e-06,-5.040067e-06,-1.318213e-07,1.576594e-06,2.691278e-06
3.880000e-11,-4.745267e-09,-6.439001e-09,-5.051471e-06,-5.051471e-06,-1.734023e-07,2.361256e-06,3.988734e-06
3.900000e-11,-2.537758e-08,9.693274e-09,-5.056283e-06,-5.056283e-06,-2.221203e-07,2.837179e-06,4.765246e-06
3.920000e-11,-3.418380e-08,2.037062e-08,-5.054068e-06,-5.054068e-06,-2.717251e-07,2.955562e-06,4.944622e-06
3.940000e-11,-2.804003e-08,2.105230e-08,-5.045226e-06,-5.045226e-06,-3.159264e-07,2.709926e-06,4.524867e-06
3.960000e-11,-1.065723e-08,1.204481e-08,-5.031009e-06,-5.031009e-06,-3.490834e-07,2.135804e-06,3.573987e-06
3.980000e-11,9.480185e-09,-1.943462e-09,-5.013356e-06,-5.013356e-06,-3.668565e-07,1.306069e-06,2.219601e-06
4.000000e-11,2.322436e-08,-1.421257e-08,-4.994598e-06,-4.994598e-06,-3.667915e-07,3.222912e-07,6.338379e-07
4.020000e-11,2.495152e-08,-1.924753e-08,-4.977100e-06,-4.977100e-06,-3.487389e-07,-6.972942e-07,-9.865759e-07
4.040000e-11,1.491133e-08,-1.517982e-08,-4.962968e-06,-4.962968e-06,-3.149779e-07,-1.632058e-06,-2.444472e-06
4.060000e-11,-1.247437e-09,-4.433231e-09,-4.953828e-06,-4.953828e-06,-2.699601e-07,-2.373587e-06,-3.567632e-06
