time,"I(RX1)","I(RX2)","I(RIN1)","I(RIN2)","I(LTEST)","I(LQ|X1)","I(LQ|X2)"
0.000000e+00,1.836791e-11,4.382199e-15,-8.659611e-10,-8.659611e-10,1.713894e-10,3.722605e-07,3.891825e-07
2.000000e-13,-2.828490e-08,1.549348e-08,-9.789358e-07,-9.789358e-07,2.929833e-10,4.209054e-07,4.400986e-07
4.000000e-13,-5.559176e-08,2.893807e-08,-1.983814e-06,-1.983814e-06,5.030360e-10,5.091328e-07,5.324296e-07
6.000000e-13,-7.953384e-08,4.070805e-08,-2.980118e-06,-2.980118e-06,7.800528e-10,6.498373e-07,6.796465e-07
8.000000e-13,-1.026377e-07,5.216759e-08,-3.973311e-06,-3.973311e-06,1.110218e-09,8.589362e-07,8.983884e-07
1.000000e-12,-1.219150e-07,6.118358e-08,-4.963144e-06,-4.963144e-06,1.471648e-09,1.158339e-06,1.211567e-06
1.200000e-12,-1.319991e-07,6.489580e-08,-4.971886e-06,-4.971886e-06,1.826763e-09,1.578513e-06,1.651051e-06
1.400000e-12,-1.296666e-07,6.206901e-08,-4.948410e-06,-4.948410e-06,2.124334e-09,2.161414e-06,2.260727e-06
1.600000e-12,-1.157386e-07,5.373924e-08,-4.926293e-06,-4.926293e-06,2.306154e-09,2.964389e-06,3.100584e-06
1.800000e-12,-9.463565e-08,4.273553e-08,-4.897732e-06,-4.897732e-06,2.313460e-09,4.065656e-06,4.252445e-06
2.000000e-12,-7.262910e-08,3.262771e-08,-4.859866e-06,-4.859866e-06,2.089513e-09,5.571806e-06,5.827808e-06
2.200000e-12,-5.558209e-08,2.651414e-08,-4.809813e-06,-4.809813e-06,1.576125e-09,7.627466e-06,7.977874e-06
2.400000e-12,-4.683568e-08,2.602090e-08,-4.744638e-06,-4.744638e-06,7.036378e-10,1.042653e-05,1.090507e-05
2.600000e-12,-4.579531e-08,3.079539e-08,-4.662764e-06,-4.662764e-06,-6.242748e-10,1.422294e-05,1.487367e-05
2.800000e-12,-4.778160e-08,3.860265e-08,-4.567095e-06,-4.567095e-06,-2.547380e-09,1.933562e-05,2.021340e-05
3.000000e-12,-4.613740e-08,4.592777e-08,-4.470123e-06,-4.470123e-06,-5.260187e-09,2.613610e-05,2.730294e-05
3.200000e-12,-3.781026e-08,4.883173e-08,-4.398305e-06,-4.398305e-06,-9.003407e-09,3.499673e-05,3.650911e-05
3.400000e-12,-2.999423e-08,4.379589e-08,-4.387881e-06,-4.387881e-06,-1.400623e-08,4.616794e-05,4.804883e-05
3.600000e-12,-3.771212e-08,2.863730e-08,-4.466985e-06,-4.466985e-06,-2.033029e-08,5.956032e-05,6.175494e-05
3.800000e-12,-6.775578e-08,4.432603e-09,-4.636488e-06,-4.636488e-06,-2.757981e-08,7.447111e-05,7.680533e-05
4.000000e-12,-1.058892e-07,-2.117822e-08,-4.867711e-06,-4.867711e-06,-3.458313e-08,8.943421e-05,9.161764e-05
4.200000e-12,-1.249797e-07,-3.434888e-08,-5.114595e-06,-5.114595e-06,-3.936545e-08,1.024305e-04,1.041277e-04
4.400000e-12,-1.070295e-07,-2.438183e-08,-5.328764e-06,-5.328764e-06,-3.961277e-08,1.114457e-04,1.123788e-04
4.600000e-12,-5.853776e-08,6.567087e-09,-5.473677e-06,-5.473677e-06,-3.342717e-08,1.150742e-04,1.151044e-04
4.800000e-12,-8.133639e-09,4.416119e-08,-5.535229e-06,-5.535229e-06,-2.008277e-08,1.129070e-04,1.120682e-04
5.000000e-12,1.108065e-08,7.112173e-08,-5.522821e-06,-5.522821e-06,-5.519805e-10,1.056023e-04,1.040834e-04
5.200000e-12,-1.690793e-08,7.781412e-08,-5.460164e-06,-5.460164e-06,2.250729e-08,9.464312e-05,9.272651e-05
5.400000e-12,-8.029170e-08,6.735189e-08,-5.372990e-06,-5.372990e-06,4.547683e-08,8.187688e-05,7.985807e-05
5.600000e-12,-1.472118e-07,5.179100e-08,-5.280812e-06,-5.280812e-06,6.490367e-08,6.902850e-05,6.715047e-05
5.800000e-12,-1.846512e-07,4.333311e-08,-5.194567e-06,-5.194567e-06,7.847416e-08,5.737290e-05,5.579521e-05
6.000000e-12,-1.754600e-07,4.765962e-08,-5.118079e-06,-5.118079e-06,8.548584e-08,4.763644e-05,4.643849e-05
6.200000e-12,-1.256284e-07,6.257563e-08,-5.050708e-06,-5.050708e-06,8.675610e-08,4.007624e-05,3.927996e-05
6.400000e-12,-5.954359e-08,8.061271e-08,-4.989643e-06,-4.989643e-06,8.409614e-08,3.463857e-05,3.423545e-05
6.600000e-12,-6.549962e-09,9.303257e-08,-4.931391e-06,-4.931391e-06,7.959749e-08,3.111717e-05,3.109063e-05
6.800000e-12,1.319028e-08,9.347750e-08,-4.872717e-06,-4.872717e-06,7.501089e-08,2.927337e-05,2.961355e-05
7.000000e-12,-3.458986e-09,8.032207e-08,-4.811447e-06,-4.811447e-06,7.139042e-08,2.891097e-05,2.962254e-05
7.200000e-12,-4.311504e-08,5.715882e-08,-4.747480e-06,-4.747480e-06,6.900025e-08,2.991283e-05,3.101727e-05
7.400000e-12,-8.300628e-08,3.129236e-08,-4.684075e-06,-4.684075e-06,6.736817e-08,3.224751e-05,3.378053e-05
7.600000e-12,-1.017565e-07,1.082882e-08,-4.629001e-06,-4.629001e-06,6.536790e-08,3.595097e-05,3.795421e-05
7.800000e-12,-9.039804e-08,1.505651e-09,-4.594558e-06,-4.594558e-06,6.129397e-08,4.108387e-05,4.358925e-05
8.000000e-12,-5.870651e-08,4.377914e-09,-4.595208e-06,-4.595208e-06,5.300584e-08,4.766543e-05,5.067090e-05
8.200000e-12,-3.101194e-08,1.503444e-08,-4.642315e-06,-4.642315e-06,3.827893e-08,5.558986e-05,5.902851e-05
8.400000e-12,-3.061295e-08,2.477045e-08,-4.737840e-06,-4.737840e-06,1.541572e-08,6.454394e-05,6.825448e-05
8.600000e-12,-6.265563e-08,2.421235e-08,-4.871144e-06,-4.871144e-06,-1.603620e-08,7.395553e-05,7.766858e-05
8.800000e-12,-1.099707e-07,9.007858e-09,-5.021424e-06,-5.021424e-06,-5.476522e-08,8.300577e-05,8.636363e-05
9.000000e-12,-1.465409e-07,-1.562276e-08,-5.164153e-06,-5.164153e-06,-9.766340e-08,9.072923e-05,9.334757e-05
9.200000e-12,-1.574744e-07,-3.629230e-08,-5.278309e-06,-5.278309e-06,-1.403853e-07,9.619619e-05,9.775255e-05
9.400000e-12,-1.486856e-07,-3.957398e-08,-5.351822e-06,-5.351822e-06,-1.783386e-07,9.872361e-05,9.903849e-05
9.600000e-12,-1.396540e-07,-2.106843e-08,-5.383584e-06,-5.383584e-06,-2.077612e-07,9.803477e-05,9.711402e-05
9.800000e-12,-1.472141e-07,1.161276e-08,-5.381657e-06,-5.381657e-06,-2.265189e-07,9.430760e-05,9.233319e-05
1.000000e-11,-1.734154e-07,4.391749e-08,-5.358949e-06,-5.358949e-06,-2.343901e-07,8.809961e-05,8.537600e-05
1.020000e-11,-2.047301e-07,6.342630e-08,-5.328512e-06,-5.328512e-06,-2.328092e-07,8.018368e-05,7.706125e-05
1.040000e-11,-2.209126e-07,6.656138e-08,-5.300154e-06,-5.300154e-06,-2.242368e-07,7.135547e-05,6.815688e-05
1.060000e-11,-2.065298e-07,5.912649e-08,-5.278927e-06,-5.278927e-06,-2.114094e-07,6.227238e-05,5.924234e-05
1.080000e-11,-1.585852e-07,5.161925e-08,-5.265318e-06,-5.265318e-06,-1.966939e-07,5.336113e-05,5.064871e-05
1.100000e-11,-8.744908e-08,5.315795e-08,-5.256653e-06,-5.256653e-06,-1.816816e-07,4.480226e-05,4.247253e-05
1.120000e-11,-1.207895e-08,6.744182e-08,-5.249107e-06,-5.249107e-06,-1.670689e-07,3.657736e-05,3.464141e-05
1.140000e-11,4.748840e-08,9.195037e-08,-5.239502e-06,-5.239502e-06,-1.528044e-07,2.855468e-05,2.700365e-05
1.160000e-11,7.710276e-08,1.196561e-07,-5.226217e-06,-5.226217e-06,-1.384173e-07,2.058554e-05,1.941549e-05
1.180000e-11,7.250999e-08,1.417925e-07,-5.209032e-06,-5.209032e-06,-1.233954e-07,1.258436e-05,1.180403e-05
1.200000e-11,3.950049e-08,1.505309e-07,-5.188339e-06,-5.188339e-06,-1.074727e-07,4.569697e-06,4.192397e-06
1.220000e-11,-9.187110e-09,1.411222e-07,-5.164352e-06,-5.164352e-06,-9.073745e-08,-3.342456e-06,-3.313202e-06
1.240000e-11,-5.868521e-08,1.134124e-07,-5.136805e-06,-5.136805e-06,-7.356121e-08,-1.098220e-05,-1.056113e-05
1.260000e-11,-9.685985e-08,7.242448e-08,-5.105183e-06,-5.105183e-06,-5.643118e-08,-1.817899e-05,-1.739558e-05
1.280000e-11,-1.178083e-07,2.746415e-08,-5.069208e-06,-5.069208e-06,-3.979290e-08,-2.479755e-05,-2.368363e-05
1.300000e-11,-1.230318e-07,-1.042033e-08,-5.029226e-06,-5.029226e-06,-2.397304e-08,-3.074372e-05,-2.932127e-05
1.320000e-11,-1.199687e-07,-3.196241e-08,-4.986223e-06,-4.986223e-06,-9.191824e-09,-3.594619e-05,-3.422340e-05
1.340000e-11,-1.184172e-07,-3.289151e-08,-4.941542e-06,-4.941542e-06,4.374346e-09,-4.033086e-05,-3.830887e-05
1.360000e-11,-1.261549e-07,-1.548298e-08,-4.896539e-06,-4.896539e-06,1.653505e-08,-4.380454e-05,-4.149044e-05
1.380000e-11,-1.453761e-07,1.236195e-08,-4.852507e-06,-4.852507e-06,2.707357e-08,-4.625556e-05,-4.367429e-05
1.400000e-11,-1.712355e-07,4.028770e-08,-4.811012e-06,-4.811012e-06,3.578920e-08,-4.756860e-05,-4.476718e-05
1.420000e-11,-1.930157e-07,5.958510e-08,-4.774502e-06,-4.774502e-06,4.257142e-08,-4.764345e-05,-4.468578e-05
1.440000e-11,-1.976499e-07,6.635934e-08,-4.746673e-06,-4.746673e-06,4.746241e-08,-4.640763e-05,-4.336306e-05
1.460000e-11,-1.746791e-07,6.233368e-08,-4.731938e-06,-4.731938e-06,5.065845e-08,-4.381759e-05,-4.074993e-05
1.480000e-11,-1.210255e-07,5.304620e-08,-4.733810e-06,-4.733810e-06,5.241493e-08,-3.985194e-05,-3.681580e-05
1.500000e-11,-4.344102e-08,4.447697e-08,-4.753113e-06,-4.753113e-06,5.285958e-08,-3.450856e-05,-3.155675e-05
1.520000e-11,4.262295e-08,3.988424e-08,-4.787403e-06,-4.787403e-06,5.179547e-08,-2.782200e-05,-2.502169e-05
1.540000e-11,1.165687e-07,3.854273e-08,-4.832158e-06,-4.832158e-06,4.866680e-08,-1.991204e-05,-1.736027e-05
1.560000e-11,1.566150e-07,3.712511e-08,-4.882870e-06,-4.882870e-06,4.284903e-08,-1.105274e-05,-8.876900e-06
1.580000e-11,1.447647e-07,3.278818e-08,-4.936683e-06,-4.936683e-06,3.417623e-08,-1.716771e-06,-5.160196e-08
1.600000e-11,7.425413e-08,2.562907e-08,-4.992734e-06,-4.992734e-06,2.331581e-08,7.460187e-06,8.509895e-06
1.620000e-11,-4.365753e-08,1.880158e-08,-5.051232e-06,-5.051232e-06,1.165947e-08,1.580231e-05,1.619011e-05
1.640000e-11,-1.795958e-07,1.666140e-08,-5.111823e-06,-5.111823e-06,7.958616e-10,2.274007e-05,2.248030e-05
1.660000e-11,-2.945893e-07,2.234110e-08,-5.172001e-06,-5.172001e-06,-8.080584e-09,2.789866e-05,2.704565e-05
1.680000e-11,-3.533683e-07,3.596207e-08,-5.226330e-06,-5.226330e-06,-1.450309e-08,3.109434e-05,2.971524e-05
1.700000e-11,-3.366006e-07,5.418400e-08,-5.267098e-06,-5.267098e-06,-1.868801e-08,3.226493e-05,3.042370e-05
1.720000e-11,-2.475724e-07,7.105371e-08,-5.286535e-06,-5.286535e-06,-2.117057e-08,3.139211e-05,2.915330e-05
1.740000e-11,-1.114622e-07,7.958929e-08,-5.279685e-06,-5.279685e-06,-2.230342e-08,2.846939e-05,2.591945e-05
1.760000e-11,3.182660e-08,7.385001e-08,-5.246297e-06,-5.246297e-06,-2.190887e-08,2.354403e-05,2.081820e-05
1.780000e-11,1.386194e-07,5.181202e-08,-5.190570e-06,-5.190570e-06,-1.937368e-08,1.681991e-05,1.411544e-05
1.800000e-11,1.741427e-07,1.842794e-08,-5.119184e-06,-5.119184e-06,-1.419217e-08,8.757709e-06,6.316320e-06
1.820000e-11,1.250158e-07,-1.407095e-08,-5.039128e-06,-5.039128e-06,-6.535792e-09,8.461407e-08,-1.854932e-06
1.840000e-11,6.803597e-09,-3.099372e-08,-4.956659e-06,-4.956659e-06,2.644206e-09,-8.324257e-06,-9.579401e-06
1.860000e-11,-1.389529e-07,-2.271243e-08,-4.877698e-06,-4.877698e-06,1.204945e-08,-1.563307e-05,-1.610818e-05
1.880000e-11,-2.588323e-07,1.010319e-08,-4.808995e-06,-4.808995e-06,2.062587e-08,-2.119544e-05,-2.088035e-05
1.900000e-11,-3.073971e-07,5.620086e-08,-4.758670e-06,-4.758670e-06,2.787730e-08,-2.460475e-05,-2.355354e-05
1.920000e-11,-2.648536e-07,9.794967e-08,-4.734788e-06,-4.734788e-06,3.373188e-08,-2.565978e-05,-2.397029e-05
1.940000e-11,-1.454532e-07,1.179332e-07,-4.742198e-06,-4.742198e-06,3.811823e-08,-2.430954e-05,-2.211827e-05
1.960000e-11,6.640601e-09,1.056348e-07,-4.779956e-06,-4.779956e-06,4.060999e-08,-2.064130e-05,-1.813358e-05
1.980000e-11,1.325052e-07,6.264126e-08,-4.841563e-06,-4.841563e-06,4.048834e-08,-1.493418e-05,-1.235341e-05
2.000000e-11,1.802183e-07,4.505122e-09,-4.917746e-06,-4.917746e-06,3.725886e-08,-7.734009e-06,-5.366351e-06
2.020000e-11,1.550981e-07,-5.943774e-08,-4.999460e-06,-4.999460e-06,3.109658e-08,1.422122e-07,2.016246e-06
2.040000e-11,4.496329e-08,-8.835291e-08,-5.078857e-06,-5.078857e-06,2.312824e-08,7.731674e-06,8.898184e-06
2.060000e-11,-1.003567e-07,-7.312899e-08,-5.148898e-06,-5.148898e-06,1.479257e-08,1.413642e-05,1.448731e-05
2.080000e-11,-2.122638e-07,-2.435567e-08,-5.202595e-06,-5.202595e-06,7.195201e-09,1.869944e-05,1.823378e-05
2.100000e-11,-2.412337e-07,3.637718e-08,-5.232983e-06,-5.232983e-06,8.388215e-10,2.106611e-05,1.986464e-05
2.120000e-11,-1.748871e-07,8.349182e-08,-5.234890e-06,-5.234890e-06,-4.160701e-09,2.114090e-05,1.933790e-05
2.140000e-11,-4.014002e-08,9.617581e-08,-5.207474e-06,-5.207474e-06,-7.627797e-09,1.901223e-05,1.678323e-05
2.160000e-11,1.081408e-07,6.685309e-08,-5.155275e-06,-5.155275e-06,-9.073850e-09,1.492003e-05,1.248479e-05
2.180000e-11,2.086192e-07,6.097626e-09,-5.086755e-06,-5.086755e-06,-7.901533e-09,9.284179e-06,6.905246e-06
2.200000e-11,2.191118e-07,-5.975333e-08,-5.011506e-06,-5.011506e-06,-3.900996e-09,2.736592e-06,6.916303e-07
2.220000e-11,1.362987e-07,-1.002316e-07,-4.938102e-06,-4.938102e-06,2.437996e-09,-3.926038e-06,-5.396291e-06
2.240000e-11,-1.751482e-09,-9.631586e-08,-4.873643e-06,-4.873643e-06,1.008241e-08,-9.885031e-06,-1.062602e-05
2.260000e-11,-1.331872e-07,-4.977564e-08,-4.824484e-06,-4.824484e-06,1.790929e-08,-1.446618e-05,-1.442971e-05
2.280000e-11,-2.007537e-07,1.862207e-08,-4.796559e-06,-4.796559e-06,2.507286e-08,-1.724175e-05,-1.647337e-05
2.300000e-11,-1.766456e-07,7.909033e-08,-4.794123e-06,-4.794123e-06,3.105211e-08,-1.803633e-05,-1.664721e-05
2.320000e-11,-7.341077e-08,1.053899e-07,-4.817615e-06,-4.817615e-06,3.544258e-08,-1.687301e-05,-1.501838e-05
2.340000e-11,6.227707e-08,8.548529e-08,-4.862717e-06,-4.862717e-06,3.776483e-08,-1.392564e-05,-1.179878e-05
2.360000e-11,1.696759e-07,2.719440e-08,-4.921680e-06,-4.921680e-06,3.753759e-08,-9.516050e-06,-7.347638e-06
2.380000e-11,2.003226e-07,-4.383354e-08,-4.985943e-06,-4.985943e-06,3.459204e-08,-4.135756e-06,-2.177888e-06
2.400000e-11,1.402042e-07,-9.510485e-08,-5.048247e-06,-5.048247e-06,2.932058e-08,1.570817e-06,3.083624e-06
2.420000e-11,1.671879e-08,-1.031864e-07,-5.103107e-06,-5.103107e-06,2.259293e-08,6.898515e-06,7.795473e-06
2.440000e-11,-1.142965e-07,-6.518333e-08,-5.145922e-06,-5.145922e-06,1.540215e-08,1.121681e-05,1.141934e-05
2.460000e-11,-1.949220e-07,8.494163e-10,-5.172145e-06,-5.172145e-06,8.538521e-09,1.407846e-05,1.359958e-05
2.480000e-11,-1.912313e-07,6.524825e-08,-5.177823e-06,-5.177823e-06,2.518488e-09,1.525634e-05,1.417977e-05
2.500000e-11,-1.071243e-07,9.995782e-08,-5.161414e-06,-5.161414e-06,-2.252815e-09,1.471774e-05,1.317536e-05
2.520000e-11,1.888437e-08,9.008124e-08,-5.125205e-06,-5.125205e-06,-5.302149e-09,1.258227e-05,1.074253e-05
2.540000e-11,1.313023e-07,4.012023e-08,-5.074967e-06,-5.074967e-06,-6.108735e-09,9.103979e-06,7.168001e-06
2.560000e-11,1.821101e-07,-2.740164e-08,-5.018099e-06,-5.018099e-06,-4.345923e-09,4.677671e-06,2.867971e-06
2.580000e-11,1.519177e-07,-8.161670e-08,-4.961675e-06,-4.961675e-06,-1.382034e-10,-1.701796e-07,-1.638647e-06
2.600000e-11,5.806471e-08,-9.797067e-08,-4.911576e-06,-4.911576e-06,5.897516e-09,-4.842521e-06,-5.801288e-06
2.620000e-11,-5.456508e-08,-7.007144e-08,-4.872735e-06,-4.872735e-06,1.285693e-08,-8.775475e-06,-9.132159e-06
2.640000e-11,-1.351071e-07,-1.194138e-08,-4.849493e-06,-4.849493e-06,1.983149e-08,-1.153685e-05,-1.128211e-05
2.660000e-11,-1.496827e-07,4.959965e-08,-4.845053e-06,-4.845053e-06,2.608027e-08,-1.287649e-05,-1.207085e-05
2.680000e-11,-9.536827e-08,8.739253e-08,-4.860162e-06,-4.860162e-06,3.103192e-08,-1.272245e-05,-1.147657e-05
2.700000e-11,9.704598e-11,8.544261e-08,-4.892237e-06,-4.892237e-06,3.421072e-08,-1.115147e-05,-9.612100e-06
2.720000e-11,9.176841e-08,4.541194e-08,-4.935915e-06,-4.935915e-06,3.523099e-08,-8.367264e-06,-6.709897e-06
2.740000e-11,1.379627e-07,-1.409140e-08,-4.984706e-06,-4.984706e-06,3.391007e-08,-4.695780e-06,-3.114319e-06
2.760000e-11,1.189524e-07,-6.570772e-08,-5.032647e-06,-5.032647e-06,3.040182e-08,-5.749223e-07,7.406318e-07
2.780000e-11,4.540164e-08,-8.611822e-08,-5.075001e-06,-5.075001e-06,2.520983e-08,3.489753e-06,4.384566e-06
2.800000e-11,-4.759450e-08,-6.711298e-08,-5.107980e-06,-5.107980e-06,1.905046e-08,7.004257e-06,7.385276e-06
2.820000e-11,-1.176452e-07,-1.885311e-08,-5.128261e-06,-5.128261e-06,1.266788e-08,9.569577e-06,9.415578e-06
2.840000e-11,-1.345440e-07,3.586525e-08,-5.133188e-06,-5.133188e-06,6.722188e-09,1.093419e-05,1.028842e-05
2.860000e-11,-9.298261e-08,7.251221e-08,-5.121737e-06,-5.121737e-06,1.784482e-09,1.100373e-05,9.958236e-06
2.880000e-11,-1.350624e-08,7.551180e-08,-5.095405e-06,-5.095405e-06,-1.627415e-09,9.823330e-06,8.505067e-06
2.900000e-11,6.776271e-08,4.457865e-08,-5.058136e-06,-5.058136e-06,-3.069265e-09,7.557794e-06,6.119397e-06
2.920000e-11,1.156169e-07,-5.448828e-09,-5.015281e-06,-5.015281e-06,-2.279671e-09,4.480957e-06,3.090430e-06
2.940000e-11,1.112117e-07,-5.136502e-08,-4.972303e-06,-4.972303e-06,6.890754e-10,9.626804e-07,-2.147546e-07
2.980000e-11,-1.333113e-08,-5.995514e-08,-4.904400e-06,-4.904400e-06,1.125244e-08,-5.676858e-06,-6.066571e-06
3.000000e-11,-7.430070e-08,-2.114251e-08,-4.886775e-06,-4.886775e-06,1.738658e-08,-8.008919e-06,-7.935796e-06
3.020000e-11,-9.715406e-08,2.536737e-08,-4.883341e-06,-4.883341e-06,2.309994e-08,-9.322271e-06,-8.818393e-06
3.040000e-11,-7.440044e-08,5.845002e-08,-4.894528e-06,-4.894528e-06,2.778816e-08,-9.512540e-06,-8.655547e-06
3.060000e-11,-1.932291e-08,6.394154e-08,-4.918505e-06,-4.918505e-06,3.098011e-08,-8.602901e-06,-7.503214e-06
3.080000e-11,4.111066e-08,4.047282e-08,-4.951480e-06,-4.951480e-06,3.234187e-08,-6.728074e-06,-5.518741e-06
3.100000e-11,7.900304e-08,-3.416086e-10,-4.988694e-06,-4.988694e-06,3.171693e-08,-4.121325e-06,-2.947530e-06
3.120000e-11,7.810416e-08,-3.937976e-08,-5.025497e-06,-5.025497e-06,2.918370e-08,-1.099320e-06,-1.029768e-07
3.140000e-11,4.058562e-08,-5.893617e-08,-5.057955e-06,-5.057955e-06,2.507484e-08,1.968185e-06,2.668589e-06
3.160000e-11,-1.488307e-08,-5.094572e-08,-5.082897e-06,-5.082897e-06,1.992652e-08,4.708032e-06,5.036035e-06
3.180000e-11,-6.245619e-08,-2.034879e-08,-5.097776e-06,-5.097776e-06,1.437863e-08,6.800384e-06,6.731294e-06
3.200000e-11,-8.110574e-08,1.790274e-08,-5.100824e-06,-5.100824e-06,9.076658e-09,8.022772e-06,7.582100e-06
3.220000e-11,-6.370329e-08,4.622820e-08,-5.091554e-06,-5.091554e-06,4.608949e-09,8.269553e-06,7.523724e-06
3.240000e-11,-1.938892e-08,5.239061e-08,-5.071205e-06,-5.071205e-06,1.473272e-09,7.549651e-06,6.594778e-06
3.260000e-11,3.133501e-08,3.460923e-08,-5.042678e-06,-5.042678e-06,4.132261e-11,5.974431e-06,4.926243e-06
3.280000e-11,6.619762e-08,1.920638e-09,-5.009911e-06,-5.009911e-06,5.017368e-10,3.744433e-06,2.728014e-06
3.300000e-11,7.103020e-08,-3.021695e-08,-4.977071e-06,-4.977071e-06,2.799873e-09,1.133278e-06,2.697081e-07
3.320000e-11,4.558692e-08,-4.717809e-08,-4.947970e-06,-4.947970e-06,6.618338e-09,-1.539332e-06,-2.149386e-06
3.340000e-11,2.907553e-09,-4.192770e-08,-4.925817e-06,-4.925817e-06,1.142725e-08,-3.948713e-06,-4.240103e-06
3.360000e-11,-3.720993e-08,-1.796260e-08,-4.913089e-06,-4.913089e-06,1.658933e-08,-5.812185e-06,-5.763669e-06
3.380000e-11,-5.740055e-08,1.287520e-08,-4.911276e-06,-4.911276e-06,2.147264e-08,-6.927524e-06,-6.561207e-06
3.400000e-11,-5.030002e-08,3.629340e-08,-4.920493e-06,-4.920493e-06,2.552933e-08,-7.192833e-06,-6.566863e-06
3.420000e-11,-2.118281e-08,4.211030e-08,-4.939275e-06,-4.939275e-06,2.833235e-08,-6.608181e-06,-5.806943e-06
3.440000e-11,1.519629e-08,2.855951e-08,-4.964803e-06,-4.964803e-06,2.959262e-08,-5.266786e-06,-4.391242e-06
3.460000e-11,4.177937e-08,2.684913e-09,-4.993527e-06,-4.993527e-06,2.918097e-08,-3.342495e-06,-2.500320e-06
3.480000e-11,4.697512e-08,-2.317508e-08,-5.021859e-06,-5.021859e-06,2.715657e-08,-1.073612e-06,-3.674625e-07
3.500000e-11,2.954258e-08,-3.721554e-08,-5.046633e-06,-5.046633e-06,2.377918e-08,1.261633e-06,1.747559e-06
3.520000e-11,-1.429239e-09,-3.360257e-08,-5.065274e-06,-5.065274e-06,1.948282e-08,3.379906e-06,3.591950e-06
3.540000e-11,-3.117005e-08,-1.490504e-08,-5.075831e-06,-5.075831e-06,1.481058e-08,5.032121e-06,4.953948e-06
3.560000e-11,-4.616483e-08,9.549834e-09,-5.077134e-06,-5.077134e-06,1.033320e-08,6.036663e-06,5.688974e-06
3.580000e-11,-4.014383e-08,2.834441e-08,-5.069056e-06,-5.069056e-06,6.577304e-09,6.298340e-06,5.732926e-06
3.600000e-11,-1.651021e-08,3.325786e-08,-5.052709e-06,-5.052709e-06,3.973680e-09,5.812223e-06,5.103428e-06
3.620000e-11,1.366018e-08,2.277433e-08,-5.030348e-06,-5.030348e-06,2.818559e-09,4.657332e-06,3.893135e-06
3.640000e-11,3.690528e-08,2.425482e-09,-5.004961e-06,-5.004961e-06,3.238688e-09,2.985272e-06,2.258101e-06
3.660000e-11,4.344714e-08,-1.802295e-08,-4.979749e-06,-4.979749e-06,5.164208e-09,1.004632e-06,4.010959e-07
3.680000e-11,3.133820e-08,-2.921151e-08,-4.957693e-06,-4.957693e-06,8.326982e-09,-1.041345e-06,-1.451539e-06
3.700000e-11,6.932340e-09,-2.649036e-08,-4.941295e-06,-4.941295e-06,1.229860e-08,-2.904740e-06,-3.078431e-06
3.720000e-11,-1.837584e-08,-1.184634e-08,-4.932400e-06,-4.932400e-06,1.656235e-08,-4.366248e-06,-4.292182e-06
3.740000e-11,-3.350744e-08,7.378509e-09,-4.931985e-06,-4.931985e-06,2.059484e-08,-5.263830e-06,-4.962351e-06
3.760000e-11,-3.261906e-08,2.217077e-08,-4.939956e-06,-4.939956e-06,2.393205e-08,-5.510213e-06,-5.028232e-06
3.780000e-11,-1.738052e-08,2.604280e-08,-4.955080e-06,-4.955080e-06,2.621024e-08,-5.097866e-06,-4.501359e-06
3.800000e-11,4.251901e-09,1.781789e-08,-4.975179e-06,-4.975179e-06,2.718958e-08,-4.094560e-06,-3.460378e-06
3.820000e-11,2.198861e-08,1.880123e-09,-4.997547e-06,-4.997547e-06,2.677341e-08,-2.633228e-06,-2.040644e-06
3.840000e-11,2.795633e-08,-1.408394e-08,-5.019406e-06,-5.019406e-06,2.502524e-08,-8.972841e-07,-4.189947e-07
3.860000e-11,2.009608e-08,-2.275539e-08,-5.038256e-06,-5.038256e-06,2.217256e-08,8.997310e-07,1.206751e-06
3.880000e-11,2.776216e-09,-2.054320e-08,-5.052059e-06,-5.052059e-06,1.858378e-08,2.540279e-06,2.642386e-06
3.900000e-11,-1.551620e-08,-9.059236e-09,-5.059348e-06,-5.059348e-06,1.471680e-08,3.831281e-06,3.722197e-06
3.920000e-11,-2.623088e-08,5.914915e-09,-5.059361e-06,-5.059361e-06,1.105225e-08,4.628841e-06,4.329107e-06
3.940000e-11,-2.464098e-08,1.733182e-08,-5.052184e-06,-5.052184e-06,8.029885e-09,4.854066e-06,4.406611e-06
3.960000e-11,-1.180955e-08,2.017192e-08,-5.038819e-06,-5.038819e-06,5.999216e-09,4.498453e-06,3.961958e-06
3.980000e-11,6.153353e-09,1.360614e-08,-5.021070e-06,-5.021070e-06,5.185021e-09,3.620744e-06,3.062246e-06
4.000000e-11,2.106781e-08,1.143661e-09,-5.001255e-06,-5.001255e-06,5.663966e-09,2.337965e-06,1.825231e-06
4.020000e-11,2.645045e-08,-1.118779e-08,-4.981852e-06,-4.981852e-06,7.353259e-09,8.118383e-07,4.055513e-07
4.040000e-11,2.034799e-08,-1.772968e-08,-4.965172e-06,-4.965172e-06,1.001834e-08,-7.696809e-07,-1.023456e-06
4.060000e-11,6.004555e-09,-1.578677e-08,-4.953136e-06,-4.953136e-06,1.330524e-08,-2.215321e-06,-2.291119e-06
4.080000e-11,-9.848234e-09,-6.721513e-09,-4.947093e-06,-4.947093e-06,1.679354e-08,-3.355006e-06,-3.250912e-06
