time,"I(RIN1)","I(LQ|XBFR2)","I(LQ|XBFR3)","I(LQ|XBFR4)","I(LQ|XBFR5)","I(LQ|XBFR6)","I(LQ|XBFR7)","I(LQ|XBFR8)"
0.000000e+00,1.676570e-09,8.768676e-07,1.002718e-06,1.054050e-06,1.021498e-06,9.020318e-07,7.012659e-07,4.344658e-07
2.000000e-13,-9.805364e-07,1.007558e-06,1.139358e-06,1.195771e-06,1.159336e-06,1.022752e-06,7.957612e-07,4.929710e-07
4.000000e-13,-1.978314e-06,1.249554e-06,1.387540e-06,1.453076e-06,1.408865e-06,1.241857e-06,9.666867e-07,5.988680e-07
6.000000e-13,-2.968561e-06,1.650661e-06,1.784592e-06,1.863794e-06,1.805881e-06,1.591387e-06,1.238386e-06,7.673028e-07
8.000000e-13,-3.954599e-06,2.275395e-06,2.378158e-06,2.474725e-06,2.394854e-06,2.110772e-06,1.641135e-06,1.017089e-06
1.000000e-12,-4.935535e-06,3.216363e-06,3.235634e-06,3.350670e-06,3.237332e-06,2.854357e-06,2.216845e-06,1.374231e-06
1.200000e-12,-4.925260e-06,4.594012e-06,4.452564e-06,4.582521e-06,4.419465e-06,3.898073e-06,3.024199e-06,1.875117e-06
1.400000e-12,-4.890182e-06,6.593982e-06,6.164996e-06,6.296996e-06,6.060958e-06,5.347317e-06,4.144849e-06,2.570386e-06
1.600000e-12,-4.850946e-06,9.461885e-06,8.563065e-06,8.669288e-06,8.326777e-06,7.347373e-06,5.691721e-06,3.530178e-06
1.800000e-12,-4.801077e-06,1.352978e-05,1.190984e-05,1.193904e-05,1.144192e-05,1.009683e-05,7.820039e-06,4.851266e-06
2.000000e-12,-4.738343e-06,1.923215e-05,1.656126e-05,1.642761e-05,1.570761e-05,1.386320e-05,1.074107e-05,6.666366e-06
2.200000e-12,-4.662635e-06,2.710284e-05,2.297934e-05,2.254989e-05,2.151351e-05,1.899736e-05,1.473748e-05,9.155724e-06
2.400000e-12,-4.578792e-06,3.771728e-05,3.171739e-05,3.080386e-05,2.933195e-05,2.593765e-05,2.017665e-05,1.256062e-05
2.600000e-12,-4.500720e-06,5.151564e-05,4.333208e-05,4.170177e-05,3.966415e-05,3.518292e-05,2.751286e-05,1.719735e-05
2.800000e-12,-4.453242e-06,6.844323e-05,5.815258e-05,5.558575e-05,5.288790e-05,4.719462e-05,3.725797e-05,2.346794e-05
3.000000e-12,-4.465592e-06,8.747451e-05,7.586951e-05,7.228540e-05,6.895728e-05,6.217243e-05,4.988223e-05,3.185889e-05
3.200000e-12,-4.555691e-06,1.063810e-04,9.509678e-05,9.070988e-05,8.700120e-05,7.968037e-05,6.558879e-05,4.290861e-05
3.400000e-12,-4.716934e-06,1.221724e-04,1.133287e-04,1.087102e-04,1.050966e-04,9.826716e-05,8.393020e-05,5.710709e-05
3.600000e-12,-4.919100e-06,1.320819e-04,1.275714e-04,1.235325e-04,1.205870e-04,1.154677e-04,1.033920e-04,7.467800e-05
3.800000e-12,-5.120490e-06,1.344919e-04,1.353242e-04,1.326870e-04,1.309056e-04,1.284561e-04,1.213353e-04,9.522123e-05
4.000000e-12,-5.282373e-06,1.294017e-04,1.353726e-04,1.347370e-04,1.344122e-04,1.350199e-04,1.346542e-04,1.173160e-04
4.200000e-12,-5.380395e-06,1.183411e-04,1.281131e-04,1.296950e-04,1.308614e-04,1.342769e-04,1.409016e-04,1.383847e-04
4.400000e-12,-5.409561e-06,1.037948e-04,1.153492e-04,1.189441e-04,1.213999e-04,1.268758e-04,1.391922e-04,1.551446e-04
4.600000e-12,-5.381178e-06,8.840380e-05,9.965042e-05,1.047409e-04,1.081395e-04,1.147017e-04,1.304416e-04,1.645861e-04
4.800000e-12,-5.314501e-06,7.431571e-05,8.357089e-05,8.951569e-05,9.348949e-05,1.002369e-04,1.169477e-04,1.649798e-04
5.000000e-12,-5.228450e-06,6.290777e-05,6.908211e-05,7.528485e-05,7.954243e-05,8.585142e-05,1.015710e-04,1.564132e-04
5.200000e-12,-5.136934e-06,5.484472e-05,5.738148e-05,6.337479e-05,6.773989e-05,7.331541e-05,8.689387e-05,1.406427e-04
5.400000e-12,-5.048037e-06,5.030085e-05,4.900552e-05,5.444980e-05,5.884831e-05,6.365567e-05,7.469456e-05,1.203863e-04
5.600000e-12,-4.965478e-06,4.918960e-05,4.407474e-05,4.870806e-05,5.312633e-05,5.727861e-05,6.584801e-05,9.844097e-05
5.800000e-12,-4.890818e-06,5.131955e-05,4.252765e-05,4.610680e-05,5.054232e-05,5.419849e-05,6.052518e-05,7.702307e-05
6.000000e-12,-4.825561e-06,5.645424e-05,4.427429e-05,4.653434e-05,5.095015e-05,5.424513e-05,5.848506e-05,5.752214e-05
6.200000e-12,-4.772779e-06,6.427673e-05,4.925015e-05,4.989905e-05,5.418657e-05,5.719279e-05,5.931721e-05,4.060695e-05
6.400000e-12,-4.737835e-06,7.427020e-05,5.736502e-05,5.612737e-05,6.008199e-05,6.279879e-05,6.258860e-05,2.649866e-05
6.600000e-12,-4.727561e-06,8.556422e-05,6.834172e-05,6.506603e-05,6.838573e-05,7.075725e-05,6.790518e-05,1.523591e-05
6.800000e-12,-4.747643e-06,9.686645e-05,8.147406e-05,7.629767e-05,7.862398e-05,8.058591e-05,7.491050e-05,6.840275e-06
7.000000e-12,-4.799218e-06,1.066172e-04,9.543121e-05,8.893743e-05,8.995344e-05,9.149461e-05,8.323554e-05,1.379149e-06
7.200000e-12,-4.876748e-06,1.133653e-04,1.083159e-04,1.015576e-04,1.011242e-04,1.023279e-04,9.241486e-05,-1.031561e-06
7.400000e-12,-4.968641e-06,1.161772e-04,1.180708e-04,1.123762e-04,1.106436e-04,1.116768e-04,1.018010e-04,-2.443094e-07
7.600000e-12,-5.060293e-06,1.148747e-04,1.230633e-04,1.196821e-04,1.171123e-04,1.181692e-04,1.105270e-04,3.897674e-06
7.800000e-12,-5.138021e-06,1.100257e-04,1.225587e-04,1.223037e-04,1.195849e-04,1.208287e-04,1.175650e-04,1.152385e-05
8.000000e-12,-5.192360e-06,1.027235e-04,1.168939e-04,1.199203e-04,1.178054e-04,1.193414e-04,1.218939e-04,2.267008e-05
8.200000e-12,-5.219723e-06,9.425526e-05,1.073145e-04,1.131095e-04,1.122378e-04,1.141218e-04,1.227351e-04,3.718033e-05
8.400000e-12,-5.222057e-06,8.578870e-05,9.555788e-05,1.031316e-04,1.038989e-04,1.061649e-04,1.197753e-04,5.460217e-05
8.600000e-12,-5.204959e-06,7.817717e-05,8.336381e-05,9.154381e-05,9.406216e-05,9.675608e-05,1.132929e-04,7.410911e-05
8.800000e-12,-5.175257e-06,7.191135e-05,7.210487e-05,7.980534e-05,8.394977e-05,8.715453e-05,1.041534e-04,9.443736e-05
9.000000e-12,-5.139065e-06,6.717721e-05,6.263683e-05,6.901476e-05,7.451584e-05,7.835930e-05,9.369115e-05,1.138198e-04
9.200000e-12,-5.100782e-06,6.395907e-05,5.534447e-05,5.983266e-05,6.636640e-05,7.101112e-05,8.348770e-05,1.300514e-04
9.400000e-12,-5.063029e-06,6.213863e-05,5.028970e-05,5.255116e-05,5.979698e-05,6.541602e-05,7.505849e-05,1.408866e-04
9.600000e-12,-5.027142e-06,6.156393e-05,4.736944e-05,4.722975e-05,5.489194e-05,6.163837e-05,6.952195e-05,1.446810e-04
9.800000e-12,-4.993848e-06,6.208191e-05,4.642925e-05,4.382570e-05,5.162994e-05,5.960826e-05,6.737746e-05,1.409064e-04
1.000000e-11,-4.963802e-06,6.354086e-05,4.731752e-05,4.228018e-05,4.996021e-05,5.920378e-05,6.846657e-05,1.302593e-04
1.020000e-11,-4.937876e-06,6.577623e-05,4.988926e-05,4.255305e-05,4.983878e-05,6.029113e-05,7.210191e-05,1.143578e-04
1.040000e-11,-4.917169e-06,6.859510e-05,5.397677e-05,4.461638e-05,5.122931e-05,6.272436e-05,7.728974e-05,9.521832e-05
1.060000e-11,-4.902824e-06,7.177266e-05,5.934713e-05,4.842142e-05,5.408087e-05,6.631939e-05,8.296022e-05,7.475798e-05
1.080000e-11,-4.895783e-06,7.506532e-05,6.566707e-05,5.385392e-05,5.829541e-05,7.082310e-05,8.814001e-05,5.450806e-05
1.100000e-11,-4.896590e-06,7.823514e-05,7.249298e-05,6.069108e-05,6.369634e-05,7.589682e-05,9.204270e-05,3.558430e-05
1.120000e-11,-4.905296e-06,8.107359e-05,7.929265e-05,6.857056e-05,7.000600e-05,8.112654e-05,9.409394e-05,1.881813e-05
1.140000e-11,-4.921445e-06,8.341522e-05,8.549350e-05,7.697571e-05,7.683549e-05,8.605987e-05,9.392988e-05,4.883517e-06
1.160000e-11,-4.944069e-06,8.513916e-05,9.054780e-05,8.524067e-05,8.368923e-05,9.025885e-05,9.139540e-05,-5.685056e-06
1.180000e-11,-4.971699e-06,8.616176e-05,9.400636e-05,9.258955e-05,8.999073e-05,9.335170e-05,8.653955e-05,-1.255920e-05
1.200000e-11,-5.002426e-06,8.642625e-05,9.558588e-05,9.822786e-05,9.513725e-05,9.506792e-05,7.959380e-05,-1.567479e-05
1.220000e-11,-5.034089e-06,8.589530e-05,9.520831e-05,1.014805e-04,9.858139e-05,9.524827e-05,7.093204e-05,-1.522686e-05
1.240000e-11,-5.064557e-06,8.455006e-05,9.299691e-05,1.019328e-04,9.992006e-05,9.383048e-05,6.102915e-05,-1.161986e-05
1.260000e-11,-5.092085e-06,8.239412e-05,8.923093e-05,9.951748e-05,9.896098e-05,9.081936e-05,5.043470e-05,-5.425423e-06
1.280000e-11,-5.115608e-06,7.945688e-05,8.427475e-05,9.451186e-05,9.574168e-05,8.625419e-05,3.976093e-05,2.625121e-06
1.300000e-11,-5.134905e-06,7.579060e-05,7.850158e-05,8.744817e-05,9.049257e-05,8.018523e-05,2.966305e-05,1.164340e-05
1.320000e-11,-5.150575e-06,7.145942e-05,7.222804e-05,7.896875e-05,8.355482e-05,7.266593e-05,2.078598e-05,2.064268e-05
1.340000e-11,-5.163808e-06,6.652323e-05,6.567075e-05,6.967464e-05,7.527836e-05,6.376251e-05,1.367585e-05,2.867051e-05
1.360000e-11,-5.176038e-06,6.102249e-05,5.892974e-05,6.001383e-05,6.593293e-05,5.357895e-05,8.686485e-06,3.495534e-05
1.380000e-11,-5.188545e-06,5.496992e-05,5.199823e-05,5.023853e-05,5.566307e-05,4.229394e-05,5.918773e-06,3.898667e-05
1.400000e-11,-5.202124e-06,4.835310e-05,4.479334e-05,4.043455e-05,4.450781e-05,3.020164e-05,5.209804e-06,4.050324e-05
1.420000e-11,-5.216850e-06,4.114908e-05,3.720036e-05,3.059994e-05,3.248580e-05,1.773981e-05,6.163486e-06,3.943041e-05
1.440000e-11,-5.231945e-06,3.334975e-05,2.912302e-05,2.073400e-05,1.971744e-05,5.483681e-06,8.203951e-06,3.583136e-05
1.460000e-11,-5.245759e-06,2.499444e-05,2.053297e-05,1.089886e-05,6.522565e-06,-5.909837e-06,1.063758e-05,2.991256e-05
1.480000e-11,-5.255889e-06,1.620232e-05,1.150947e-05,1.235261e-06,-6.571419e-06,-1.579943e-05,1.272037e-05,2.207192e-05
1.500000e-11,-5.259543e-06,7.191805e-06,2.255708e-06,-8.060026e-06,-1.892528e-05,-2.366585e-05,1.373603e-05,1.293065e-05
1.520000e-11,-5.254180e-06,-1.726684e-06,-6.919628e-06,-1.677100e-05,-2.992623e-05,-2.919001e-05,1.308939e-05,3.288922e-06
1.540000e-11,-5.238251e-06,-1.018918e-05,-1.565282e-05,-2.468987e-05,-3.908361e-05,-3.228322e-05,1.040695e-05,-5.998036e-06
1.560000e-11,-5.211679e-06,-1.783435e-05,-2.358646e-05,-3.162424e-05,-4.604384e-05,-3.307559e-05,5.622370e-06,-1.416373e-05
1.580000e-11,-5.175747e-06,-2.435235e-05,-3.041438e-05,-3.738833e-05,-5.055132e-05,-3.187979e-05,-9.804257e-07,-2.062693e-05
1.600000e-11,-5.132489e-06,-2.950701e-05,-3.589502e-05,-4.179129e-05,-5.240994e-05,-2.914294e-05,-8.788674e-06,-2.501913e-05
1.620000e-11,-5.083987e-06,-3.312970e-05,-3.983805e-05,-4.463352e-05,-5.148408e-05,-2.538859e-05,-1.695186e-05,-2.716943e-05
1.640000e-11,-5.031996e-06,-3.509955e-05,-4.208225e-05,-4.571407e-05,-4.774504e-05,-2.114915e-05,-2.451969e-05,-2.708611e-05
1.660000e-11,-4.978044e-06,-3.532892e-05,-4.248298e-05,-4.484554e-05,-4.134007e-05,-1.689625e-05,-3.058189e-05,-2.495222e-05
1.680000e-11,-4.923859e-06,-3.376592e-05,-4.091854e-05,-4.187505e-05,-3.265068e-05,-1.298322e-05,-3.437138e-05,-2.112174e-05
1.700000e-11,-4.871844e-06,-3.041530e-05,-3.731513e-05,-3.671670e-05,-2.231150e-05,-9.611195e-06,-3.532480e-05,-1.609091e-05
1.720000e-11,-4.825304e-06,-2.537019e-05,-3.168529e-05,-2.940676e-05,-1.117471e-05,-6.822673e-06,-3.312407e-05,-1.043415e-05
1.740000e-11,-4.788263e-06,-1.884337e-05,-2.417534e-05,-2.018259e-05,-2.182977e-07,-4.517925e-06,-2.774921e-05,-4.720042e-06
1.760000e-11,-4.764805e-06,-1.118644e-05,-1.511470e-05,-9.554387e-06,9.589697e-06,-2.487930e-06,-1.954878e-05,5.631875e-07
1.780000e-11,-4.758080e-06,-2.885361e-06,-5.045950e-06,1.691196e-06,1.743976e-05,-4.635258e-07,-9.288248e-06,5.052066e-06
1.800000e-11,-4.769366e-06,5.475949e-06,5.299582e-06,1.259517e-05,2.279963e-05,1.814172e-06,1.896729e-06,8.520983e-06
1.820000e-11,-4.797655e-06,1.328161e-05,1.509820e-05,2.220144e-05,2.546897e-05,4.507325e-06,1.268024e-05,1.087517e-05
1.840000e-11,-4.840041e-06,1.996128e-05,2.356814e-05,2.971272e-05,2.556343e-05,7.606801e-06,2.180040e-05,1.213306e-05
1.860000e-11,-4.892647e-06,2.505205e-05,3.007609e-05,3.456183e-05,2.344989e-05,1.090415e-05,2.827193e-05,1.240020e-05
1.880000e-11,-4.951515e-06,2.822697e-05,3.417463e-05,3.640455e-05,1.966407e-05,1.402277e-05,3.148468e-05,1.183504e-05
1.900000e-11,-5.012998e-06,2.929347e-05,3.558147e-05,3.509212e-05,1.483212e-05,1.649116e-05,3.120530e-05,1.061129e-05
1.920000e-11,-5.073557e-06,2.818168e-05,3.414749e-05,3.068317e-05,9.599197e-06,1.782861e-05,2.755160e-05,8.886291e-06
1.940000e-11,-5.129255e-06,2.494516e-05,2.986437e-05,2.351122e-05,4.558612e-06,1.762367e-05,2.099202e-05,6.785422e-06
1.960000e-11,-5.175426e-06,1.978398e-05,2.293499e-05,1.425783e-05,1.799793e-07,1.560636e-05,1.235550e-05,4.406373e-06
1.980000e-11,-5.206967e-06,1.307940e-05,1.387419e-05,3.942515e-06,-3.250942e-06,1.172517e-05,2.778177e-06,1.838302e-06
2.000000e-11,-5.219429e-06,5.408579e-06,3.550669e-06,-6.220699e-06,-5.659305e-06,6.220108e-06,-6.465449e-06,-8.147340e-07
2.020000e-11,-5.210358e-06,-2.493429e-06,-6.908816e-06,-1.505244e-05,-7.158628e-06,-3.501502e-07,-1.420418e-05,-3.416357e-06
2.040000e-11,-5.180887e-06,-9.839915e-06,-1.634152e-05,-2.163379e-05,-7.984979e-06,-7.178511e-06,-1.959007e-05,-5.795746e-06
2.060000e-11,-5.135242e-06,-1.592775e-05,-2.378153e-05,-2.542706e-05,-8.406421e-06,-1.337035e-05,-2.220381e-05,-7.761577e-06
2.080000e-11,-5.079394e-06,-2.023460e-05,-2.857857e-05,-2.627687e-05,-8.636727e-06,-1.812002e-05,-2.203254e-05,-9.122298e-06
2.100000e-11,-5.019217e-06,-2.244531e-05,-3.038907e-05,-2.434535e-05,-8.780666e-06,-2.082952e-05,-1.938322e-05,-9.708240e-06
2.120000e-11,-4.959658e-06,-2.242885e-05,-2.911478e-05,-2.004646e-05,-8.818800e-06,-2.115454e-05,-1.479736e-05,-9.395681e-06
2.140000e-11,-4.905064e-06,-2.021263e-05,-2.487902e-05,-1.400363e-05,-8.624553e-06,-1.901621e-05,-8.984629e-06,-8.134621e-06
2.160000e-11,-4.859840e-06,-1.598666e-05,-1.807317e-05,-7.004654e-06,-8.002842e-06,-1.461983e-05,-2.747449e-06,-5.977004e-06
2.180000e-11,-4.828450e-06,-1.013044e-05,-9.415850e-06,8.595135e-08,-6.744562e-06,-8.475161e-06,3.128082e-06,-3.094749e-06
2.200000e-11,-4.814414e-06,-3.220830e-06,7.904188e-08,6.459962e-06,-4.694311e-06,-1.366728e-06,7.995740e-06,2.247501e-07
2.220000e-11,-4.819025e-06,4.019640e-06,9.267365e-06,1.149808e-05,-1.820864e-06,5.764598e-06,1.143838e-05,3.610368e-06
2.240000e-11,-4.840860e-06,1.083113e-05,1.709912e-05,1.484608e-05,1.733047e-06,1.199954e-05,1.328966e-05,6.659094e-06
2.260000e-11,-4.876467e-06,1.653364e-05,2.278519e-05,1.641326e-05,5.645176e-06,1.660133e-05,1.359616e-05,8.993926e-06
2.280000e-11,-4.921623e-06,2.060334e-05,2.585125e-05,1.631631e-05,9.457625e-06,1.910245e-05,1.255481e-05,1.031574e-05
2.300000e-11,-4.972231e-06,2.269562e-05,2.611209e-05,1.480906e-05,1.265334e-05,1.931802e-05,1.045643e-05,1.044373e-05
2.320000e-11,-5.024446e-06,2.263951e-05,2.363778e-05,1.222582e-05,1.473997e-05,1.732613e-05,7.643353e-06,9.343065e-06
2.340000e-11,-5.074302e-06,2.043724e-05,1.875386e-05,8.940266e-06,1.532413e-05,1.344833e-05,4.472189e-06,7.136954e-06
2.360000e-11,-5.117454e-06,1.628352e-05,1.205555e-05,5.327622e-06,1.417370e-05,8.225973e-06,1.274708e-06,4.097779e-06
2.380000e-11,-5.149475e-06,1.058729e-05,4.375725e-06,1.723227e-06,1.127084e-05,2.361738e-06,-1.677496e-06,6.131497e-07
2.400000e-11,-5.166683e-06,3.959315e-06,-3.330160e-06,-1.614570e-06,6.848012e-06,-3.387372e-06,-4.191965e-06,-2.869834e-06
2.420000e-11,-5.167052e-06,-2.858482e-06,-1.015218e-05,-4.520701e-06,1.385660e-06,-8.338628e-06,-6.151853e-06,-5.910819e-06
2.440000e-11,-5.150672e-06,-9.106584e-06,-1.537431e-05,-6.909815e-06,-4.446922e-06,-1.198542e-05,-7.496421e-06,-8.138613e-06
2.460000e-11,-5.119589e-06,-1.412041e-05,-1.855033e-05,-8.741198e-06,-9.900240e-06,-1.404240e-05,-8.199600e-06,-9.299022e-06
2.480000e-11,-5.077253e-06,-1.740484e-05,-1.950774e-05,-9.982812e-06,-1.426929e-05,-1.443955e-05,-8.257852e-06,-9.283565e-06
2.500000e-11,-5.027929e-06,-1.866477e-05,-1.831684e-05,-1.059239e-05,-1.699652e-05,-1.329142e-05,-7.689392e-06,-8.138613e-06
2.520000e-11,-4.976308e-06,-1.781122e-05,-1.525839e-05,-1.051975e-05,-1.773539e-05,-1.086231e-05,-6.539481e-06,-6.055217e-06
2.540000e-11,-4.927289e-06,-1.496444e-05,-1.079452e-05,-9.722309e-06,-1.638133e-05,-7.529309e-06,-4.885627e-06,-3.339821e-06
2.560000e-11,-4.885745e-06,-1.045692e-05,-5.523562e-06,-8.183475e-06,-1.308458e-05,-3.734233e-06,-2.840161e-06,-3.682515e-07
2.580000e-11,-4.856098e-06,-4.817658e-06,-1.029781e-07,-5.930126e-06,-8.245980e-06,7.750554e-08,-5.505317e-07,2.470204e-06
2.600000e-11,-4.841677e-06,1.284044e-06,4.850034e-06,-3.051153e-06,-2.479966e-06,3.518045e-06,1.803004e-06,4.828268e-06
2.620000e-11,-4.844064e-06,7.134522e-06,8.848546e-06,2.838882e-07,3.469510e-06,6.299740e-06,4.015121e-06,6.445519e-06
2.640000e-11,-4.862744e-06,1.208331e-05,1.158717e-05,3.815645e-06,8.849121e-06,8.249421e-06,5.871799e-06,7.176360e-06
2.660000e-11,-4.895262e-06,1.562710e-05,1.294716e-05,7.208257e-06,1.301643e-05,9.298690e-06,7.175164e-06,6.999561e-06
2.680000e-11,-4.937805e-06,1.745284e-05,1.296978e-05,1.008866e-05,1.552407e-05,9.463172e-06,7.771868e-06,6.010917e-06
2.700000e-11,-4.985878e-06,1.744705e-05,1.181886e-05,1.210129e-05,1.615527e-05,8.821858e-06,7.577998e-06,4.401581e-06
2.720000e-11,-5.034777e-06,1.568926e-05,9.744915e-06,1.296125e-05,1.492316e-05,7.500199e-06,6.595097e-06,2.425273e-06
2.740000e-11,-5.079807e-06,1.244019e-05,7.050959e-06,1.249531e-05,1.205262e-05,5.655155e-06,4.915193e-06,3.589288e-07
2.760000e-11,-5.116412e-06,8.119705e-06,4.055675e-06,1.067024e-05,7.951415e-06,3.460436e-06,2.714653e-06,-1.537020e-06
2.780000e-11,-5.140512e-06,3.262173e-06,1.054706e-06,7.612017e-06,3.162579e-06,1.093376e-06,2.368985e-07,-3.052126e-06
2.800000e-11,-5.149134e-06,-1.554285e-06,-1.711575e-06,3.611932e-06,-1.709402e-06,-1.273623e-06,-2.235681e-06,-4.048240e-06
2.820000e-11,-5.141133e-06,-5.790809e-06,-4.073655e-06,-8.923867e-07,-6.088964e-06,-3.476302e-06,-4.418011e-06,-4.468706e-06
2.840000e-11,-5.117588e-06,-9.019467e-06,-5.928538e-06,-5.370068e-06,-9.511517e-06,-5.359463e-06,-6.060932e-06,-4.335232e-06
2.860000e-11,-5.081592e-06,-1.096619e-05,-7.222276e-06,-9.276379e-06,-1.167406e-05,-6.780430e-06,-6.984581e-06,-3.734818e-06
2.880000e-11,-5.037585e-06,-1.152289e-05,-7.931176e-06,-1.213554e-05,-1.244837e-05,-7.617990e-06,-7.100580e-06,-2.799812e-06
2.900000e-11,-4.990597e-06,-1.073801e-05,-8.050290e-06,-1.360449e-05,-1.186753e-05,-7.785770e-06,-6.420591e-06,-1.684431e-06
2.920000e-11,-4.945710e-06,-8.795947e-06,-7.590358e-06,-1.350941e-05,-1.010094e-05,-7.246375e-06,-5.051759e-06,-5.413754e-07
2.940000e-11,-4.907739e-06,-5.988908e-06,-6.579557e-06,-1.186053e-05,-7.425129e-06,-6.022552e-06,-3.180665e-06,4.979634e-07
2.980000e-11,-4.868169e-06,7.449878e-07,-3.126452e-06,-4.852212e-06,-7.705337e-07,-1.943127e-06,1.086159e-06,1.920441e-06
3.000000e-11,-4.870852e-06,3.924260e-06,-8.655158e-07,-3.541432e-07,2.470620e-06,5.456231e-07,2.973611e-06,2.232818e-06
3.020000e-11,-4.888054e-06,6.565206e-06,1.569079e-06,4.083025e-06,5.234269e-06,3.011393e-06,4.413645e-06,2.292813e-06
3.040000e-11,-4.917009e-06,8.467688e-06,3.989145e-06,7.923775e-06,7.304248e-06,5.190162e-06,5.273777e-06,2.143195e-06
3.060000e-11,-4.953735e-06,9.529975e-06,6.175907e-06,1.073290e-05,8.554578e-06,6.838177e-06,5.500993e-06,1.839831e-06
3.080000e-11,-4.993801e-06,9.740137e-06,7.903047e-06,1.222658e-05,8.942977e-06,7.764121e-06,5.120866e-06,1.441240e-06
3.100000e-11,-5.032843e-06,9.160732e-06,8.966402e-06,1.229260e-05,8.499889e-06,7.854969e-06,4.226926e-06,1.000302e-06
3.120000e-11,-5.066817e-06,7.911967e-06,9.212813e-06,1.098815e-05,7.317655e-06,7.092053e-06,2.962906e-06,5.590521e-07
3.140000e-11,-5.092193e-06,6.154731e-06,8.563590e-06,8.524175e-06,5.539626e-06,5.556031e-06,1.500514e-06,1.467846e-07
3.160000e-11,-5.106299e-06,4.073065e-06,7.031617e-06,5.238338e-06,3.347154e-06,3.420281e-06,1.569410e-08,-2.189686e-07
3.180000e-11,-5.107787e-06,1.856638e-06,4.731399e-06,1.552441e-06,9.440064e-07,9.322313e-07,-1.333236e-06,-5.295286e-07
3.200000e-11,-5.096980e-06,-3.144026e-07,1.878334e-06,-2.085476e-06,-1.459758e-06,-1.616713e-06,-2.422393e-06,-7.813597e-07
3.220000e-11,-5.075828e-06,-2.279601e-06,-1.228178e-06,-5.264505e-06,-3.662046e-06,-3.929139e-06,-3.171991e-06,-9.726292e-07
3.240000e-11,-5.047481e-06,-3.903011e-06,-4.239501e-06,-7.663757e-06,-5.480502e-06,-5.741029e-06,-3.548537e-06,-1.100841e-06
3.260000e-11,-5.015670e-06,-5.074982e-06,-6.804710e-06,-9.083043e-06,-6.763173e-06,-6.855330e-06,-3.560742e-06,-1.161961e-06
3.280000e-11,-4.984181e-06,-5.714245e-06,-8.618712e-06,-9.450052e-06,-7.399453e-06,-7.164512e-06,-3.251167e-06,-1.151036e-06
3.300000e-11,-4.956469e-06,-5.772129e-06,-9.461589e-06,-8.810847e-06,-7.331047e-06,-6.660230e-06,-2.685708e-06,-1.063974e-06
3.320000e-11,-4.935380e-06,-5.238345e-06,-9.224793e-06,-7.311376e-06,-6.560848e-06,-5.430615e-06,-1.942730e-06,-8.999078e-07
3.340000e-11,-4.922870e-06,-4.146240e-06,-7.924571e-06,-5.173547e-06,-5.157158e-06,-3.646452e-06,-1.103279e-06,-6.634847e-07
3.360000e-11,-4.919752e-06,-2.575561e-06,-5.703425e-06,-2.665862e-06,-3.251505e-06,-1.537628e-06,-2.434393e-07,-3.664684e-07
3.380000e-11,-4.925604e-06,-6.515824e-07,-2.817734e-06,-6.963939e-08,-1.029420e-06,6.378011e-07,5.706269e-07,-2.818885e-08
3.400000e-11,-4.938921e-06,1.460157e-06,3.913074e-07,2.354457e-06,1.285670e-06,2.627728e-06,1.284969e-06,3.253785e-07
3.420000e-11,-4.957480e-06,3.564436e-06,3.542333e-06,4.392750e-06,3.454567e-06,4.217675e-06,1.858092e-06,6.638367e-07
3.440000e-11,-4.978757e-06,5.452931e-06,6.266321e-06,5.893149e-06,5.248433e-06,5.254824e-06,2.260128e-06,9.555689e-07
3.460000e-11,-5.000282e-06,6.925943e-06,8.255459e-06,6.768282e-06,6.475557e-06,5.661430e-06,2.471911e-06,1.171413e-06
3.480000e-11,-5.019857e-06,7.816374e-06,9.299035e-06,6.991189e-06,7.004659e-06,5.437335e-06,2.484640e-06,1.288242e-06
3.500000e-11,-5.035707e-06,8.011871e-06,9.303091e-06,6.588024e-06,6.781253e-06,4.653090e-06,2.300281e-06,1.291929e-06
3.520000e-11,-5.046597e-06,7.471588e-06,8.295549e-06,5.630073e-06,5.834989e-06,3.435793e-06,1.932476e-06,1.179302e-06
3.540000e-11,-5.051927e-06,6.235408e-06,6.419393e-06,4.225179e-06,4.277262e-06,1.949722e-06,1.407406e-06,9.588374e-07
3.560000e-11,-5.051756e-06,4.424464e-06,3.914521e-06,2.508099e-06,2.289151e-06,3.741608e-07,7.640039e-07,6.500197e-07
3.580000e-11,-5.046730e-06,2.231919e-06,1.087803e-06,6.301191e-07,1.003811e-07,-1.118687e-06,5.295396e-08,2.814654e-07
3.600000e-11,-5.037911e-06,-9.672941e-08,-1.726758e-06,-1.251036e-06,-2.038758e-06,-2.382589e-06,-6.659555e-07,-1.119483e-07
3.620000e-11,-5.026578e-06,-2.292855e-06,-4.211652e-06,-2.980359e-06,-3.888814e-06,-3.310537e-06,-1.328266e-06,-4.925916e-07
3.640000e-11,-5.014036e-06,-4.099535e-06,-6.104696e-06,-4.414168e-06,-5.250841e-06,-3.841298e-06,-1.870847e-06,-8.238265e-07
3.660000e-11,-5.001487e-06,-5.305803e-06,-7.226268e-06,-5.429128e-06,-5.989549e-06,-3.959702e-06,-2.238786e-06,-1.073596e-06
3.680000e-11,-4.989937e-06,-5.774184e-06,-7.492712e-06,-5.932091e-06,-6.046900e-06,-3.692000e-06,-2.392173e-06,-1.217521e-06
